Num,F_1,F_2,F_3,F_4,F_5,F_6,F_7,Average
1,0.5357848251479241,0.8927698273544231,0.9506223202515862,0.6334870703542778,0.7491113277936382,0.960111337515064,0.8835321921283994,0.8007741286493303
2,0.7167509656361857,0.8404790691282173,0.7868276053910455,0.9129356241921602,0.886336788251004,0.683884306346934,0.6928461986032858,0.7885800796498332
3,0.5794704937029743,0.6187532826401251,0.8423189342556401,0.586793278372548,0.9141839810100417,0.9205764765997037,0.6913758560865737,0.7362103289525151
4,0.8581775923313765,0.7589256065499027,0.7440260991680592,0.8740594654206557,0.8622916547461851,0.8484610225108122,0.698414159019745,0.8063365142495338
5,0.7979055737547294,0.6612736672828131,0.6370865902991368,0.6604525928330091,0.5809741948444057,0.8991490018645866,0.7447637734728729,0.7116579134787935
6,0.7965660063140284,0.7364257718301995,0.6752247682339617,0.7644851707434244,0.7939007271719754,0.8707333619947969,0.5558575759522242,0.7418847688915158
7,0.7272204565509288,0.5977633309405634,0.7074125968442142,0.6010376038101423,0.7498467710999364,0.7392563143652066,0.824393485945726,0.7067043656509597
8,0.30317934197119206,0.8748760438855656,0.7233318079257187,0.9006450779568885,0.8267303671143492,0.938243106894363,0.7858089595611295,0.7646878150441723
9,0.9395688857333493,0.6252473658972594,0.883230925316463,0.7321742583845258,0.6744611293729068,0.8854878154470273,0.6089395807858032,0.7641585658481908
10,0.578079163524965,0.7335405143515583,0.2921417103370437,0.9517484088283642,0.7853872857191965,0.820558754443419,0.941750334952229,0.7290294531652537
11,0.5293574119846853,0.7125345323607062,0.866599978943499,0.7262892903382051,0.8427050933840519,0.865362903885599,0.7521915199378222,0.756434390119224
12,0.789833787934101,0.7059738286118725,0.5741927949867243,0.8146617697695405,0.5840835494539446,0.2897338749235817,0.6834693946133733,0.6345641428990197
13,0.7646881589707268,0.43332534940258,0.9222104489637836,0.3253330853047965,0.7251322271850984,0.7983256216178466,0.976623881442868,0.7065198246982428
14,0.621384132230375,0.13748740807342136,0.9322517977529821,0.8051797978727263,0.5659639677002262,0.8871253591975683,0.8282683580432765,0.6825229744100823
15,0.7748083304355579,0.7813982523422648,0.7661321031346282,0.7257204412774315,0.5749274048216,0.8113179988231423,0.8642449974945815,0.7569356469041723
16,0.6955748846961773,0.6435933031720271,0.8780866046827353,0.925346072752974,0.9011318040462086,0.9221706824671925,0.2897006036805835,0.7508005650711284
17,0.8045264528913965,0.6044273036388847,0.7275046044686803,0.679278017068979,0.7449971909629554,0.926027890582835,0.875276453729925,0.766005416191951
18,0.7438788830165024,0.7863653477404784,0.48909074109393263,0.6922229956403629,0.775213916152207,0.9055897839338742,0.6920348149070684,0.7263423546406323
19,0.49626566945338113,0.6937488336999788,0.8760829028082757,0.7058665739802126,0.7540155671736238,0.7689095075280714,0.7435056130878579,0.7197706668187717
20,0.6150087188061525,0.7649666178972879,0.771389187806964,0.7310231462126996,0.7265538162620016,0.8793919021036237,0.734523903309778,0.7461224703426439
21,0.7658556988801357,0.7809378285135314,0.7821196748780019,0.8224960701838158,0.8763889743814307,0.7119251348970453,0.8084216090035347,0.7925921415339279
22,0.5879906929300754,0.8257453101487086,0.834075436048623,0.7973756076422567,0.8067790886979918,0.7903232038659037,0.8839998505592841,0.7894698842704061
23,0.8373644272832832,0.8775746023035701,0.5840861872344669,0.09469561704126785,0.9196977454405354,0.590332913099887,0.7401067576611976,0.6634083214377441
24,0.22092556652300058,0.8261861579342851,0.7494548211794964,0.9060278776178271,0.8824574638907012,0.6416015068333486,0.9142698910790615,0.7344176121511028
25,0.3563483742422585,0.7881608440034215,0.6646830110163128,0.7172134968213316,0.7620699613285472,0.9059156216916872,0.6917367259550461,0.6980182907226579
26,0.6426760746958086,0.7305472426214775,0.6652204121428779,0.8217773698608914,0.9175690453829941,0.9494641081857198,0.8048589266453502,0.7903018827907314
27,0.5700217371840094,0.5613329633369747,0.7589620257762075,0.2662500060671664,0.6295007141499539,0.7106404991663633,0.7690399296608588,0.6093925536202193
28,0.7746790241875442,0.6476747858465971,0.7586190816706807,0.6178223452331715,0.8273006811189542,0.8309494489489154,0.7689504092859049,0.7465708251845384
29,0.5956365118667908,0.7510374298470722,0.6626675000886508,0.9711765243389138,0.7036405740889689,0.7367750775080146,0.8467017916560464,0.7525193441992083
30,0.7485751530010628,0.6905640604313914,0.8282326676540365,0.7514696110136606,0.9121704950017613,0.7948434556507697,0.7950992478036841,0.7887078129366237
31,0.5940215370045573,0.6703068211769435,0.8335103529767004,0.9324571117835992,0.6339647054367114,0.7819947319439328,0.7194532438819528,0.7379583577434853
32,0.5384341311908609,0.8101824041456211,0.7126852245986038,0.8129492106006612,0.8749192638067828,0.8379194564290579,0.9463802637328446,0.7904957077863475
33,0.7464633127350683,0.6046687317985858,0.8494913305659652,0.8652303293919323,0.36459050495280665,0.5889551504379388,0.7987801849635056,0.6883113635494004
34,0.7224723960409241,0.5713850762316873,0.8766900385645016,0.5273545960408653,0.9536661331830392,0.9298922805889566,0.9859069110765473,0.7953382045323601
35,0.7002442060015889,0.7373596002297127,0.8655489660234483,0.8691345547379811,0.8674833170007428,0.6608024640324848,0.7630324144817093,0.7805150746439525
36,0.7523245174926042,0.7597656718783272,0.0,0.5651888436785892,0.9492092423390941,0.8855569030063217,0.8847594847275264,0.6852578090174947
37,0.8196429824209998,0.6133234331023691,0.6836894899436464,0.9624255030676653,0.8339620585777863,0.6276632488252737,0.43961678969255175,0.7114747865186131
38,0.936809770686709,0.5733276228002424,0.06573625340197332,0.8659663206583534,0.8319981201924684,0.6456102935308662,0.9629028349401139,0.6974787451729609
39,0.6037768325661363,0.7684888370313098,0.4740288075547102,0.717283613371075,0.9003930626373517,0.8503302493948944,0.6981155708483969,0.7160595676291248
40,0.48952360548065166,0.7259516049730144,0.5361990768370261,0.8430685644366932,0.6868321383834998,0.8912208152804847,0.8066785755576998,0.7113534829927242
41,0.7945242354935288,0.8703767142066205,0.7696730284638662,0.7555171370233765,0.9379550796416745,0.8851403568384423,0.8241302573582981,0.8339024012894011
42,0.5240768085603594,0.6211331156888285,0.8779444606542617,0.28204424630767616,0.8802510872633063,0.4302085023338909,0.7589346361100286,0.6249418367026216
43,0.6996276002379783,0.7558064630517899,0.7848139760644168,0.8058861495099194,0.8968573162191048,0.8232519743809285,0.45738409818489234,0.7462325110927186
44,0.9025258909348622,0.6454839756027084,0.7617106865544062,0.8447701470346143,0.8918966432978214,0.9574190807317322,0.47244580722014223,0.7823217473394696
45,0.676420925747944,0.7484552373851859,0.6887895005239021,0.8393456700149099,0.859438480900717,0.6503265958443158,0.7704610565960498,0.7476053524304321
46,0.6144647046581047,0.7145617538680106,0.85259282959457,0.8051697705956736,0.7821407989384951,0.8230955375806714,0.7840520497389414,0.7680110635677809
47,0.5574880158562723,0.9210396986688896,0.9169953152316928,0.9866897510206416,0.4939530986163051,0.8739438408370066,0.8481218348554883,0.799747365012328
48,0.7698735319289833,0.5957012350594555,0.8684416580904096,0.8617439961185549,0.711381925589875,0.558978378044579,0.7052235106217296,0.724477747921941
49,0.7400063091121687,0.8999514534026769,0.7725802546216383,0.7029907353445298,0.9333154490759905,0.6689248663235113,0.6164894196928815,0.7620369267961997
50,0.5503872552931495,0.7857778813102431,0.6402884893152034,0.8864746884293494,0.7381595505054696,0.6641019561016296,0.8198125534922998,0.7264289106353349
51,0.6116933203814227,0.5395765393009122,0.45391002919424145,0.7622934708161512,0.9009624847173145,0.7721155120292629,0.47045446478954867,0.6444294030326934
52,0.7163027930969283,0.5510786354927824,0.6984062484911542,0.90776432487448,0.845477960585382,0.6628457044772119,0.6507865212477479,0.7189517411808124
53,0.4222416222188243,0.6665860070939865,0.7052265146547494,0.6871371092071203,0.6039768999885516,0.6775017039996363,0.8128080621692455,0.6536397027617306
54,0.7353493693937186,0.7828593825874078,0.8186403825447903,0.7344172913241439,0.838437149264607,0.8819073880242367,0.8415399762484066,0.8047358484839016
55,0.6315337389740767,0.43456077235749196,0.7487637668664715,0.938090842104237,0.6655123517789043,0.556951458546446,0.9272111922405094,0.700374874695448
56,0.42046399405472906,0.8359212223092066,0.8006943299739177,0.859796882436762,0.6009904202905806,0.7241765360785292,0.8288814474976592,0.7244178332344836
57,0.6213784634128104,0.5274575409304771,0.7664897886968658,0.40745776815367774,0.7302253304016841,0.761507753923185,0.755378152752336,0.6528421140387195
58,0.44511143316052015,0.7208792939500622,0.5142636942876156,0.7406716581291316,0.7276397098283702,0.9512043088403708,0.3346494187497576,0.6334885024208325
59,0.7654902204605506,0.8074735286257544,0.7160533786331261,0.9202938260381605,0.578214272669621,0.6085785867625871,0.9061856113219016,0.7574699177873859
