Num,R_1,R_2,R_3,R_4,R_5,Average
1,0.5015127580249779,0.5653812084586407,0.6183011085456054,1.0,0.7366800304779929,0.6843750211014433
2,0.48976462021074524,0.5101863190176176,0.8271359111779583,1.0,0.9173020769910203,0.7488777854794681
3,0.477336239674051,0.87292913129264,0.70707556858395,1.0,1.0,0.8114681879101282
4,0.9876812983490076,0.5372045114835801,0.749001563762785,0.8392586938772436,1.0,0.8226292134945232
5,0.0,0.07332558527342117,1.0,0.8929838065446745,1.0,0.5932618783636191
6,0.0,0.34470232460366745,0.8871018222354475,0.4759007763401437,1.0,0.5415409846358518
7,1.0,1.0,0.7035591126559702,0.8160755323901023,1.0,0.9039269290092145
8,0.44581012405583603,0.4745460502918962,0.906540383329434,0.9398139769172988,1.0,0.753342106918893
9,0.6200869604051582,0.9517765773109248,0.6385552601179775,0.8639729525340669,0.9752947334006781,0.809937296753761
10,0.6480464733585997,1.0,0.8010634765141947,1.0,1.0,0.889821989974559
11,1.0,0.6254278973416272,1.0,0.8110186255809163,0.6788058115589742,0.8230504668963035
12,0.5831816484429798,0.5446888193132556,0.5680869666960897,0.8171043119224621,0.7932689725383131,0.6612661437826202
13,0.36020026227820046,0.4552257680202284,0.350183712959418,1.0,0.7204316645173396,0.5772082815550373
14,0.6553081783164703,0.6804706035470455,0.573301562601262,0.8173818532171909,0.908770283091875,0.7270464961547687
15,0.7714379834106169,0.4212107187841152,0.7384147557879045,0.574954800611436,0.8853992677198387,0.6782835052627822
16,0.3789801410386277,0.50268591630931,0.5372910870278964,0.31957688535130924,0.46075033472019333,0.43985687288946734
17,0.6700549932915996,0.44700951952810064,0.38146283697752464,0.47361139188791257,1.0,0.5944277483370275
18,0.9601089645343381,0.7321695332039253,0.6690297722057975,1.0,0.6492141685029393,0.8021044876894001
19,0.3347754081072052,0.4031331206564965,0.5089477798430904,0.7718332146629269,0.5572270445728726,0.5151833135685183
20,0.5417131997556712,0.5325074312004624,1.0,0.9468916215932911,1.0,0.804222450509885
21,0.9715474337705965,0.5343289826738192,0.5700957101527931,0.6624880743261706,1.0,0.7476920401846759
22,0.926357973417655,0.5977908812813253,0.5191755874437225,0.838323463084243,0.777492416210512,0.7318280642874916
23,0.5147901905317344,0.7910703031553777,0.6932077117280312,0.6238982834617367,1.0,0.7245932977753761
24,0.7624399156076574,0.2641780521159748,1.0,0.5722287049300602,1.0,0.7197693345307384
25,0.4631250067235116,0.45044282680662784,0.7602351790690175,0.5281328988313216,0.8638370508023057,0.6131545924465568
26,0.6106987730575459,1.0,0.806936179241018,0.9619013566210406,1.0,0.8759072617839209
27,0.5506432030282091,0.5807203689456953,1.0,0.5255632484922921,0.745067471961602,0.6803988584855597
28,0.5050601849899482,0.6188519906279429,1.0,1.0,0.852018600070933,0.7951861551377648
29,0.838824530039245,0.8275920244778425,0.9896838469239982,1.0,1.0,0.931220080288217
30,0.0,0.5859309056535498,1.0,0.7359776314235401,0.8109814540907906,0.6265779982335762
31,0.46048928740508116,0.7279266167678714,0.7485856379113014,0.48739261346640916,1.0,0.6848788311101326
32,0.5501644619708155,0.9419043671879604,1.0,0.9185033188852924,1.0,0.8821144296088136
33,0.5194053916335114,0.8596196726549717,0.5599755525481319,1.0,1.0,0.7878001233673231
34,0.40420924980810424,0.7381505408318247,0.7532163040328682,0.6177890070711166,0.635081105685272,0.6296892414858373
35,0.483179453941666,0.4831654466046668,0.538188009818104,0.9040002587623814,0.5841287730911894,0.5985323884436016
36,0.0,0.4786554692220459,1.0,0.6914923864340131,1.0,0.6340295711312118
37,0.9599100146407765,1.0,0.7530387017493763,1.0,1.0,0.9425897432780305
38,0.0,0.0,0.7608432130664896,0.7730235807140067,0.7000139016391789,0.446776139083935
39,0.4770514647519127,1.0,0.9212527091081273,0.48845773096453415,0.8936257480464063,0.756077530574196
40,0.0,1.0,1.0,0.4626955051476898,1.0,0.692539101029538
41,0.4160490704802617,1.0,0.4442786037295252,0.5827694452420927,0.9322478259582315,0.6750689890820223
42,0.6075124456684168,0.7735494088788429,0.4974058472403134,0.9141291252088491,1.0,0.7585193653992844
