Index,Mean,Var,SD
P,0.5594919118623289,0.053950427089316993,0.23227231236055018
Q,0.6269927409982013,0.07279440189091903,0.2698043770788736
R,0.8727366181773385,0.02812026751675002,0.167690988179896
F,0.685388345535922,0.04814477570711269,0.2194191780750094
