Num,R_1,R_2,R_3,R_4,R_5,Average
1,0.7897378294764738,1.0,1.0,1.0,0.6249065682902201,0.8829288795533389
2,0.3644927113422867,0.4311514080855397,0.9811731540924412,1.0,0.32021100963672067,0.6194056566313977
3,0.7675536745337308,0.7393702535104922,0.8813756660077288,0.80564943955706,0.4595814949112734,0.7307061057040569
4,0.6830314866680239,1.0,0.9410602557135767,0.9003464650809071,0.7028414502108148,0.8454559315346645
5,0.0,0.2801239781908191,1.0,1.0,0.7352979095196797,0.6030843775420998
6,0.0,0.937419032715319,0.7358668260439533,0.9623211502118769,0.6021265012767816,0.6475467020495862
7,0.21910347549538192,1.0,1.0,0.6309724464263621,0.42649005907225956,0.6553131961988008
8,0.6208874537558029,0.4520571789673521,0.9326958906788451,0.7264872172901294,0.507695553689393,0.6479646588763045
9,0.6940902708846998,1.0,1.0,1.0,0.6020472452407816,0.8592275032250962
10,0.5725425165084165,0.9476760480972524,0.8856512704222161,0.9581130876841571,0.8436940855005453,0.8415354016425175
11,1.0,0.6939181165648394,1.0,1.0,0.5457707532228949,0.8479377739575469
12,0.5091389142681589,0.7408011433588516,0.8390287635773933,0.8610389104165428,0.5114225319801556,0.6922860527202205
13,1.0,0.9788745533806213,1.0,1.0,0.6680357349286987,0.9293820576618641
14,0.833890183671613,0.4265791669830054,1.0,1.0,0.40993649225646633,0.7340811685822171
15,0.5861826738315528,0.9051240508159335,1.0,0.8010408760644075,0.6099114896939446,0.7804518180811677
16,0.8176640675243902,1.0,0.9412943675599479,0.6028538132230021,0.5770102156128428,0.7877644927840366
17,0.3281757929214727,0.7241361706344815,0.6497451825546814,0.6229895441366095,0.5021479599199018,0.5654389300334294
18,0.631433780324795,1.0,0.890353260996927,1.0,0.7432390516583979,0.8530052185960239
19,0.0,0.7340997825357036,1.0,0.7983790518332643,0.35134448686327985,0.5767646642464496
20,0.3607598228692182,0.4916319447425596,1.0,0.7048413611756782,0.54748930560501,0.6209444868784931
21,0.3419025296048715,1.0,0.8177343948085397,0.5484191585560043,0.854544833843008,0.7125201833624846
22,0.14863718346620033,1.0,0.7574720787957654,0.8466961551877161,0.45211238979014734,0.6409835614479659
23,0.5250045666345494,0.7747594987262275,1.0,0.9228495732196889,0.6293541071819306,0.7703935491524793
24,1.0,0.12076013987718678,1.0,0.520959565600848,1.0,0.728343941095607
25,0.6180157534021135,0.6296867692222142,1.0,0.7496973443791045,0.5207947977133333,0.7036389329433531
26,0.3919905067324853,0.0013764578759110212,1.0,0.9798317851762147,0.9510433264770809,0.6648484152523384
