Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],Sum_of_Width
1,0.21706580545491258,0.43413095971240895,0.21706580545491258,0.43413095971240895,0.10853355392487259,0.3255993593797852,0.08982052599703856,0.17365303036366064,0.7350286183365274
2,0.09229503081529895,0.5537650164114165,0.09229373869520459,0.340443698395486,0.046147515407649435,0.5076187931238613,0.04440593147348872,0.32303027567759446,1.4497155672167166
3,0.23333297805610767,0.4083334018750319,0.13333325888891304,0.29166658229169234,0.11666695569400995,0.3499999337501176,0.11666695569400995,0.3499999337501176,0.7999997033339189
4,0.16064255978319286,0.36144582595438757,0.1606425597831929,0.41767052692221074,0.16064255978319283,0.417670526922211,0.03212857621368386,0.2891568646379285,0.9718874888734754
5,0.2365489426831901,0.3627087388605782,0.213358587885629,0.3200370817349391,0.11827486558957,0.3548238082727601,0.07884991039304665,0.3153980645802869,0.7059353868971286
6,0.22078996754199562,0.5256895202551166,9.199594860091557e-7,0.2967620358743906,0.11039537015363414,0.40478147836611317,0.0735969134357561,0.36798379441350787,1.1904336578182564
7,0.27041670547019914,0.4506937638617856,0.13520889356851046,0.40562559903870987,0.1352088935685105,0.40562451737188804,0.06438530629570226,0.13283632082469402,0.7895604021941551
8,0.33241082256840043,0.49861374077891046,0.1662045802596368,0.3047095051754186,0.12188387520027318,0.24376665344896034,0.08310312115438179,0.2493077014140186,0.5927952016346159
9,0.13150664740978704,0.4032882163299177,0.06575378397838959,0.4602746467547428,0.10082190284917143,0.3780813066069889,0.03287677692082081,0.4273967191501818,1.3380817776836624
10,0.18124552667507154,0.42290441645867094,0.16916225159518788,0.42290509612735705,0.1103233243759703,0.3309692376425139,0.06041517555835715,0.30207497156687113,0.9577074435908262
11,0.20422581454884187,0.3812216294124501,9.530555031115208e-7,0.327612892739842,0.20422632511363353,0.5082977296768992,0.03403761711837123,0.3403770383344587,1.1150185803273003
12,0.10849066392349573,0.3797173960593444,0.25472013468619986,0.5424533196174787,0.16273606821235284,0.2971663583248576,0.08490671156206663,0.16980934761420433,0.77829284323177
13,0.2562192862770072,0.4088599527205206,0.12265854186635905,0.31549429013444413,0.25621971330915105,0.3843285023833671,0.06405503508532369,0.19216467822382732,0.6016948469243182
14,0.25954201841896735,0.3460554189607315,0.25954201841896735,0.34605541896073133,0.24401427536518525,0.2985585207138696,0.073204165482763,0.17302816367878446,0.327395044628234
15,0.15885380977486435,0.3530088986020892,0.15885444519073882,0.4765614293245931,0.07942722259536938,0.39713515985303544,0.07830867415220764,0.29785036050710206,1.0491116965736398
16,0.21325187795624714,0.5178970107321668,9.063217252347634e-7,0.3625279288040016,0.10662629439815713,0.42650375591249423,9.063217252976521e-7,0.3731913195534829,1.3602400300042907
17,0.20422581454884187,0.3812216294124501,9.530555031115208e-7,0.327612892739842,0.20422632511363353,0.5082977296768992,0.03403761711837123,0.3403770383344587,1.1150185803273003
