Index,Mean,Var,SD
P,0.38321485632578706,0.03879902710548608,0.1969746864586566
Q,0.8354499051512235,0.08297883701408078,0.28806047457796213
R,0.4501042015675142,0.05834827391019359,0.24155387372218562
F,0.5238526596698441,0.04662217270735625,0.21592168188340016
