Num,Q_1,Q_2,Q_3,Q_4,Q_5,Average
1,0.923269529934098,0.6885727695113152,0.9865798532052674,1.0,1.0,0.9196844305301362
2,0.7520261555359511,0.5776605431571158,1.0,1.0,0.7091561410902045,0.8077685679566542
3,0.8467225154698526,1.0,1.0,1.0,1.0,0.9693445030939705
4,0.8081372260659393,0.9540912533725172,0.8187546689831517,1.0,1.0,0.9161966296843216
5,0.40904779853047046,0.6623080015885241,0.9855398277837054,0.8433965166813135,1.0,0.7800584289168027
6,0.2910292979978758,0.790741224241207,0.5484036916082519,0.712722302964978,1.0,0.6685793033624625
7,0.8908249931548519,1.0,1.0,0.9580524351854998,1.0,0.9697754856680703
8,0.901581652368035,1.0,1.0,1.0,1.0,0.9803163304736071
9,0.6598073533226475,1.0,1.0,0.9727400271802472,1.0,0.926509476100579
10,0.7949955126909443,0.8820201636125323,0.8695028334665289,1.0,1.0,0.9093037019540011
11,0.8485889440404097,1.0,0.9051700386973707,0.581034735675601,1.0,0.8669587436826763
12,1.0,0.77680947105588,1.0,1.0,1.0,0.9553618942111761
13,0.5539921077420322,1.0,1.0,1.0,1.0,0.9107984215484064
14,1.0,0.47893418648931113,0.7777712725623345,1.0,1.0,0.8513410918103291
15,0.6797574203063569,1.0,0.9952069517234648,1.0,1.0,0.9349928744059642
16,0.8185647523061008,0.7295763439779552,0.6928602598552088,1.0,0.793661988491109,0.8069326689260748
17,0.6731631140310397,1.0,1.0,1.0,1.0,0.9346326228062078
18,0.6346444902767636,0.9363641137404798,0.8765084403184378,1.0,1.0,0.8895034088671363
19,0.302001964823508,0.9779082358045262,1.0,1.0,0.8511460205037946,0.8262112442263657
20,0.6567946487806677,0.823872641239735,1.0,1.0,1.0,0.8961334580040805
21,1.0,0.9926683064324325,1.0,1.0,1.0,0.9985336612864865
22,0.9088868383984946,1.0,1.0,1.0,1.0,0.9817773676796989
23,0.618849285083302,1.0,1.0,1.0,1.0,0.9237698570166604
24,1.0,0.684616893235176,0.7530368844647356,0.44396723945586986,1.0,0.7763242034311564
25,0.8506291814859405,0.6885951286834506,1.0,1.0,1.0,0.9078448620338783
26,1.0,1.0,0.9756474193491305,0.8819376733079772,1.0,0.9715170185314215
27,0.9709160402161512,0.671778203704892,1.0,1.0,1.0,0.9285388487842086
28,0.7483810205267349,0.46314129880879346,1.0,1.0,1.0,0.8423044638671057
29,0.9063443665611105,0.9827237437829142,0.8312801161607786,1.0,1.0,0.9440696453009606
30,0.4808427450184093,0.5641866727674593,0.9975471651575926,0.6640573607003925,1.0,0.7413267887287707
31,0.9493233796869314,1.0,1.0,1.0,1.0,0.9898646759373863
32,0.8985005980854336,0.827496445197759,1.0,1.0,1.0,0.9451994086566385
33,0.9217916013829548,0.9778672898069547,1.0,1.0,1.0,0.9799317782379819
34,1.0,1.0,1.0,1.0,1.0,1.0
35,0.9545321876578617,0.8275199171588477,1.0,1.0,1.0,0.9564104209633418
36,0.29102929799787264,0.12366974300687858,0.9562932387148384,0.71272230296498,1.0,0.6167429165369139
37,0.6346444902767636,0.9363641137404798,0.8765084403184378,1.0,1.0,0.8895034088671363
38,0.7216548018614222,1.0,1.0,1.0,1.0,0.9443309603722845
39,0.6054183264833509,1.0,0.926207171461654,1.0,1.0,0.9063250995890009
40,0.385522368607838,0.4812124990470575,0.6441326834315216,0.09951713895067424,0.6388980704792095,0.44985655210326014
41,0.43748036130211704,1.0,1.0,1.0,1.0,0.8874960722604234
42,0.5314018565564479,0.5413263010337427,0.5938806202306076,0.6531038852768472,0.5782336664395294,0.5795892659074349
43,0.8646208829404406,0.5935105090849375,1.0,1.0,1.0,0.8916262784050757
44,0.7428264796090103,1.0,1.0,1.0,1.0,0.948565295921802
45,1.0,0.6420388847851252,0.7307242914240009,0.9719779212477754,1.0,0.8689482194913802
46,1.0,1.0,0.9759793368356939,1.0,1.0,0.9951958673671388
47,0.6083911443072527,1.0,1.0,1.0,1.0,0.9216782288614505
48,0.8019578769556746,1.0,0.7705728189220975,0.9950324236531761,0.9820731534508363,0.9099272545963568
49,1.0,0.8727340431861801,1.0,0.823307070722955,1.0,0.9392082227818271
50,0.910127244989423,0.7159849073949847,1.0,1.0,1.0,0.9252224304768817
51,0.4794097758181803,0.7501593268272377,0.6615829719571827,1.0,0.7755919954541828,0.7333488140113568
52,0.8507008015618011,0.8619106735292796,0.7879241524286368,0.9345955562797431,0.8759540895359385,0.8622170546670798
53,0.7935347203275768,0.7553374790786077,1.0,1.0,1.0,0.9097744398812369
54,0.5530945605577791,0.9308736593901034,0.9409331239434993,1.0,1.0,0.8849802687782763
55,0.9338754498229033,0.879576369921517,1.0,1.0,1.0,0.9626903639488841
56,0.6437959826236402,0.7138426195743715,0.5501066569112508,0.972881964680778,0.8558804254795436,0.7473015298539167
57,0.4308422591379928,0.6200395420486282,0.6599531362407753,1.0,1.0,0.7421669874854793
58,1.0,0.8204227733570422,1.0,1.0,1.0,0.9640845546714084
59,0.5660783008024186,1.0,1.0,1.0,1.0,0.9132156601604837
60,0.9742739651706688,1.0,1.0,1.0,1.0,0.9948547930341338
