Index,Mean,Var,SD
P,0.5176554353405464,0.027773799085332018,0.16665473016188895
Q,0.8815482245870954,0.045833085582422876,0.21408663102217027
R,0.5844830709378034,0.03499040592891866,0.18705722634776412
F,0.6657011837462704,0.023127312368631445,0.152076666088626
