Index,Mean,Var,SD
P,0.7294551699092069,0.01900778642120679,0.1378687289460768
Q,0.8661226966899415,0.02165177738458698,0.14714542937035788
R,0.8282483595677825,0.015797192294830908,0.12568688195205938
F,0.8355101813194074,0.010436482455340351,0.10215910363418598
