Num,Q_1,Q_2,Q_3,Q_4,Average
1,0.9365758826742707,0.4892022376559149,0.5009759849086229,1.0,0.7316885263097022
2,0.7755869796674176,0.7363529881167701,0.9663079036483202,0.757513291646605,0.8089402907697782
3,3.142852428504397e-5,0.0,4.7499928750027724e-5,0.0,1.9732113258767924e-5
4,0.7083995563679131,1.0,1.0,1.0,0.9270998890919783
5,0.611976992164206,1.0,1.0,1.0,0.9029942480410516
6,0.9509388344133466,0.8462333471456437,1.0,1.0,0.9492930453897476
7,1.0,0.9012632937476396,1.0,0.8627334752403534,0.9409991922469982
8,0.7143047453878205,0.3941682972709694,1.0,1.0,0.7771182606646975
9,0.8898381507371793,1.0,1.0,1.0,0.9724595376842948
10,1.0,1.0,1.0,1.0,1.0
11,0.7740311183341447,0.7720331371119508,0.500951859338922,1.0,0.7617540286962543
12,0.5547826980591718,0.6220660122272906,1.0,1.0,0.7942121775716156
13,0.2946624938856669,0.7582802193489074,0.20398886094161597,0.6771046366025445,0.4835090526946837
14,0.7358472696678956,0.7025947156971649,0.6249768400216875,1.0,0.765854706346687
15,0.611976992164206,1.0,1.0,1.0,0.9029942480410516
16,0.932976636142083,0.8478368862336916,1.0,1.0,0.9452033805939437
17,0.7740311183341447,0.7720331371119508,0.500951859338922,1.0,0.7617540286962543
18,1.0,0.8917166222323091,0.9044127856490993,1.0,0.9490323519703521
19,1.0,1.0,1.0,1.0,1.0
20,0.7740311183341447,0.7720331371119508,0.500951859338922,1.0,0.7617540286962543
21,0.9200595219301791,0.9734979870113131,0.9570093080074992,0.9585837772290672,0.9522876485445146
22,1.0,0.6765369879865513,1.0,1.0,0.9191342469966378
23,0.8180533977662491,1.0,1.0,1.0,0.9545133494415623
24,1.0,1.0,1.0,1.0,1.0
25,0.2946624938856669,0.7582802193489074,0.20398886094161597,0.6771046366025445,0.4835090526946837
26,0.7358472696678956,0.8073033333015536,1.0,1.0,0.8857876507423623
27,1.0,0.8917166222323091,0.9044127856490993,1.0,0.9490323519703521
28,0.4721326991212413,0.7071627296682547,1.0,0.9571409589398325,0.7841090969323321
29,2.8571383333040967e-5,3.3333280555214444e-5,0.0,5.972212766038506e-5,3.0406697887160117e-5
30,0.7755869796674176,0.7363529881167701,0.9663079036483202,0.757513291646605,0.8089402907697782
31,2.8571377549968534e-5,3.333327380829661e-5,0.0,5.952370323164535e-5,3.0357088647477624e-5
32,0.6856022434041393,0.6460931317256706,0.36643030030566454,1.0,0.6745314188588687
33,0.7143047453878205,0.3941682972709694,1.0,1.0,0.7771182606646975
34,0.6119769921642075,0.7060823938314402,0.6213666288090616,1.0,0.7348565037011774
35,0.6512031537623909,0.8017912287758743,1.0,1.0,0.8632485956345664
36,0.6512031537623909,0.8017912287758743,1.0,1.0,0.8632485956345664
37,1.0,1.0,1.0,1.0,1.0
38,0.7005148951351231,1.0,1.0,1.0,0.9251287237837807
39,0.611976992164206,1.0,1.0,1.0,0.9029942480410516
40,0.6282569322916037,0.5441736885907171,0.2595059184114959,0.9603117498728179,0.5980620722916586
41,2.8571383333040967e-5,3.3333280555214444e-5,0.0,5.972212766038506e-5,3.0406697887160117e-5
42,1.0,0.8917166222323091,0.9044127856490993,1.0,0.9490323519703521
43,0.6282569322916037,0.5441736885907171,0.2595059184114959,0.9603117498728179,0.5980620722916586
44,1.0,0.8917166222323091,0.9044127856490993,1.0,0.9490323519703521
45,0.7143047453878205,0.3941682972709694,1.0,1.0,0.7771182606646975
46,1.0,1.0,1.0,1.0,1.0
47,0.6848703393759991,0.7671711260826375,1.0,1.0,0.8630103663646591
48,0.32552313674543626,1.0,0.8711919057273454,0.5724882542485474,0.6923008241803323
49,0.8898381507371793,1.0,1.0,1.0,0.9724595376842948
50,0.611976992164206,1.0,1.0,1.0,0.9029942480410516
