Index,Mean,Var,SD
P,0.4609674646545263,0.048331126970731865,0.2198434146631003
Q,0.7642892245890569,0.0880578374853186,0.2967454085328341
R,0.5747140250917494,0.05279162519166002,0.2297642818012844
F,0.5970902921270765,0.05314132655586284,0.23052402598398034
