Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],Sum_of_Width
1,0.2075939826239693,0.45437705042015764,0.10485619871463268,0.31716015140776005,0.10379725080400881,0.3113912334279781,0.08738021292638123,0.1799003194448326,8.563258594912934e-7,0.2335427439044202,0.9927429972102971
2,0.13895708985576566,0.458555751021271,0.1032249602541074,0.3096739173338559,0.07686989478167298,0.25806071463545244,0.10322447853987426,0.19014900879076863,0.013895628818826384,0.3473885559684054,1.1276558954995066
3,0.08496984367323461,0.4369894904473997,0.060373784492576084,0.4248509390098091,0.06037378449257615,0.422614881489033,7.64731651971283e-7,0.32774425908237886,7.64731651971283e-7,0.18208148784968836,1.5885621157566183
4,0.21660281909609178,0.3610050835658065,0.21660339670457207,0.36100450595732625,0.03658775383078509,0.32490500263947997,0.0842348468101603,0.14635255203866926,9.025138641261168e-7,0.25270313684324497,0.8919405620890536
5,0.3366831368744074,0.4489109151820122,0.07481848586366857,0.2244554575910061,0.1587147682359894,0.25790868616977514,0.04959695896689288,0.25251242747418895,9.539357914099415e-7,0.1963982097062679,0.7603713922465007
6,0.40283116865771856,0.4531841631303059,0.11620141026280109,0.23419192727934757,0.12394784660664541,0.2788833220510731,0.029050352565700273,0.2029649604593665,1.0148228272963943e-6,0.15874383416421411,0.6559364141686146
7,0.17819681750002322,0.3563933677047533,0.17819681750002322,0.3563933677047533,0.0807458351127982,0.3108409846982144,8.61286021217929e-7,0.2969952304239582,0.026915278370932737,0.21532143969852194,1.0718887804604027
8,0.19811128757323784,0.39622138648112754,0.10360992598470417,0.38439481492229505,0.09905594095295604,0.3700342658348926,0.06406581499206264,0.20073878918900645,0.02562632599682505,0.15814144807289265,1.0190614090004284
9,0.18652890575794256,0.4775475921909279,0.1865289057579425,0.27288461127970026,0.0682206752713777,0.28108004214876675,0.04186295293560751,0.27979335863691374,0.028251151228788643,0.17730180479203222,0.977214818096682
10,0.21277886674857954,0.4159781684165212,0.14776355012382053,0.29552650919422874,0.10638978800549796,0.3191686547540774,0.0709265253369987,0.28370468282316175,0.03694088753095514,0.11082236706615925,0.8504007645082964
11,0.19118671236017584,0.36871471142393203,0.17198039260072864,0.3638662539504168,0.05476058527103438,0.2867800685402637,0.13644898010327433,0.30118321899068906,9.172397530871927e-7,0.12507815951973247,0.8912448248500678
12,0.145358395431685,0.43607319282842394,0.11975465783386469,0.44645585229814894,0.061737796656142936,0.21265250724918047,0.0330708256914887,0.21265233346874157,0.02076548506166928,0.3114789534806542,1.2386256786502985
13,0.1980664731593788,0.39613225308690997,0.11961151161844537,0.41705909239986527,0.06772126223933221,0.41072005700780573,0.1196115116184454,0.13902028830122223,0.012446122678165838,0.11961142789042922,0.9650862373724649
14,0.2285793813674613,0.3809540544771514,0.04293642068018229,0.37268252891860243,0.16327021793552296,0.33178157304787625,0.0828173873516394,0.2484507541364347,9.52408298464399e-7,0.14852672967683056,0.9647912805137909
15,0.1728250158929347,0.3458137738349884,0.1651435289648224,0.3302895350902895,0.16514352896482243,0.2831050955429759,8.257202148666694e-7,0.2880419619935808,8.463632643856477e-7,0.24963588763210695,0.993772508187883
16,0.18830570549040843,0.4555773178314841,0.0911154088969969,0.31096284932906243,0.0855933369502661,0.28655107301239885,0.06046521442729011,0.14684335179208474,0.06074360593133122,0.31384213633867747,1.0275534566074147
17,0.15651128999770808,0.4992372328717564,0.11443837926923377,0.28671231049518475,0.04148371579482129,0.3246946209063351,0.055321373053079326,0.2766064622109743,7.982071446709312e-7,0.24499381719376212,1.2644888873560256
