Num,R_1,R_2,R_3,R_4,Average
1,1.0,1.0,1.0,1.0,1.0
2,0.5200014536039489,0.9112922362711996,0.6194773234473009,0.4223121881009828,0.6182708003558581
3,0.0,0.0,1.0,0.0,0.25
4,0.0,1.0,0.7321428148735589,0.2662539918501163,0.4995992016809188
5,0.0,1.0,0.7365510029125847,0.6894962507922139,0.6065118134261996
6,0.0,0.8330554215964705,0.5275183800816589,0.30945773768681006,0.4175078848412348
7,0.8188699436745631,0.7669531547698156,0.6208882690969117,0.5944000854059436,0.7002778632368085
8,0.4016687931026788,0.6593012001874285,1.0,0.6059450676232534,0.6667287652283401
9,0.0,0.43502502915901037,0.8166029323981231,0.3930117465683566,0.4111599270313725
10,0.3852364616964803,1.0,1.0,0.36004528567733635,0.6863204368434541
11,0.0,0.6300757288758742,0.2389744777751496,0.4699294481772765,0.33474491370707504
12,0.20695624849934602,0.35121152386379045,1.0,0.31332143648268945,0.4678723022114565
13,0.0,1.0,0.49611379227368413,0.7028968730763546,0.5497526663375097
14,0.33117346756709143,0.7261840372295093,0.6840704726933673,0.6587717705534335,0.6000499370108503
15,0.0,1.0,0.7365510029125847,0.6894962507922139,0.6065118134261996
16,0.28500147186834685,0.8066672077760603,0.44800038951105725,0.3600002699994936,0.4749173347887395
17,0.0,0.6300757288758742,0.2389744777751496,0.4699294481772765,0.33474491370707504
18,0.47441457177485924,1.0,1.0,0.3469212037135283,0.7053339438720969
19,0.0,0.4444201814596961,0.7258205550752351,0.7799966928416586,0.48755935734414746
20,0.0,0.6300757288758742,0.2389744777751496,0.4699294481772765,0.33474491370707504
21,1.0,0.8141055860861853,0.7458959252343396,0.856579102968647,0.854145153572293
22,0.6384530773960806,0.6977914167619527,1.0,0.4755728349894182,0.7029543322868629
23,0.0,0.7471992877876036,0.7300519735067391,0.6900085501540797,0.5418149528621056
24,0.3852364616964803,1.0,1.0,0.36004528567733635,0.6863204368434541
25,0.0,1.0,0.49611379227368413,0.7028968730763546,0.5497526663375097
26,0.33117346756709365,1.0,0.7662897538374382,0.6587717705534339,0.6890587479894914
27,0.7088919131007037,1.0,0.7190305865307501,0.3674019291482789,0.6988311071949331
28,0.17796746637777386,0.7824336401421117,1.0,0.49895732195555426,0.6148396071188599
