Index,Mean,Var,SD
P,0.5514879679701463,0.04069860426817955,0.20173895079577356
Q,0.8067704792663252,0.059299782155610964,0.24351546594746495
R,0.6716904533679041,0.0520857860240266,0.22822310580663518
F,0.6875811366342708,0.03316858471189913,0.1821224442837816
