Num,R_1,R_2,R_3,R_4,R_5,R_6,Average
1,0.6502177472012385,0.7091281082757706,0.6782984389458265,0.8745161658529179,0.793081395623676,0.5571241742536831,0.7103943383588521
2,0.37900727925432137,0.7502781683099984,0.7757559739390979,0.8610892649779892,0.9464369618785253,0.576593716319976,0.7148602274466512
3,0.3291155965339923,0.7187563170107255,0.988616817413715,0.8920441273115415,0.5343994872846851,0.7667422272924769,0.7049457621411893
4,0.3377895147447411,0.26502610338885413,0.8744324630139015,0.983463027791829,0.7077012802829344,0.5697266200359508,0.6230231682097018
5,0.4473772620040608,0.47164319544132144,0.7732020875347907,1.0,0.7623293017370603,1.0,0.7424253077862056
6,0.37349645828129635,0.6048692978535909,0.952364650529663,0.9638089223766638,0.7856194256007105,0.626653570545661,0.7178020541979309
7,0.3508229111226204,0.6963441778934158,0.8969387563295962,1.0,0.619258879338652,0.5241169945052581,0.6812469531982571
8,0.3401478877110559,0.5333927208075261,0.9117034339689082,0.9432906336998939,0.9381396587653648,0.8429039547862051,0.751596381623159
9,0.4998286337199608,0.6087819141784724,0.9737343959951075,1.0,0.9258448816601571,0.4292924203393895,0.7395803743155146
10,0.28937502976367685,0.608603549058588,1.0,0.9576400176375165,0.7970448057171332,0.5049974605044556,0.6929434771135616
11,0.3148535650780195,0.6831146522972225,0.8433633748733051,0.8030521157584801,0.5892812572877236,1.0,0.7056108275491252
12,0.4176513187752702,0.34757071255473804,0.8669828297971471,0.6385876747194286,0.6853890927369694,0.30865577188344917,0.5441395667445005
13,0.38811988839023315,0.9760297895126095,0.7940755045463983,0.4777669355116641,0.7585649097716465,0.7284074763315292,0.6871607506773468
14,0.027262732273007222,1.0,0.6291800310453299,0.7247234185915278,0.7744748448021507,0.5810447015514637,0.6227809547105799
15,0.6484812601257308,0.6615867579038743,0.8190663146611716,1.0,0.5311266480993012,0.48152962554235673,0.6902984343887392
16,0.4076197090272096,0.6508653479188728,1.0,0.9747854467512599,0.9952823356015705,1.0,0.8380921398831521
17,0.5342980263325959,0.7581362150104572,0.9467496191280667,1.0,0.9179742216228586,0.9267972079292475,0.8473258816705377
18,0.2616574856921234,0.6685788005824254,0.7087859378981107,0.914730282625671,0.5788807298602241,0.4423348278735201,0.5958280107553459
19,0.3533895148202663,0.6307972795136452,1.0,1.0,1.0,1.0,0.830697799055652
20,0.4542070756946323,0.45571727877094,1.0,0.8027933257400778,0.6525041355598167,0.6932183677295435,0.6764066972491684
21,0.38163298987406485,0.8177635523086837,0.9972021598698169,0.9176197953408871,0.4788043071876206,0.27656830260123116,0.6449318511970507
22,0.2757434720761975,0.9795454648904337,0.7520384924527022,0.8611122834648247,0.8596036068958255,0.9685209371537437,0.7827607094889545
23,0.5618126022741491,0.42044822584490754,0.8058784808644698,0.7933220914183509,0.5959994100481265,0.8080050095293573,0.6642443033298936
24,0.4603932311239394,0.865169180529589,0.624672803455369,0.760515706929079,0.776270510760319,0.33571765722621943,0.6371231816707524
25,0.5425142561531611,0.7962438439854356,0.7704574502433256,0.6862900573550681,0.862247814365146,0.5994931857311195,0.7095411013055425
26,0.41651898006519533,0.4841331364266799,1.0,0.8362842789516106,0.6773136552090643,0.8891262513876051,0.7172293836733593
27,0.8852407479929745,0.49530418682389166,0.5634758777749979,0.7837136509276166,0.7698973204404165,0.4710288069848876,0.6614434318241308
28,0.4766643166863332,0.7636713797058757,0.6154673417221925,1.0,0.763382006413291,0.4056570334343107,0.6708070129936673
29,0.0,0.2687829180318037,0.842175721749192,0.7393116118827706,1.0,0.5879469020249587,0.5730361922814542
30,0.2681274320967838,0.7062471925651909,0.8706904865609998,0.771041199331189,0.838405331071542,0.43957294718871637,0.649014098135737
31,0.6207758596835539,0.47834353183371964,0.7441666442618718,0.8137077636741864,0.8895488784815513,0.6350574846423505,0.6969333604295388
32,0.7649283746369618,1.0,1.0,1.0,0.6887100798548313,0.4999560741063749,0.8255990880996947
33,0.3609687390092235,0.5402278028713157,0.5804805211042251,0.8252379308191146,0.5857947302881699,0.45001986473339733,0.5571215981375744
34,0.6156170103383057,0.0,0.6955709945818795,0.5472507513667412,0.8764414952252252,0.7231516774240866,0.5763386548227064
35,0.44827095655217963,0.7138492937680238,0.796448400487144,0.9853210590174948,0.647973180539261,0.8376196274476313,0.7382470863019558
36,0.5007553986254184,0.5853232757621943,1.0,1.0,0.6170524032526638,1.0,0.7838551796067129
37,0.5939560764548847,0.5796426542815568,0.6957981555421376,0.6265852934197425,0.9621114865869294,0.8521628212125744,0.7183760812496375
38,0.4460106513545579,0.42111099103163685,1.0,1.0,1.0,0.6740121921166977,0.7568556390838155
39,0.35132927238273626,0.7537812343074304,0.7856725102597425,0.7036066021836934,0.9239199580661678,0.47307750892238065,0.6652311810203585
40,0.41215751655562843,0.5843543484830869,0.7955568184225259,0.8309314912978543,0.7787203607621508,0.3300025964189213,0.6219538553233612
41,0.6688170657473533,0.6540405124221007,0.4902008130771329,0.9287698896072947,0.6830626771220676,0.4840834230490472,0.6514957301708327
42,0.7392055519037957,0.8985179851295076,1.0,0.9218890492707839,0.6601141645744926,0.4234359636335623,0.7738604524186904
43,0.30074564608245735,0.8513110213043852,1.0,1.0,0.5048581454599972,0.3944755614590816,0.6752317290509869
44,0.30904478877260283,0.3940011874963035,0.9355760623577842,1.0,0.7168556720414184,0.43376571826520927,0.6315405714888863
45,0.3526635380574969,0.7610203928768791,0.8087277365714661,0.7576076998827485,0.5520517375193831,0.799693526690145,0.6719607719330197
46,0.36303520416025903,0.3808320405877519,1.0,0.9009950751537726,0.48757869174897406,0.5030111304009796,0.6059086903419563
47,0.45567446715095333,0.9756653938403375,0.6726553534716108,0.8341430854114776,0.5265644819023688,0.39645169703971345,0.6435257464694102
48,0.2403260255993844,0.7664159319503039,0.44840915307972207,0.4218923561436125,0.901296795993214,0.8193929571920125,0.5996222033263748
49,0.28193582522431165,0.8690364668498713,1.0,0.6861164614008248,1.0,0.44713817587048965,0.714037821557583
50,0.48931520605184303,0.4957167072520295,0.9330190958094116,1.0,1.0,1.0,0.8196751681855474
51,0.23433111790983932,0.37466205238511835,1.0,1.0,0.8540656391868822,0.3588006906516394,0.6369765833555799
52,0.61230147853107,0.7512322082787345,0.6092363957377216,0.7098447118026638,0.8622916898543955,0.6023034675778385,0.6912016586304041
53,0.3565037464935258,0.6683993453390045,0.8656179278071177,0.46632858588883735,0.7558639835006148,0.33596618498249575,0.574779962335266
54,0.27065927170190324,0.5534010809915215,0.8770135942788057,1.0,0.513696480658854,0.9128611829137369,0.6879386017574701
55,0.47853053707567034,0.6113704311253523,1.0,0.9292798175215495,0.6024815993312503,0.6953075887466212,0.7194949956334072
56,1.0,0.6807615327148189,1.0,0.8217883487221912,0.873585049318855,0.5700865140819585,0.8243702408063038
57,0.2722146262365308,0.5775187915101951,0.6599777738836442,0.6323300320120435,0.7305674119443688,0.5976528683909592,0.5783769173296237
58,0.5352031335365223,0.6321505152293596,0.6645715438608486,0.933174093971089,0.5420102767189269,0.5716159258991087,0.6464542482026424
59,0.41787036819375944,0.6078607965079995,0.7893862636196152,0.7570946400009186,0.5051617869674528,0.4714716626140627,0.5914742529839679
60,0.8453709642135309,0.26736218766652026,0.7955012139004501,1.0,0.6261098340212476,0.4978800248166753,0.6720373707697375
61,0.3056564989657648,0.04421604959914107,0.7690712377361,0.7850740143002909,1.0,0.7367233588975842,0.6067901932498135
62,0.2624905680607408,0.5870850537721152,0.6475287922655967,0.6994497194174969,0.7585867493358729,0.5111107134894426,0.5777085993902108
63,0.0,0.41708285337297946,1.0,1.0,0.664344104771257,0.5156045994720209,0.5995052596027096
64,0.5339323734118788,1.0,0.743068992883723,0.8226629764216332,0.7131672370978441,1.0,0.8021385966358464
65,0.8416904915038941,0.6691711098324513,0.5264189486935839,0.9764200648843767,0.7034217075588631,0.3537040927614261,0.6784710692057659
66,0.5285848207543171,0.5903833229761399,1.0,0.8253187448069477,0.9700667944419132,0.4711476126697412,0.7309168826081764
67,0.22245395914113322,0.7911224048338376,0.9289959365395589,0.9010358308215947,0.6259545550775933,0.411866967758765,0.6469049423620805
68,0.3190109289147157,0.12265094936285578,0.6515403414632828,1.0,1.0,0.9650366987477408,0.6763731530814324
69,0.25073719350395335,0.5160168877722892,0.9703223828952214,0.6982442014482908,0.8599467395025379,0.6572817854447622,0.6587581984278424
70,0.3378019335208548,0.6674520612661811,0.8994034895258186,0.6289010267803928,0.9797189728850403,0.4287760696038061,0.6570089255970156
71,0.37191058211042377,0.6787593247375534,0.5940901410322297,0.8479459089672572,0.6081771334032047,0.7314135275353969,0.6387161029643443
72,0.2587431953042178,0.5981768304646368,0.4066264060127225,0.7566609754186112,0.8119412460242278,0.336273222968503,0.5280703126988199
73,0.26726108988042124,0.6011640305367552,1.0,0.6472448689803192,0.8183715802140669,0.30892822111863516,0.6071616317883662
74,0.317230102423909,0.42017540442332546,1.0,0.8483674872847928,0.7662838091305553,0.37784975422331185,0.6216510929143158
75,0.0,0.6047302912709877,0.7406226301280572,0.9358975308045537,0.6736926581792613,0.5548191880836746,0.5849603830777558
76,0.2284755249973641,0.5103862165695259,0.7748233996193145,0.6104940723582866,1.0,0.7577446473667662,0.6469873101518763
77,1.0,0.444654219456373,1.0,0.7721533358495453,0.9447354515786178,0.5549179285270943,0.7860768225686051
