Num,Q_1,Q_2,Q_3,Q_4,Q_5,Average
1,1.0,1.0,0.9939599256540301,0.8750684097124103,0.39178103755412197,0.8521618745841124
2,1.0,1.0,0.30731398571260227,0.6376882403325249,0.6230852727402519,0.7136174997570758
3,1.0,1.0,1.0,0.867806915086521,0.7886866515480045,0.9312987133269051
4,1.0,0.7798669557428453,1.0,0.39818999514011794,0.5799671393145067,0.751604818039494
5,0.0,0.28677152338717626,1.0,0.9615371435891071,0.6587473154391005,0.5814111964830768
6,1.0,1.0,1.0,1.0,0.7533422581096494,0.9506684516219298
7,0.5652515627276719,0.8689789220467093,1.0,1.0,0.6396937186156869,0.8147848406780136
8,1.0,1.0,1.0,0.5880366496614982,0.9326028425669982,0.9041278984456993
9,1.0,1.0,0.4113721419780536,0.8852763884651199,0.36750877033045204,0.732831460154725
10,1.0,1.0,0.9900051239720744,0.6615084658542381,0.4508183167032686,0.8204663813059163
11,0.8350873026602775,1.0,1.0,0.6553251533182564,0.4158842260615176,0.7812593364080103
12,1.0,1.0,0.5124388956505577,0.8191286511232889,0.9708747281724065,0.8604884549892505
13,1.0,0.40981801289507186,0.1789769888620238,0.5962737057149506,0.5139720581134215,0.5398081531170936
14,1.0,1.0,0.5070152803018219,0.8731487988096196,0.5926385989881937,0.794560535619927
15,1.0,1.0,0.6047046564658761,1.0,0.41555665578942574,0.8040522624510604
16,1.0,1.0,0.9187234515483413,0.13877045936983684,0.6576152092556541,0.7430218240347665
17,1.0,1.0,1.0,0.9357388591011028,0.4959133421220941,0.8863304402446394
18,1.0,0.38076827389729667,1.0,0.39390208585580316,0.4668891270649599,0.6483118973636119
19,0.4730367601312152,1.0,1.0,1.0,0.8471075328441395,0.8640288585950711
20,1.0,1.0,1.0,1.0,0.7184412145071576,0.9436882429014315
21,0.44012985736954413,1.0,1.0,1.0,0.31162358853717004,0.7503506891813428
22,1.0,1.0,1.0,0.42545410578516685,1.0,0.8850908211570333
23,1.0,1.0,1.0,1.0,0.5411518994441942,0.9082303798888388
24,1.0,0.0,0.7131727581733671,0.6262421154082085,0.3492518117869926,0.5377333370737136
25,1.0,1.0,0.7248922451218703,0.7883021410236796,0.6148000770996865,0.8255988926490474
26,1.0,0.8617532763885821,1.0,1.0,0.3097974851163053,0.8343101523009775
27,1.0,1.0,0.8765479622347269,0.21054712860616245,0.7027338285183767,0.7579657838718533
28,0.9986448264726833,1.0,0.40516237765098995,0.8599253807424715,0.4573378824484001,0.7442140934629089
29,1.0,1.0,1.0,0.5722692539640672,0.8917174390283756,0.8927973385984884
30,0.0,0.9139491474998087,1.0,0.8659512212843129,0.5159325336058656,0.6591665804779974
31,1.0,1.0,0.8656370791711948,1.0,0.981489027344929,0.9694252213032248
32,1.0,0.5152238097284133,0.6158580206011546,1.0,0.9768079318185515,0.8215779524296238
33,1.0,0.7296252277121167,1.0,0.31707044149924596,0.6788171896376392,0.7451025717698003
34,1.0,1.0,1.0,0.7026007212816744,1.0,0.9405201442563349
35,1.0,1.0,0.5330826281930592,1.0,1.0,0.9066165256386117
36,0.0,0.7810320600855116,0.6452379537843386,0.8190905474914743,0.9475970591261083,0.6385915240974865
37,1.0,0.36721672594886573,1.0,0.22283332009996096,0.4744874998654616,0.6129075091828576
38,1.0,1.0,1.0,0.8956302690120064,0.7790633959311132,0.934938732988624
39,1.0,1.0,1.0,0.790585233291223,0.5734139420094976,0.872799835060144
40,0.3015012534548121,0.5294001906781161,0.12883599387242345,0.3426131410329108,0.33203498355976485,0.32687711251960544
41,0.7603437083204184,0.512653482268495,1.0,0.8732057159095499,0.9550894694956312,0.8202584751988189
42,0.3160487530451802,1.0,0.15802816572827116,0.9841858983715142,0.6094200945881079,0.6135365823466147
43,0.27030383772909766,1.0,0.6591856515904484,0.8346515554769502,0.5515182430726121,0.6631318575738216
44,0.5859791808609637,0.7720972905819253,1.0,1.0,1.0,0.8716152942885778
45,1.0,1.0,0.47393972193775835,0.8788541416457929,0.8733233048339737,0.8452234336835049
46,1.0,1.0,1.0,0.9275505390378992,0.9150136279360322,0.9685128333947863
47,1.0,1.0,1.0,1.0,1.0,1.0
48,1.0,0.619001702366947,0.8354800895765446,0.16011558084922362,0.3987145236810054,0.6026623792947441
49,0.7267518096457593,0.5379777425075294,0.49769339611973024,1.0,1.0,0.7524845896546039
50,1.0,1.0,0.6030642904630231,0.7970871956580486,0.6206806229400824,0.8041664218122309
51,1.0,0.7333575098486458,1.0,0.9346585033809311,1.0,0.9336032026459155
52,0.7437847924252488,1.0,1.0,0.4602777997317754,0.6647627111550861,0.773765060662422
53,0.7844389207744265,0.3482326111737065,1.0,0.7650201651538786,0.5938421592104324,0.6983067712624889
54,1.0,1.0,1.0,0.6619930134379194,0.6859551042732552,0.8695896235422349
55,1.0,1.0,1.0,0.89571958594994,0.4327397024167404,0.8656918576733361
56,1.0,1.0,0.9589438880954027,0.667250814982778,1.0,0.925238940615636
57,0.0,1.0,0.6088669817246267,0.5531935243447877,0.3651333225360991,0.5054387657211027
58,1.0,1.0,0.3428183585353192,0.8527418233678596,0.5125372702191701,0.7416194904244697
59,1.0,1.0,1.0,0.8203520927396395,0.9993824782138317,0.9639469141906943
60,0.0,1.0,0.829566172386423,0.8443714589341211,0.8186141787486851,0.6985103620138459
61,1.0,1.0,1.0,1.0,0.8500552717398931,0.9700110543479786
62,1.0,0.32061943645756574,0.08328174975151648,0.8748719685193489,0.720013460127729,0.5997573229712321
63,1.0,1.0,1.0,0.6130020535956658,0.5264458560902219,0.8278895819371777
64,1.0,0.0,1.0,0.7202563603263944,0.6654250225166933,0.6771362765686175
65,0.22720251036600453,1.0,0.36721010038799573,0.7159530698848399,0.6868561066703142,0.5994443574618308
66,1.0,1.0,0.46894768744721954,0.8750720148448551,0.925566198164172,0.8539171800912493
67,1.0,1.0,1.0,0.6267564679397276,0.7071079205033396,0.8667728776886134
68,0.3207102413518875,1.0,0.9968896276052724,1.0,0.47438648866309235,0.7583972715240505
69,1.0,0.876995326560243,0.8795151792112368,0.7938909596041195,0.2917341136223587,0.7684271157995916
70,1.0,0.601686180626658,1.0,1.0,0.3974735813095039,0.7998319523872324
71,1.0,1.0,1.0,1.0,1.0,1.0
72,0.19375804370667382,0.5253510073331542,0.7501595895124585,0.4247831262162503,0.2779678134840515,0.43440391605051765
73,1.0,1.0,0.8480222810903162,0.5818026644508798,0.9989570669812932,0.8857564025044977
74,0.4919194770407864,0.7433614241768084,0.6840608469025741,0.5347138811964426,0.6654021760336779,0.6238915610700578
75,1.0,0.9839518475057858,1.0,0.9667713921897004,0.9905061120542,0.9882458703499373
76,1.0,1.0,1.0,1.0,0.40396086252736885,0.8807921725054738
