Index,Mean,Var,SD
P,0.5277830432934909,0.04588115794718283,0.2141988747570417
Q,0.6679164150880147,0.0675538572146429,0.259911248726643
R,0.7316650484231327,0.0752657270355518,0.2743459987598722
F,0.6614440321651928,0.04603046216616346,0.21454710943325117
