Index,Mean,Var,SD
P,0.5219899422039652,0.021898532826442937,0.1479815286663945
Q,0.9072304580049342,0.028633475851882435,0.16921428973902422
R,0.5528097770791994,0.022828622538745773,0.15109143767515673
F,0.6730150286192357,0.01814335474260076,0.1346972707318183
