Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Average
1,0.9880716854977709,0.648067532318832,1.0,0.7779556533858628,0.5565804822656457,0.36713911260786886,0.72296907767933
2,0.5407146178983572,0.9262299695740421,0.8618076552278338,0.8814808584744943,0.22723640289870017,0.42432719504802335,0.6436327831869085
3,1.0,0.6963296169146094,1.0,0.8891142667701133,0.7305100253080311,0.6890590344370323,0.8341688239049644
4,1.0,0.7763458026785764,1.0,0.8227528851571043,0.694005526075894,0.8250676702010163,0.8530286473520986
5,0.8626314997915481,1.0,1.0,0.8931449036100647,0.7765093320791999,0.713182286723944,0.8742446703674593
6,1.0,1.0,1.0,0.9658696561058531,0.8492306378825254,0.8265752076570233,0.9402792502742335
7,1.0,0.8146762506995573,0.8960000251399104,1.0,0.4362014339914189,0.5552329856478905,0.7836851159131295
8,1.0,0.18154475968425363,1.0,0.8012290216100387,0.5514495701062622,0.5259559959531306,0.6766965578922809
9,1.0,1.0,0.819890747533559,1.0,0.7648805480187135,0.827030716935655,0.9019670020813212
10,1.0,0.9250557258777035,1.0,0.731530547065633,0.8484621135956132,0.6061009532201576,0.8518582232931845
11,0.45930268112297423,0.48063716252086297,0.40282473019533815,0.7348902125394077,0.5979853459895186,0.45623878900408876,0.5219798202286984
12,1.0,1.0,1.0,0.9260409930112726,0.7485186118941857,0.7042853040441382,0.8964741514915994
13,1.0,0.890084120449904,0.6830089527455092,0.23405047226994186,0.6844005255058478,0.4405821766444769,0.6553543746026133
14,0.8874640287256748,0.8504705200331086,0.9289827947378497,0.8303384489120326,0.8883912343932853,0.6380948519670911,0.8372903131281738
15,1.0,0.95328130926035,0.9307042184446354,0.4928177457350566,0.44921261327030665,0.619471947861686,0.7409146390953391
16,0.40163555198586476,0.6401777191909167,0.14776770364333566,0.5812161365597035,0.2927404963245986,0.24772558034299896,0.38521053134123634
17,0.394237868131253,0.8348892363388117,0.6422827851699485,0.7716326877946169,0.5831159990359012,0.5705269543293674,0.6327809217999832
18,1.0,1.0,1.0,0.85771541638054,0.7782186024952387,0.8160751497626136,0.9086681947730654
19,0.7802610382305708,1.0,0.9544498323939816,0.7119190962107416,0.6555664119959835,0.5638781299939886,0.7776790848042111
20,1.0,0.1871852951276722,1.0,1.0,0.8990963391239712,0.6219280437696002,0.7847016130035405
21,1.0,1.0,0.8616592110450604,0.8062057499691394,0.4929328927047299,0.4156470633849801,0.7627408195173183
22,1.0,0.6953864519077761,0.8581076224167293,0.9353468750206057,0.5336575777286539,0.5814648785415982,0.7673272342692271
23,1.0,1.0,1.0,0.9557749281874844,0.5877148424518133,0.6619518940425764,0.8675736107803123
24,1.0,0.0,0.936759926526273,0.6979915092369022,0.8459889240765747,0.7301524207925578,0.7018154634387179
25,0.8062548286280279,0.6315452671484229,0.3689542190123772,0.9703294395118728,0.7135823412748385,0.5841234770012568,0.6791315954294661
26,0.7536203854910855,1.0,0.7974516034791207,0.7961739888042559,0.6094713925154802,0.5813698991200842,0.7563478782350043
27,0.9565491504894599,1.0,1.0,0.7745678297267974,0.8584459141680315,0.7825173841831976,0.895346713094581
28,0.6730624311299809,0.938896593787375,0.9332803988316251,0.3259731877424771,0.5000588101564153,0.6911527442788368,0.6770706943211183
29,0.0,0.27381984459519393,0.6304797268951265,0.8690661134311023,0.6191717990897578,0.5124267563834416,0.484160706732437
30,1.0,0.9704768799688254,0.879529233120434,0.7248413491371203,0.8191984978150624,0.8855023723278996,0.879924722061557
31,1.0,1.0,0.9890124974676966,0.8596702159163224,0.6966673820939616,0.5829542166454768,0.8547173853539096
32,0.5239056698082604,0.6617165625011662,0.3712957552092077,0.9862634881012651,0.3260162426389191,0.6986348445961265,0.5946387604758242
33,1.0,1.0,0.3911771931370351,0.8516314107435883,0.68852341602973,0.8182655593463491,0.7915995965427838
34,1.0,1.0,0.4472930185945059,1.0,0.8754777258506441,0.5635356526059747,0.8143843995085206
35,0.5913190738764346,1.0,0.8282246053949434,0.5865630822980428,0.6128259636290466,0.48772734564535486,0.684443345140637
36,1.0,0.8265907402371339,0.7102014292309036,0.41806023163006467,0.7783688596323765,0.62738683061178,0.7267680152237097
37,0.44588261828047415,0.7600007839214408,1.0,0.5720260777176753,0.7571228270402648,0.5685416873444722,0.6839289990507211
38,0.6748448570111246,0.03924188078179477,1.0,0.8095952308430728,0.621955406895454,0.525147336787751,0.6117974520531996
39,1.0,0.894473957686789,0.9461318498275304,1.0,1.0,0.7552282151285468,0.932639003773811
40,1.0,1.0,0.9549286628877521,0.7566866468856109,0.9213792859442258,0.6958577426923106,0.8881420564016499
41,0.906373109748648,0.7985384423669001,0.07817405487432415,0.6935004529665356,0.5163305658176228,0.4722349552334938,0.5775252635012541
42,1.0,1.0,1.0,0.788859497894141,0.6479310458088569,0.48652959574105636,0.820553356574009
43,0.4985122565522935,1.0,0.8811179079866672,0.8000330458522459,0.6392495081896918,0.7162212851491228,0.755855667288337
44,0.34442241282665315,0.3763750053970274,1.0,0.5723194145837065,0.7780561902535762,0.5968032131653281,0.6113293727043819
45,1.0,1.0,0.8117232581001764,0.8759441523799972,0.8934060077392724,0.7909464586660861,0.8953366461475887
46,1.0,0.2960604055098945,1.0,0.7565169726851034,0.6282114995035784,0.5053311665301818,0.6976866740381263
47,0.9008938055492103,1.0,0.9721452777976832,0.8362639405834439,0.8125510648587688,0.6166094096522204,0.8564105830735543
48,1.0,0.35879013093662826,0.7405769273906353,0.6735016497009544,0.6473127814312449,0.5095471386093862,0.6549547713448082
49,1.0,0.8271761345956054,0.83481519062768,0.6588861058661302,0.41505574860201333,0.6482739153266928,0.7307011825030202
50,1.0,1.0,1.0,0.9647891841780604,0.8175048298044454,0.6254839668472096,0.9012963301382859
51,0.7243529985640816,0.6884697133036577,0.2186982397858195,0.8813585174248199,0.586281903553559,0.545809619258573,0.6074951653150852
52,1.0,1.0,1.0,0.9092877727227633,0.8466951158899201,0.8210500603780424,0.9295054914984543
53,0.46201290186836586,0.9763550523747879,1.0,1.0,0.7434340730226062,0.7267916728021139,0.8180989500113123
54,1.0,1.0,0.5539741514614648,0.8814409475882538,0.9622860322600739,0.7318767407420037,0.854929645341966
55,1.0,0.0,0.03889514565872284,0.46580486859975456,0.4545513042050383,0.555112036290818,0.4190605591257223
56,1.0,0.44138432926718457,0.994448244360511,0.9824119654468222,0.5870345037596596,0.5237865169820508,0.7548442599693713
57,0.3358758243294977,0.8771897931237675,0.571854617742702,0.6410151426639457,0.601014184065658,0.4969257520674891,0.5873125523321767
58,1.0,1.0,0.5659337703301571,0.4874515325492054,0.6337998696947598,0.6074131639557911,0.7157663894216523
59,1.0,1.0,0.9249055480787601,0.7350721413302641,0.5850389313261886,0.4758593546765277,0.7868126625686234
60,0.7702619893108503,0.6576385722613071,1.0,0.8886087661799631,0.629561073425431,0.6544686200661147,0.766756503540611
61,1.0,0.5473976494195977,0.7456569038780542,0.4984709350396188,0.48081908165863096,0.47546510661280306,0.6246349461014508
62,1.0,1.0,0.6548775941314926,0.9746050195084797,0.9764967115991533,0.9187252368886402,0.9207840936879609
63,0.0,1.0,0.985488848022569,0.7561525266939152,0.7876965920912355,0.7336408873011488,0.7104964756848114
64,1.0,0.8167450452379733,1.0,0.84608005172705,0.5043512897005888,0.7589615817072988,0.8210229947288185
65,0.8533319939655142,0.32051281946195814,1.0,0.6621895336244678,0.5574659729842087,0.6484082845998865,0.6736514341060059
66,1.0,0.8544220495117272,0.36760689763021626,0.8064295565413208,0.8319076309808653,0.6054882536096164,0.744309064712291
67,0.3213574671467128,1.0,0.9512567253619241,1.0,0.976502621994825,0.9069180586245538,0.8593391455213361
68,1.0,0.0,0.5249655673570737,0.7486288200058235,0.7003508297476917,0.629881100849174,0.6006377196599605
69,1.0,0.39864469680487896,0.9001952777678309,0.5126240585899583,0.7771254606968401,0.45911015068743716,0.6746166074244909
70,1.0,1.0,1.0,1.0,0.7245144091252872,0.7687285632195124,0.9155404953908
71,0.6643717655789276,1.0,0.9202088072653205,1.0,0.8076737834970164,0.6875811565035077,0.8466392521407954
72,1.0,1.0,0.6042964104912671,0.8260800857242299,0.8496979623463417,0.7829732720981025,0.8438412884433234
73,1.0,1.0,1.0,0.7329887969377502,0.8578863333728598,0.9574160105723172,0.9247151901471545
74,1.0,0.08713675903293389,0.9704993665464892,0.6090118875849537,0.49444639311757876,0.6079834102310956,0.6281796360855085
75,0.6523323365617644,0.9815663680117243,0.07867296750742049,0.4433899745007483,0.3812199019967989,0.29940078897713845,0.4727637229259325
76,1.0,1.0,0.7843241431812646,0.6401315610322839,0.645095300958357,0.5241942026191365,0.7656242012985071
77,0.965873482546902,0.12975619074011477,0.7751465844190926,0.5811664132932459,0.5728026786355951,0.7000721527784015,0.620802917068892
78,0.7824914520051461,0.9944812003733511,0.6830984880771899,0.43910298018239285,0.810549406992397,0.47734474940901317,0.697844712839915
79,1.0,0.6596849950032865,0.9180701394092093,0.3015538605453019,0.5807626156230347,0.5065477863717353,0.6611032328254279
80,1.0,1.0,1.0,0.6693420785384515,0.7076073709899905,0.6012905669481846,0.8297066694127712
81,0.9183432434663822,0.27106449836711477,1.0,0.6448872628335395,0.7753898283018845,0.5210502135016637,0.6884558410784308
82,1.0,0.6824080212340461,1.0,0.8308225266314893,0.909190307684521,0.7322805799554764,0.8591169059175888
83,0.09578589729980559,1.0,0.2559001785251814,0.6836449085867166,0.5010231708482251,0.5467535332656699,0.5138512814209331
