Index,Mean,Var,SD
P,0.421421430138491,0.013059850979040648,0.11427970501817306
Q,0.9953263234452436,0.0009298032343064938,0.030492675092659446
R,0.4228817791725679,0.013328065078805462,0.11544723937282113
F,0.5838914090849867,0.012803188559480105,0.11315117568757341
