Index,Mean,Var,SD
P,0.5458553532604588,0.04246340139820302,0.20606649751525116
Q,0.8087973238045562,0.06287748708016112,0.25075383761801356
R,0.6877593517370763,0.056690491079211994,0.23809765030174487
F,0.6813237135493395,0.03602589374928634,0.18980488336522414
