Index,Mean,Var,SD
P,0.4989473100602381,0.016649062291739326,0.12903124540877425
Q,0.9938590764029961,0.0014869274386286966,0.038560698108679216
R,0.5011667671758859,0.017038570872918626,0.13053187684592077
F,0.6560884325009144,0.012677416488381365,0.1125940339821847
