Index,Mean,Var,SD
P,0.5948305206086342,0.04814021287135616,0.21940878029686087
Q,0.6868387218030855,0.06999535884071051,0.26456635999444544
R,0.858472880977835,0.02512380954543247,0.15850491962533048
F,0.7186469729880673,0.0407337715708254,0.20182609239348961
