Index,Mean,Var,SD
P,0.6045367072984884,0.0355513059505907,0.18855053951286033
Q,0.7430213980545941,0.04921993472723094,0.22185566192286132
R,0.7832154370363378,0.043485642283571,0.2085321133148825
F,0.7341926178417889,0.028095748498887886,0.1676178644980537
