Num,P_1,P_2,P_3,P_4,P_5,P_6,P_7,Average
1,0.6475969944572879,0.7870005023886819,0.5471209878425155,0.5787592134313336,0.5462345612421569,0.6277048596806526,0.7230244589846928,0.6367773682896173
2,0.8105768157858589,0.7323455577997323,0.5154914105003475,0.5097793041603196,0.7707351582495847,0.8456157920132383,0.826115317536453,0.7158084794350763
3,0.9200698153252322,0.814263932886235,0.5483296352007654,0.6701209665193674,0.7905672513884004,0.904218155190276,0.6854103387940349,0.7618542993291875
4,0.7161615463589909,0.703495125797025,0.7684956485971747,0.590441133047147,0.6704288007815594,0.930189061850342,0.705509142943708,0.7263886370537067
5,0.7329388681713201,0.6091213827471897,0.6006384011012982,0.6964313318445784,0.8281252006545422,0.6066786095171294,0.8671447870825404,0.7058683687312284
6,0.5470800497541147,0.4535128134953857,0.7069731962006736,0.7278565465990754,0.21668575659935507,0.948162318915858,0.7384173571334391,0.6198125769568431
7,0.5771308387935731,0.7457491499411124,0.6184562907732667,0.6553423027574871,0.75057451877756,0.8922239773370971,0.8529557234156806,0.7274904002565395
8,0.5980943870673857,0.8674668074211199,0.6207548727146887,0.36035884198863594,0.9658953649255497,0.7845124864854381,0.622468640364788,0.6885073429953723
9,0.8037781453183209,0.7526040470552573,0.556071533620661,0.6536645849095613,0.8425848574770315,0.6304627976380132,0.6451848540515837,0.6977644028672041
10,0.7062814775011371,0.5923621490032023,0.7291041002689492,0.5905597807388445,0.7937315218539702,0.8205441317535763,0.7170517499271125,0.707090701578113
11,0.5584868647091642,0.7801519521135801,0.27924223253423996,0.5596097052574847,0.8985361037777142,0.5789015211968915,0.6800673219489556,0.6192851002197186
12,0.8034167049914278,0.6260465815682269,0.5673304997622223,0.800264058448006,0.8187690903055638,0.6719232950872371,0.5969086902359403,0.6978084171998035
13,0.9384102909722587,0.5746893248918641,0.1996991811411417,0.7013936139924242,0.7143883532165427,0.8703124700287242,0.7836637597696843,0.6832224277160914
14,0.8221552224146602,0.6862867760589998,0.8378467548067787,0.5230379914048512,0.7827993825649534,0.8581654901029636,0.8135223706474404,0.760544855428664
15,0.6699779730311314,0.5838608240774316,0.630615275243403,0.6314442387576865,0.3262026544697657,0.7957169227079575,0.6179186888137768,0.6079623681573076
16,0.8209765215836579,0.7005375000823282,0.8771347558715493,0.7917813645693759,0.5153320307705065,0.8237286742466321,0.8352448997203485,0.7663908209777712
17,0.526213317698016,0.5340346220679772,0.4758340346973561,0.7537549618430678,0.6618194784988521,0.7648793981492641,0.7076479495087076,0.632026251780463
18,0.6282571672931135,0.681806387172809,0.6473805095775939,0.6296524827793215,0.4129569073354936,0.8553015364165997,0.6990294887109384,0.6506263541836957
19,0.5609161331254926,0.8640641289910012,0.4948807067083579,0.6286962382636093,0.7335448875387356,0.3425275430927212,0.7107418727258477,0.6193387872065379
20,0.8533061347674363,0.7267440876226258,0.765273903137942,0.5541100984760342,0.7507909576239883,0.8943823384977282,0.6252554055754097,0.7385518465287378
21,0.55704228811208,0.6847508143397313,0.7113173652073195,0.5764139143627728,0.6776753194201621,0.7832789767869711,0.6579181599218136,0.6640566911644071
22,0.5735264039572752,0.9310638031928965,0.5686488966565831,0.8064927634374711,0.7573189587204353,0.8171185365769585,0.8246068782423047,0.7541108915405605
23,0.7185942877893676,0.5048493610292866,0.63229244846104,0.8195901027717323,0.8657454726992297,0.7377829849167411,0.5889617448476536,0.695402343216436
24,0.4622302613980329,0.7055918809264755,0.43956233972567493,0.5144575346987126,0.6202643560469511,0.6198614476511856,0.5506708995615518,0.5589483885726548
25,0.840207310843551,0.907051596422729,0.5845574002335199,0.41652720226771045,0.8078502959658008,0.8904227082115793,0.6109024740062212,0.7225027125644445
26,0.7205859296099942,0.9731090412025527,0.770938449098479,0.6528272387787063,0.7194614447916837,0.8379105892750037,0.4828388123170628,0.7368102150104975
27,0.45257220588486696,0.47392023359995394,0.842065607322864,0.7387891102451934,0.6144155290428375,0.7344262831862104,0.658152957047714,0.6449059894756629
28,0.5546600435098822,0.7577760120668106,0.5920470669791162,0.7674327527577592,0.3893181761148216,0.8566245893985661,0.7293522629819648,0.6638872719727029
29,0.8252301868020478,0.7323809447564753,0.7325280776734423,0.5057968029023705,0.7199204900030023,0.6814561329701263,0.9217806516508883,0.7312990409654789
30,0.3222227385282418,0.890873532874875,0.41583089623012226,0.5255267478186239,0.7645144017117469,0.9578374412180011,0.7561982910975424,0.6618577213541647
31,0.4074696094607177,0.7192959295631413,0.5342145816764884,0.28138378336077635,0.9361310909257166,0.8488769791491002,0.4991446064109372,0.6037880829352682
32,0.8378245910823575,0.787616877458992,0.3090954208476494,0.6211043149309968,0.8583382298935364,0.7438245487363756,0.6775756292897807,0.6907685160342412
33,0.5662122332601275,0.7887674766049907,0.6918504680900105,0.48657591607749046,0.8643079635630436,0.6270113459028468,0.6635799633532447,0.6697579095502506
34,0.7850927332024539,0.6845498350685657,0.5710981147303501,0.42240667119999176,0.8233702058009977,0.8719035549674318,0.7392278301742484,0.699664135020577
35,0.3511294343262311,0.7422611167121729,0.27259371940453725,0.5101923651318099,0.8959036340040742,0.6276831608682742,0.6133640732667764,0.5733039291019824
36,0.6713507657317299,0.7392375369247773,0.7812493981906379,0.49173747109157023,0.8183227552206069,0.6182117432689803,0.7311840793827803,0.6930419642587261
37,0.6465785870070103,0.5484939426461773,0.8507116406677453,0.4972867432316885,0.6748971393962288,0.8006694729116962,0.6962942523635985,0.6735616826034493
38,0.7801123123023939,0.9450336045269604,0.8026388223986606,0.7533543114582346,0.7313631931097343,0.8392009943902958,0.9233697450581524,0.8250104261777761
39,0.5652221162143419,0.8060043265695639,0.7236706334919218,0.575239642842805,0.7589106020534656,0.6598259130043789,0.7409055061746814,0.6899683914787369
40,0.6707044206500504,0.8488374310633536,0.7057197681225756,0.6966683806477201,0.5359531503906071,0.9090692509311294,0.7163169488611837,0.7261813358095172
41,0.7496559973540511,0.7445867487471872,0.8613818217984776,0.5102056586713107,0.4770317887292117,0.796562292270384,0.6151192221169937,0.679220504241088
42,0.8527021386699801,0.8233678786436177,0.32355024597009907,0.4837962882385026,0.8543646564905804,0.6933414409206673,0.5946163018388093,0.6608198501103224
43,0.7495188571801791,0.7424006864916253,0.6644192194527783,0.8118939827050351,0.5988812540464548,0.5505269072506309,0.8321012184649965,0.7071060179416714
44,0.5442563750507046,0.6631163191219277,0.6686736100749747,0.7004652265536676,0.7897921104875052,0.6342196560737698,0.7670181463099311,0.6810773490960688
45,0.7920110768892078,0.8051290203685685,0.7107728705403729,0.5993334019137839,0.5736252105330522,0.6866548665772498,0.840049825433873,0.7153680388937297
46,0.8709385354207968,0.6888981201730167,0.5168077531559327,0.797265254935226,0.6458569350128145,0.8485158866469491,0.6728202596006174,0.7201575349921933
47,0.745980125162981,0.742449631689427,0.8662607748742888,0.7447436602911749,0.746112428513744,0.5672396336777402,0.4951713620066019,0.7011368023165653
48,0.3487774854161816,0.7112454217165857,0.6040296419670457,0.7216464888358327,0.6531451052619236,0.7215047198977578,0.9702942055771383,0.675806152667495
49,0.9005105260532293,0.8712338582456566,0.5615479585627428,0.7458726886017991,0.836235212577006,0.8464230318016384,0.6573898331687141,0.7741733012872551
50,0.6783210528063311,0.7074412375274108,0.4554508274722165,0.4557808889975446,0.6177505265755581,0.736933095440271,0.5882930333051044,0.6057100945892052
51,0.7574312968898189,0.5629602867232693,0.6414396330932679,0.38435603138397956,0.7147433668006343,0.8013002943207235,0.6608641284725575,0.6461564339548929
52,0.8699183956372657,0.6317742120931286,0.8710784758472205,0.4423762707472086,0.6034317983621994,0.7156794915867903,0.8273842551300549,0.7088061284862669
53,0.7357327914811604,0.7735224542587182,0.5371025741859621,0.5832696547780448,0.7011673067147515,0.8462488508200268,0.6963216198438243,0.696195036011784
54,0.654126811716137,0.6826216612358558,0.1856709926795618,0.5912902478450937,0.9058690139285602,0.7981996344799442,0.6286586345327083,0.6352052852025515
55,0.4234119300687233,0.5581213561232453,0.5869753665183276,0.28324635951983756,0.7911831717806356,0.784281190124698,0.7400973397674683,0.5953309591289908
56,0.6283765807989292,0.7485590134556066,0.5784500402364702,0.37111856633317686,0.7064917723656423,0.9382277288778227,0.6932422580673416,0.6663522800192841
