Num,F_1,F_2,F_3,F_4,Average
1,0.6307851787382954,0.6307851787382952,0.6307838832164461,0.8013058475967061,0.6734150220724358
2,0.4174793574077859,0.6331969954083184,0.4174782562901173,0.5512376070332354,0.5048480540348643
3,0.0,0.0,5.551115123125782e-16,5.551115123125782e-16,2.775557561562891e-16
4,0.3430424065099244,0.575198176899557,0.575198176899557,0.5751976305372816,0.51715909771158
5,0.5545524882892333,0.8712767357457656,0.5942672064439368,0.5942685987477708,0.6535912573066767
6,0.4324691611846926,0.5661136092827227,0.485697670692809,0.5729705021312441,0.5143127358228672
7,0.7135796313395437,0.5399324518750418,0.5399340285553483,0.3898619538327876,0.5458270164006804
8,0.5078019270859448,0.6264818657459521,0.6649155381160979,0.7513018739382109,0.6376253012215515
9,0.5307044924789083,0.4067941963929717,0.5367943222640095,0.4067949885237303,0.4702719999149049
10,0.585379177830486,0.5653824609922593,0.623740991932574,0.5853776251596664,0.5899700639787464
11,0.5864466179927182,0.45654895797296663,0.325554712080935,0.49219935245623603,0.46518741012571396
12,0.4294809029548669,0.38830756942892386,0.8531320756546374,0.7550930490198086,0.6065033992645592
13,0.47822706396791587,0.6531941452329889,0.0,0.795711336357222,0.48178313638953174
14,0.502670547090041,0.5640807939720285,0.5814778417743911,0.6196969710244716,0.566981538465233
15,0.2962980763397717,0.6486514116621145,0.6486486450341528,0.6216220097738318,0.5538050357024676
16,0.49394966889900177,0.3365351754314018,0.5071172534612912,0.5071162598110925,0.4611795894006968
17,0.5864466179927182,0.45654895797296663,0.325554712080935,0.49219935245623603,0.46518741012571396
18,0.6519647561856228,0.7153293715081837,0.5835587317785095,0.5835601094086267,0.6336032422202356
19,0.435650664376636,0.43373516784137983,0.43373618685947424,0.5714300595262204,0.46863801965092766
20,0.6037971342367315,0.42905573079498355,0.41861198223089274,0.5561194790059572,0.5018960815671412
21,0.7352452220931079,0.5466787257366266,0.5466787257366266,0.6997242166258667,0.632081722548057
22,0.5086560373486658,0.4385762217703376,0.43857699217487167,0.6932851345021559,0.5197735964490078
23,0.44281967970845604,0.4590155173881718,0.4590141027138792,0.5653274817318396,0.4815441953855867
24,0.585379177830486,0.5653824609922593,0.623740991932574,0.5853776251596664,0.5899700639787464
25,0.4048686918415145,0.729544506173188,0.3749176499097947,0.7690841551470647,0.5696037507678905
26,0.5545524882892333,0.8712767357457656,0.5942672064439368,0.5942685987477708,0.6535912573066767
27,0.6519647561856228,0.7153293715081837,0.5835587317785095,0.5835601094086267,0.6336032422202356
28,0.6141745295585718,0.553191519178885,0.553192853117292,0.6782609843782631,0.599704971558253
29,1.1102230246251558e-15,0.0,0.0,5.551115123125782e-16,4.163336342344335e-16
30,0.6018343974612753,0.9361480308490949,0.60183187305921,0.9587453320632782,0.7746399083582146
31,0.3813821773554808,0.5294242868844016,0.4796731122710929,0.7999963833304139,0.5476189899603473
32,0.6037971342367315,0.42905573079498355,0.41861198223089274,0.5561194790059572,0.5018960815671412
33,0.5078019270859448,0.6264818657459521,0.6649155381160979,0.7513018739382109,0.6376253012215515
34,0.2962980763397725,0.5351378093403256,0.3999990744620197,0.621622009773832,0.46326424247898745
35,0.40236923537281194,0.48015097054392714,0.4558430979255382,0.6564762786910253,0.4987098956333257
36,0.47528316203415893,0.47528316203415893,0.4752827996979528,0.7008164132251055,0.5316663842478441
37,0.585379177830486,0.5653824609922593,0.623740991932574,0.5853776251596664,0.5899700639787464
38,0.29917662193052585,0.40079471430846303,0.6097488838022325,0.40079556891374973,0.42762894723874273
39,0.2962980763397717,0.6486514116621145,0.6486486450341528,0.6216220097738318,0.5538050357024676
40,0.6538463379884167,0.5483870813605511,0.472336973491059,0.5483884081058293,0.555739700236464
41,0.6729511421846757,0.4049149054172506,0.7300534250194974,0.9500416795904069,0.6894902880529576
42,0.6519647561856228,0.7153293715081837,0.5835587317785095,0.5835601094086267,0.6336032422202356
43,0.7803399436011172,0.5466332838611753,0.5564980311298691,0.5773326325263249,0.6152009727796216
44,0.5568269754371498,0.753887512721461,0.5849656935695585,0.5340535532820953,0.6074334337525662
45,0.6528512245176519,0.8625747677723525,0.6057234494298059,0.5951882225648429,0.6790844160711633
46,0.5679223230207664,0.7736788856118268,0.5229870296136383,0.5392389077321968,0.600956786494607
