Index,Mean,Var,SD
P,0.557757810196869,0.03498496008038174,0.1870426691436522
Q,0.8235816521050077,0.05722405138349414,0.23921549152070845
R,0.6892544315110737,0.04744971497061734,0.21782955486025615
F,0.696289038763578,0.02813281423803409,0.16772839425104533
