Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Average
1,0.5102590241526034,1.0,1.0,1.0,0.9351983133932043,1.0,0.9459886823494523,0.9130637171278942
2,0.40347422352731394,0.7152410647059797,0.6343468204980611,0.5965702362942046,1.0,0.7427487623995441,0.9618181850643547,0.7220284703556369
3,1.0,0.7903289332759759,0.9184646281276466,0.9458495542118849,0.5852980567221789,0.783143606467291,0.6050431151297938,0.8040182705621101
4,0.427688331715971,0.7588337209912647,0.8553547139181044,0.5649698820996016,0.6005580314470252,0.7786284903456087,0.7556549601236872,0.6773840186630374
5,0.4919541358368426,1.0,0.4769402220882194,1.0,0.9722321938110113,0.9695859836219708,0.6456923846011774,0.7937721314227459
6,0.4546570472465892,1.0,1.0,0.9700933148449188,0.8349017684508389,0.4006490947222385,0.757364422981838,0.7739522354637748
7,0.6283546704935585,0.4940591931270223,0.6120013328257797,0.8388220811005898,0.7404233522258574,0.5523193002900562,1.0,0.6951399900089805
8,0.5808412395996719,0.8532480879304866,0.4729399392563381,0.5507022679793443,0.9371896356002952,0.9921749780041432,0.6146067235527307,0.7145289817032872
9,0.4167300031408462,0.5018847916654778,0.5826146829641317,0.5420809674068917,0.9702271548241823,0.5844220335023552,0.8456014784625941,0.6347944445666398
10,0.3366962532453626,1.0,0.6684426929612812,1.0,0.7536291834351505,0.7455278595562294,0.7941810886467982,0.7569252968349746
11,0.5549231413302125,1.0,0.49185431019681913,0.5841210975555764,0.8456937236239086,0.8408918986186895,0.5537942963010754,0.6958969239466116
12,1.0,0.4441066984744987,0.7750654193026744,0.8434470372022624,0.49656496244207105,0.8815183406929581,0.6645114411565526,0.7293162713244311
13,0.5662547614288103,0.9302373281233732,1.0,0.6976124864291066,0.9125033834796821,1.0,0.511382837438352,0.8025701138427606
14,1.0,0.6524800340692136,0.6490050635642832,0.8497112352810879,0.7908266331828016,0.8241058886867841,0.5983967599074437,0.7663608020988021
15,0.4304970560236809,0.49105062602089544,0.7298012483111699,0.5056554888629274,1.0,0.9563974810694481,1.0,0.730485985755446
16,0.3488656364295243,0.6484502108808307,0.6756578019980565,0.9169513412250265,0.3986528215542262,0.5036735147200434,0.5685655256864917,0.5801166932134569
17,0.5297918494504485,0.35936138617423763,0.7102801029190405,0.671643075616557,0.5931753451887113,0.6487571527632215,0.5430679080944413,0.5794395457438083
18,0.7610197695589754,0.7953455563119799,1.0,1.0,0.9705420863377673,0.5973148470074139,0.9312675702450053,0.8650699756373059
19,0.454478798397079,0.6014810260033395,0.9273522271596665,0.5023114880237523,0.7773941920864099,0.5290495977622122,0.9617054550859491,0.679110397788344
20,0.3691140966491917,1.0,0.4033421754618419,0.8509130786558172,0.4946138529152936,0.8072053169912254,0.5786545666283063,0.643406155328811
21,0.320505659694045,0.750280093401386,0.5585231677920812,0.3913153974561282,0.9594860090188477,1.0,0.670720125209651,0.6644043503674484
22,0.2914330709164346,0.5828545398634316,0.8179929096740917,0.3290934915543081,0.36885310060458965,0.5481955416333597,0.6602737791919937,0.5140994904911728
23,0.6804668777988412,0.7185588381823891,1.0,0.6878539787327886,0.5143892871932978,0.7522202523268914,0.6109381237893473,0.7092039082890793
