Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Average
1,0.6579920910141073,0.8447487283905255,0.9917850421807259,0.8747669065149215,0.957321607676159,0.7166876715848953,0.7063392963022534,0.7221822812983381,0.8089779531202408
2,0.5130463740317321,0.11761169695719331,0.6395057106698216,1.0,1.0,0.9053973110526367,0.47596764329269214,0.3927703227576751,0.6305373823452188
3,0.8415158000572955,1.0,0.9019169444578341,1.0,0.8467111694511277,1.0,0.9194630020359614,0.8089368743324534,0.914817973791834
4,0.49278209144052476,0.9079575215058234,0.8304166458164548,0.10273007837778986,1.0,0.9398366865776568,0.7740653253689371,0.6184863504682732,0.7082843374444324
5,0.6162812013421708,0.7029934298702464,0.9849778236325877,0.9560820882103315,1.0,1.0,1.0,0.8220408129539867,0.8852969195011653
6,0.5615020214914362,0.679461817675574,0.47623086079760346,0.6983588522698619,0.5777483215749014,0.6940699786904686,0.6579923075601857,0.911054513065464,0.657052334140687
7,0.8946115312808783,0.718673486355757,1.0,0.7892230625617568,0.8868178135854281,0.5811845525263902,0.7360121789838051,0.38851811540449216,0.7493800925873135
8,0.8471770644820699,0.5624679223860118,1.0,0.7762072009748984,1.0,0.835491417627217,0.7562621211278634,0.5200261434451446,0.7872039837554006
9,0.376208680023483,0.9668508653798371,1.0,1.0,1.0,1.0,0.5399676004926739,0.35349795748273927,0.7795656379223417
10,0.4349561676846164,1.0,0.5473041475659483,1.0,0.6934360790816552,0.47992294068875857,0.6321365145661328,0.7563092616684417,0.6930081389069441
11,0.9935226144821732,0.5033482753360365,0.9295503603965993,0.05780756374434611,0.8998584182183735,0.7537972024728326,0.6393325565061986,0.522148488394259,0.6624206849438524
12,0.6841961553467824,0.33612774396239803,0.8312063076135309,0.07228955143541392,0.6500899992343752,0.8669948368004867,1.0,0.586948141369803,0.6284815919703488
13,0.3993680951779285,1.0,0.6870267302521219,1.0,1.0,1.0,0.9542484097804069,0.5179933568661333,0.8198295740095738
14,0.8137249911859895,0.8463490029686418,0.9466421035124885,0.2995605338472457,1.0,0.5521942826134553,0.8871028767254006,0.4538444062433301,0.7249272746370689
15,0.08799427659906638,0.35317529595806973,0.9254306997188788,0.1999354140430292,0.6974054331347485,0.8750647634990666,0.9467904474006288,0.6727572392847724,0.5948191962047825
16,0.6847914782322785,1.0,0.9404364433216594,0.9055948616080755,1.0,0.9231036176648143,0.6026703368157649,0.3355805424852364,0.7990221600159787
17,1.0,0.0,1.0,0.7557461416582211,1.0,0.6908114030187312,0.749308409458734,0.4419216576400187,0.704723451471963
18,0.8290991190661211,0.06582782122601216,0.6166936408986635,0.8819946909896749,0.9887184849634629,0.9837869605637493,0.14036007698161573,0.665904643127221,0.6465481797270651
19,0.70350138234121,1.0,0.45463034787441436,0.7283312445782613,0.7995793844386011,0.846850409048488,0.6407481941079527,0.4482161620213763,0.7027321405512879
20,1.0,0.7249514958224557,1.0,0.3242640704507934,0.9039537805403877,1.0,0.7596071135528795,0.13056270566024913,0.7304173957533456
21,0.6125590791591922,0.7480422995896552,1.0,0.4471270726900234,0.38620626064330976,0.17227468951419198,0.7519577004103449,0.5111231454580981,0.578661280933102
22,0.6604550478306646,1.0,1.0,0.8236354875862021,0.3847822007202522,0.8099586907159914,0.36294628714092547,0.8003373915101489,0.730264388188023
23,0.3190976573962305,0.4125188733098284,0.6140358392192015,0.6650924179884791,1.0,0.451214662225203,0.8087713286246389,0.22222001521241636,0.5616188492469997
24,0.33511409622094307,0.507781226632418,1.0,1.0,0.8103520570925128,1.0,0.6127691802496968,0.4871515992128951,0.7191460199260583
25,0.44611811295341164,1.0,0.6590690384579976,1.0,0.927404873857111,0.9055806645939941,0.3781205493585502,0.3507407021693929,0.7083792426738074
26,0.8930723158280164,1.0,0.4686157508355983,0.43243663968835316,0.8660198064418784,0.30102665450219007,0.6836896417037656,0.7974885678679212,0.6802936721084654
27,0.5794093936236778,0.45199850994536134,0.7645983940102683,0.9782538234370368,1.0,1.0,0.29343886201040326,0.7272668134601099,0.7243707245608573
28,0.3274139813398483,0.5537512877054768,1.0,0.7888193698104132,0.4999782124091907,1.0,1.0,0.4908050619066694,0.7075959891464497
29,0.7221034448058136,0.4933074757076894,0.5875002289357804,1.0,0.6168876747027823,0.09185749419571705,0.8544961757165258,0.5889681997519909,0.6193900867270374
