Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,Average
1,1.0,0.9089666273077083,0.7695728441276111,0.8463122836432364,0.613688050512859,0.8160889591498794,0.9812480900984103,1.0,0.8669846068549631
2,0.8835729243980869,0.2537296967853297,0.8612974885980665,0.5151134913448088,0.686425645209539,0.8105215146738105,0.8064925947552585,1.0,0.7271441694706126
3,0.8266729132722774,0.5200570106302309,0.80516301261541,0.6596755485534093,0.6511579871746237,0.6748305783391567,0.8639188939645307,1.0,0.7501844930687049
4,0.7804412206601511,0.9450761851515505,0.8543229215285261,0.17475324429718483,0.5697355338769672,0.7788502946095472,0.7954551291938319,1.0,0.7373293161647199
5,1.0,0.7167252463581502,0.4591835049161096,0.7943602255030612,0.6363862016918518,0.8639228655702537,0.9135681418017083,1.0,0.7980182732301417
6,1.0,0.8260826362900932,0.6663748361490228,0.9813747981360127,0.6184073654323542,0.9519949866856984,1.0,0.9376948236399821,0.8727411807916454
7,0.9225695930483225,0.8951932665916202,0.48993015125762185,0.5380618169031792,0.8201001322300702,1.0,0.9170693161106859,1.0,0.8228655345176874
8,0.9368285630770466,0.7487698948481736,0.4465280951833471,0.7343820939322123,0.49567481945828923,0.73743354443677,0.9834875218087457,0.8709495220248884,0.7442567568461842
9,1.0,0.9504783094443947,0.6858132762286214,0.6815257413093353,0.715733574254315,0.7202556940572731,1.0,1.0,0.8442258244117424
10,1.0,0.723614676265308,1.0,0.5035693818402007,0.7120228630214959,0.8143231539108292,1.0,0.8811011497888062,0.8293289031033301
11,0.937859058234914,0.830516783261086,0.8350356494706357,1.0,0.6475047457753111,0.893907111860826,1.0,0.8705734941639747,0.8769246053458435
12,0.9233700977028746,0.47476403310147586,0.8255191687436847,1.0,1.0,0.6908041871586387,0.8086113469375046,1.0,0.8403836042055223
13,1.0,0.445969207897944,1.0,0.42955784141283865,0.6960917754873057,0.7211700825894206,1.0,1.0,0.7865986134234386
