Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Average
1,0.6907065462825259,1.0,1.0,1.0,1.0,1.0,0.9484510910470876
2,0.7673705442805044,0.9420482282690712,1.0,1.0,1.0,1.0,0.9515697954249293
3,0.5015175310683183,1.0,1.0,1.0,1.0,1.0,0.9169195885113863
4,0.4673733811064743,0.8729198756628915,0.9257309975384204,1.0,1.0,1.0,0.8776707090512977
5,0.9346742606251416,0.9391514075508687,0.9036176799530423,1.0,1.0,1.0,0.9629072246881755
6,0.715975097097104,1.0,1.0,1.0,1.0,1.0,0.9526625161828507
7,0.7139783881679235,0.6504864817852722,1.0,1.0,1.0,1.0,0.8940774783255326
8,0.6408293370412406,1.0,1.0,1.0,1.0,1.0,0.9401382228402068
9,0.9453763551258249,0.7338330147235527,1.0,1.0,1.0,1.0,0.9465348949748963
10,0.5163733913252156,1.0,1.0,1.0,1.0,1.0,0.9193955652208693
11,0.9463999186506759,0.8775265163052042,1.0,0.8126784043322803,1.0,1.0,0.93943413988136
12,0.8558617211724862,1.0,0.8327130620362683,1.0,1.0,1.0,0.948095797201459
13,0.7661792424886974,1.0,0.9654970644705615,0.7585114702530159,1.0,1.0,0.9150312962020458
14,0.30148878600009693,0.972400811434783,1.0,0.7657832333644359,1.0,1.0,0.839945471799886
15,0.8780289116006038,0.8986840826516328,0.7421637745604467,0.9883153890023915,1.0,1.0,0.9178653596358458
16,0.7745491431346039,0.48640994845413993,0.8497265587059755,1.0,1.0,1.0,0.8517809417157866
17,0.9997574382269817,0.8107852275722037,0.7748910546057547,1.0,1.0,1.0,0.93090562006749
18,0.6096944866578011,1.0,1.0,1.0,1.0,1.0,0.9349490811096336
19,0.475514579613346,0.675757934837497,1.0,1.0,1.0,1.0,0.8585454190751406
20,0.7946683015082908,1.0,0.7501136904390723,1.0,1.0,1.0,0.9241303319912273
21,0.7613373431514044,1.0,1.0,1.0,1.0,1.0,0.960222890525234
22,1.0,1.0,0.5614195766760901,0.937332764577615,1.0,1.0,0.9164587235422842
23,1.0,0.61347520457413,1.0,1.0,1.0,1.0,0.9355792007623549
24,0.5407291568382709,0.8848841101553503,0.7731369877896618,1.0,1.0,1.0,0.8664583757972139
25,0.6249493007132226,0.9199481765352124,0.690193509412067,1.0,1.0,1.0,0.872515164443417
26,1.0,0.6236926883083844,1.0,1.0,1.0,1.0,0.9372821147180641
27,1.0,0.7977154159338103,0.6821132146693221,1.0,1.0,1.0,0.9133047717671886
28,0.5239772495375857,1.0,0.8936455426898837,0.8651651931810609,0.9995247171354259,1.0,0.8803854504239926
29,0.553558925745411,0.8003906237453557,0.863694605085721,0.9454718596195203,1.0,1.0,0.8605193356993347
30,0.5494957093568276,0.9392299833681524,1.0,1.0,1.0,1.0,0.9147876154541633
31,1.0,0.6383184913658374,0.6487689149073202,1.0,1.0,1.0,0.8811812343788595
32,0.7840761411748247,0.9560371990264762,1.0,1.0,1.0,1.0,0.9566855567002168
33,0.5134553836100432,0.7006723527458731,0.899331090193329,1.0,1.0,1.0,0.8522431377582075
34,0.8099383854037236,0.9832879796428167,0.9308228937083207,1.0,1.0,1.0,0.9540082097924768
35,0.717894705719809,0.8177083403714877,1.0,1.0,1.0,1.0,0.9226005076818827
36,1.0,0.38114315884291755,1.0,1.0,1.0,1.0,0.8968571931404862
37,0.45046309313339983,1.0,0.8697078811674693,1.0,1.0,1.0,0.8866951623834781
38,0.6217709317050726,0.7511466079878489,1.0,1.0,1.0,1.0,0.895486256615487
39,0.8731074775466798,0.9116761812002746,1.0,1.0,1.0,1.0,0.9641306097911592
40,0.8480724158655539,0.6946580816981853,1.0,1.0,1.0,1.0,0.9237884162606232
41,1.0,0.982196627560041,0.8298737155436144,1.0,1.0,1.0,0.9686783905172759
42,0.6664535016749885,0.9245909691169983,1.0,1.0,1.0,1.0,0.9318407451319978
43,0.9811905242153702,1.0,1.0,1.0,1.0,1.0,0.9968650873692284
44,0.9862830076151442,0.825218404338917,1.0,1.0,1.0,1.0,0.9685835686590103
45,0.9626337279406589,1.0,1.0,1.0,1.0,1.0,0.9937722879901099
46,0.9292146143540021,1.0,1.0,1.0,1.0,1.0,0.988202435725667
47,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,0.47272139142207215,1.0,1.0,1.0,1.0,1.0,0.9121202319036786
49,0.5750849063556887,1.0,1.0,0.7725467854590778,1.0,1.0,0.8912719486357945
50,0.8924165307175689,1.0,1.0,1.0,1.0,1.0,0.9820694217862614
51,0.9245016443974315,0.7211949082662306,1.0,1.0,1.0,1.0,0.9409494254439436
52,1.0,1.0,0.9806302653742011,1.0,1.0,1.0,0.9967717108957
53,0.5661337110403926,0.9896124912772212,1.0,1.0,1.0,1.0,0.925957700386269
54,0.9492764760136094,1.0,1.0,1.0,1.0,1.0,0.9915460793356016
55,0.9763624158447941,0.8057824622617042,0.6387881017613081,0.4971116240245843,1.0,1.0,0.8196741006487317
56,0.911252906106301,1.0,1.0,0.9478865770558788,1.0,1.0,0.9765232471936965
57,0.9794974249641913,0.7756323183076254,0.9488478818638918,1.0,1.0,1.0,0.9506629375226181
58,0.38664552639571786,0.7869072557402821,1.0,1.0,1.0,1.0,0.8622587970226666
59,0.87591073609221,0.8521640552578091,1.0,1.0,1.0,1.0,0.95467913189167
60,0.9331758652552136,0.7369032993651148,1.0,1.0,1.0,1.0,0.945013194103388
61,0.6681024835121542,0.37012693328240764,1.0,1.0,1.0,1.0,0.8397049027990936
62,0.9138315306021679,0.7939506522935671,1.0,1.0,1.0,1.0,0.9512970304826225
63,0.9074217389966455,0.6989234207113183,1.0,1.0,1.0,1.0,0.9343908599513272
64,1.0,1.0,0.7418686086513016,1.0,1.0,1.0,0.9569781014418837
65,1.0,0.7327237585439124,0.9991147705563613,1.0,1.0,1.0,0.9553064215167123
66,0.5238618498370744,1.0,1.0,1.0,1.0,1.0,0.9206436416395124
67,0.6218495986729738,1.0,1.0,1.0,1.0,1.0,0.9369749331121623
68,0.2630228603309292,0.7711618889597492,1.0,1.0,1.0,1.0,0.8390307915484464
