Num,Q_1,Q_2,Q_3,Q_4,Average
1,0.06046478842891556,0.0,0.5113973289220816,0.38651797121636416,0.2395950221418403
2,0.09600430719706825,1.0,0.6274363265622658,0.7175917524135418,0.6102580965432189
3,1.0,0.5734578221295499,0.14711717947537511,0.12609686812175042,0.4616679674316689
4,1.0,0.17769683644866943,0.23445310630767024,0.9995491005080803,0.602924760816105
5,1.0,0.9398683401202401,0.43202957662189756,0.06674811493252084,0.6096615079186647
6,1.0,0.7705181215958401,0.3522581646838262,0.46199651191011926,0.6461931995474464
7,0.0,0.5030928069051851,0.12984639045085092,0.3524543218963,0.246348379813084
8,0.0,0.07546851285328766,0.3648957327513505,0.35182954880319056,0.1980484486019572
9,1.0,1.0,0.8010712078881255,0.002529597474020381,0.7009002013405365
10,0.3031113856963549,0.908272460654983,0.7278204428966778,0.3687322810892984,0.5769841425843286
11,0.0889739506454231,0.8334287029865833,0.0,0.6246800625492928,0.3867706790453248
12,0.33737123500187094,0.0,0.7023544237033088,0.031889864666236056,0.26790388084285394
13,0.4256801796865458,0.7525177431295825,0.0,0.2516845163953644,0.35747060980287315
14,0.0,0.1485476257005874,0.2652710854337485,0.22956017736727719,0.16084472212540327
15,1.0,0.06438075056077046,0.7100463710968007,0.25321794649021756,0.5069112670369472
16,1.0,0.9065399257601454,0.03975588390719014,0.31543103045344345,0.5654317100301948
17,0.0889739506454231,0.8334287029865833,0.0,0.6246800625492928,0.3867706790453248
18,0.9663066329986786,1.0,0.6199033529056734,0.2814079310760628,0.7169044792451037
19,0.6938175727071237,1.0,0.04638830841751326,0.7070421213280644,0.6118120006131753
20,1.0,0.6064024190074858,0.0,0.660907033456533,0.5668273631160047
21,0.7091342915592806,0.4077939402907855,0.8227164271101799,0.39797563110478906,0.5844050725162588
22,0.3031113856963549,0.908272460654983,0.7278204428966778,0.3687322810892984,0.5769841425843286
23,0.7134031167504135,0.0405438588896835,0.8216513041457298,0.49782255150061405,0.5183552078216103
24,0.026575550739451247,0.931445912538152,0.7123693916412318,0.1811304096385976,0.4628803161393582
25,0.9544283954358617,0.023275045431898896,0.35259262819937826,0.27746030220026646,0.4019390928168513
26,0.9862971754610567,1.0,0.5275250089573861,0.33685977745160206,0.7126704904675113
27,0.9663066329986786,1.0,0.6199033529056734,0.2814079310760628,0.7169044792451037
28,0.0,0.6428514553595505,0.4037717438048056,0.5122844398365998,0.38972690975023894
29,3.3333333332441484e-5,0.0,1.666666666668333e-5,1.4285714285728571e-5,1.6071428571213348e-5
30,0.1453427978016379,0.6725201655523392,0.223716028899464,0.4478684163876468,0.37236185216027196
31,0.0,0.1485476257005874,0.0,0.22956017736727719,0.09452695076696616
32,0.45918562255825024,0.6157401176781984,0.0,0.5594777344309906,0.40860086866685974
33,0.9663066329986786,1.0,0.6199033529056734,0.2814079310760628,0.7169044792451037
34,0.0,2.499999999933111e-5,0.0,1.4285714285728571e-5,9.82142857126492e-6
35,0.0,0.09086858598052124,0.7131712830781455,0.0983539338530253,0.225598450727923
36,0.2359953539467302,0.008824096154145393,0.9410022031799841,0.6042939660094556,0.4475289048225788
37,0.39788531305020397,0.8568754104455982,0.7620830597029343,0.521108676588075,0.634488114946703
38,1.0,1.0,0.8231828837619846,0.06944530291682627,0.7231570466697027
39,1.0,0.9398683401202401,0.43202957662189756,0.06674811493252084,0.6096615079186647
40,0.0,1.0,0.3622444607453314,0.023384781987014134,0.3464073106830864
41,0.7087458596067724,0.044453185757385015,0.11123809200810883,0.34046885389197895,0.3012264978160613
42,0.9663066329986786,1.0,0.6199033529056734,0.2814079310760628,0.7169044792451037
43,0.05063176046503082,0.0,0.14216666521522042,0.1978390931284668,0.0976593797021795
44,0.4171611316801697,0.0,0.15193947992164755,0.30737231833306344,0.21911823248372017
45,0.24143572487864695,1.0,0.640272373421836,0.08495903809108576,0.4916667840978922
46,0.5998573738380679,1.0,0.100035656540483,0.7996188704523945,0.6248779752077364
47,0.15670462047337186,0.24720806569356804,0.8227164271101799,0.39796848824764597,0.4061494003811914
48,1.0,0.7158113173388171,0.18215569926014655,0.44316284903910497,0.5852824664095171
49,0.2709219349269598,0.0,0.14475762965291403,0.2036249446855354,0.1548261273163523
50,0.7091342915592806,0.4077939402907855,0.8227164271101799,0.39797563110478906,0.5844050725162588
51,0.29125414039322767,0.0,0.11123809200810883,0.34046885389197895,0.18574027157332884
52,0.5658856361653744,0.42360743273911544,0.867081639779169,0.5336028936292702,0.5975444005782322
53,0.0,0.6988168117939115,0.0,0.22956017736727719,0.23209424729029718
54,0.9663066329986786,1.0,0.6199033529056734,0.2814079310760628,0.7169044792451037
55,0.6540556491257825,0.0,0.22319109525657702,0.3089302643708473,0.2965442521883017
56,3.3333333332441484e-5,0.0,1.666666666668333e-5,1.4285714285728571e-5,1.6071428571213348e-5
57,0.0,0.0,0.6118034419582871,0.46389899554085834,0.2689256093747864
58,0.0,0.0,0.6118034419582871,0.46389899554085834,0.2689256093747864
59,0.21205256761789304,0.0,0.37904369100186514,0.19323451522556326,0.19608269346133034
60,0.9642709087054419,0.0,0.7278204428966778,0.3687322810892984,0.5152059081728545
61,1.0,0.05307298629167039,0.7373197341446492,0.03810070989851897,0.45712335758370964
62,0.0,1.0,0.5236867990026987,0.3951788826576724,0.47971642041509277
63,1.0,0.7321999008712122,0.7429953787884024,0.7025183789092975,0.794428414642228
64,0.9663066329986786,1.0,0.6199033529056734,0.2814079310760628,0.7169044792451037
65,0.4256801796865458,0.7525177431295825,0.0,0.2516845163953644,0.35747060980287315
66,0.0,0.8137802166631457,0.7911526037640375,0.19782889779021148,0.4506904295543487
67,1.0,0.06438075056077046,0.7100463710968007,0.25321794649021756,0.5069112670369472
68,1.0,0.14806230111341492,0.10834949965164799,0.6716700265478014,0.48202045682821615
69,1.0,1.0,0.8361445700115078,0.8404451303770714,0.9191474250971448
70,0.0,0.4324908716714314,0.7373197341446492,0.03810070989851897,0.3019778289286499
71,0.0,1.0,0.32429346472687476,0.13941337549246383,0.3659267100548346
72,0.9642709087054419,0.0,0.7278204428966778,0.3687322810892984,0.5152059081728545
73,0.0,0.5589945810751249,0.753852944805192,0.427685807335393,0.4351333333039275
74,0.7087458596067724,0.044453185757385015,0.11123809200810883,0.34046885389197895,0.3012264978160613
75,1.0,0.6528527485289543,0.7527233109521103,0.5779419074974717,0.7458794917446341
76,1.0,1.0,0.9473623206569901,1.4285714285728571e-5,0.7368441515928189
77,0.6396046130755312,0.0,0.5614265461612925,0.4468629194911946,0.4119735196820046
78,0.3034321360686487,1.0,0.3965390966321429,0.7536639033475556,0.6134087840120868
79,1.0,1.0,0.06115917112372951,0.41445413657485974,0.6189033269246473
