Num,P_1,P_2,P_3,P_4,P_5,Average
1,0.28577338779108497,0.4147640827922147,0.7246752271401897,0.5375827195241029,0.8905958380971211,0.5706782510689428
2,0.33502339879822823,0.20111985351306186,0.45264045788653184,0.5847922924691679,0.44838944623093197,0.4043930897795843
3,0.311157306736481,0.34630234584597397,0.4006951447088511,0.5714535987956253,0.8124945678030445,0.4884205927779952
4,0.42840690198781667,0.48236668176074926,0.6940961916954381,0.6231257198217497,0.9550035362307193,0.6365998062992946
5,0.1515705565300618,0.4051037492132883,0.6099711187955754,0.5926727551394234,0.8333099145504073,0.5185256188457512
6,0.2363467654238664,0.4109369199550247,0.33151557722780955,0.4734527489859647,0.6353755797804541,0.41752551827462386
7,0.2829594721255878,0.3772792961674504,0.6141368662943375,0.6939037230836589,0.7722131024649614,0.5480984920271992
8,0.23419318935105501,0.2807158686148017,0.43416406967839316,0.4080461105942818,0.5780020930807849,0.3870242662638633
9,0.3400130995557488,0.3325753680809174,0.4590068951253099,0.6122025582536351,0.7341872323778792,0.49559703067869804
10,0.44597388957381756,0.5005125427167924,0.6731830448055068,0.6885175336938595,0.6652897913905916,0.5946953604361136
11,0.3360939685469817,0.48549372948087527,0.6390161748623158,0.4206510953734846,0.29471126946770565,0.4351932475462726
12,0.24928484048667232,0.47151013612372983,0.4886623110623527,0.5152222902589032,0.6569783780128616,0.47633159118890395
13,0.36334754570848493,0.28497707755551205,0.21253247517637697,0.7790394162907445,0.48383280854232336,0.42474586465468833
14,0.23897398222475813,0.2731014199918747,0.46313646247099727,0.5025341473720213,0.7706652391143239,0.4496822502347951
15,0.30534011801710176,0.4322517136807945,0.3509852785363818,0.5932288605369413,0.7222732982461219,0.48081585380346825
16,0.345004244905747,0.38594575583335194,0.5563008057745028,0.4263292701509335,0.6002768918365542,0.4627713937002179
17,0.28301764041287775,0.28066690517131865,0.43822409151645353,0.5620831665747364,0.5195392522445514,0.41670621118398754
18,0.19189598207156067,0.44508037018293767,0.5882203375400407,0.5172586775912048,0.9378813699053776,0.5360673474582243
19,0.23533261378825598,0.38140973705484554,0.4829799021362112,0.6264821510407946,0.5251837352538807,0.45027762785479764
20,0.3692229025958363,0.44454044382647956,0.39235596423044977,0.6017161911203357,0.6079132415235297,0.48314974865932625
21,0.2331087449423984,0.4094712243427668,0.4619994932790946,0.7725810953473141,0.534405451212504,0.48231320182481563
22,0.2798633443458399,0.32609969825726237,0.45340100286921087,0.4329608888559467,0.8323727246947933,0.4649395318046106
23,0.33885168987373426,0.4129093145674521,0.48569032640595744,0.7994735248518605,0.5014064845066011,0.507666268041121
24,0.31432978000812967,0.1422512881916904,0.8590209298372462,0.3868155190535974,0.8505245726879316,0.510588417955719
25,0.3153519990718827,0.41642630793247987,0.40992363636370194,0.6037446073458338,0.6409236018182611,0.4772740305064319
26,0.2920233044862625,0.33518034211869047,0.7216322543833037,0.6811667156263845,0.79256142602608,0.5645128085281442
27,0.4014422510254174,0.37182495779162084,0.5735721834483992,0.5675138042678838,0.5782038667752225,0.4985114126617088
28,0.31945925198276726,0.34561329736401125,0.455753423530793,0.5218826609799107,0.6672380375938057,0.46198933429025757
29,0.2806740322396052,0.4404314243654025,0.683026895125127,0.519812851550055,0.8965006292583004,0.564089166507698
30,0.04286534739997494,0.22931501307913582,0.7726518844026801,0.5093309156550074,0.8335366811119078,0.47753996832974116
31,0.2638297116490478,0.27614072569350817,0.3701517443911358,0.5780699365875857,0.7333649485199938,0.4443114133682542
32,0.3183219605728533,0.39645426312127113,0.495567828901589,0.5899305874152339,0.6547559704368116,0.49100612208955174
33,0.3297278154588104,0.3737114299158291,0.7036517253820851,0.4963370039052651,0.9878598738483941,0.5782575697020768
34,0.2146503545873052,0.35887139253905675,0.5125429554593203,0.40995872316285986,0.8766280936583808,0.4745303038813846
35,0.24153990567128097,0.35082709679731633,0.30146582240490205,0.44163292360716655,0.8592838598087561,0.43894992165788443
36,0.1854188993314043,0.4011045472483634,0.469468348650369,0.3753786371055682,0.8555839803056646,0.4573908825282739
37,0.29421310858693034,0.5020406259138519,0.6266708971570715,0.549394271673294,0.9047244063931197,0.5754086619448534
38,0.3041412446071502,0.4521400981639379,0.5093570670188214,0.49119996000258476,0.5001936474907066,0.4514064034566402
39,0.351297275574449,0.41509930540786794,0.5235731613306457,0.6532950051830463,0.8373891077256196,0.5561307710443257
40,0.3909050487796893,0.32439157088892256,0.5227827612564592,0.1870873851296359,0.6449237499188247,0.4140181031947064
41,0.24477725875093506,0.30210454900245237,0.4691866633170501,0.4382285983581856,0.679730143890967,0.426805442663918
42,0.31232462106711184,0.3327332666444286,0.30350258512729195,0.612767282963813,0.6678946124266395,0.445844473645857
43,0.2985024577816731,0.3828748806721492,0.474308566914147,0.7510182822295091,0.7433315091612035,0.5300071393517364
44,0.28059938602121304,0.33449042598850115,0.5297580404915743,0.5688922003501972,0.8986374788774169,0.5224755063457804
45,0.2636325445162572,0.32752350944508724,0.44072207555845205,0.6000620882047443,0.9037201087652358,0.5071320652979553
46,0.23293477870060722,0.3397531028326602,0.4378232027179093,0.4201232564908027,0.5238731688446889,0.3909015019173337
47,0.2048475032403833,0.23674957716415093,0.325405983013986,0.5349061779340032,0.744439928750225,0.4092698340205497
48,0.4443761085304227,0.4395905925273549,0.8884434040025465,0.7809569893430527,0.7543073989734664,0.6615348986753686
49,0.26395808123257175,0.3601620947737183,0.45006250771439044,0.7178618604513649,0.8270714989281159,0.5238232086200323
50,0.27118435202015123,0.3535979601449356,0.48092355957765914,0.5392343890657472,0.7692838297871591,0.48284481811913044
51,0.22096765288147843,0.3395004919623457,0.456145790744195,0.49597029603106524,0.8394823484990774,0.47041331602363234
52,0.31916139538217414,0.6440373460097029,0.568379765474026,0.7864760542137986,0.8876958611689603,0.6411500844497324
53,0.27799422881993274,0.4961491721171273,0.5553058675189415,0.41024956118186207,0.7643217264517922,0.5008041112179311
54,0.34540478809967173,0.44278083913897365,0.4980234173837049,0.48005981303171363,0.737130676921788,0.5006799069151704
55,0.26998914918068617,0.3780634383701087,0.5831670203687507,0.6263516097946795,0.5833627232990044,0.4881867882026459
56,0.3320858057847807,0.3801442244673131,0.5407369383521248,0.47026332740384436,0.8215385000402149,0.5089537592096556
57,0.12341875523593039,0.5766516057237104,0.4004445639671154,0.7474657470399282,0.6363104549822107,0.49685822538977903
58,0.23756816097648314,0.3093285087774654,0.33282287652399545,0.6900489756145999,0.687788647816379,0.45151143394178456
59,0.27781276747412936,0.4228193440632649,0.5002872567276361,0.5750343147496868,0.808393866427674,0.5168695098884782
60,0.2554686127905188,0.45902279792708345,0.52791168156112,0.707281523092396,0.8084739522090091,0.5516317135160256
61,0.24251743886456384,0.2710256091874756,0.39233852491836846,0.47677541903385523,0.8672688091125454,0.4499851602233617
62,0.4186582764265844,0.33769507447619224,0.5263533315603759,0.9413574433939123,0.6388421559521802,0.572581256361849
63,0.3375785786600142,0.3828200363058504,0.7658945924406017,0.6246518720234691,0.8106204525621967,0.5843131063984264
64,0.3217554717250008,0.28684791346189004,0.4779038762541057,0.3912880803374688,0.6786772287675359,0.4312945141092002
65,0.33699522100336904,0.2886720216835514,0.5830620753154,0.7437352033141373,0.7827618756075382,0.5470452793847992
66,0.27757463767006585,0.3913967480113554,0.3524232040876736,0.3655109128749123,0.7283543684202841,0.4230519742128583
67,0.23180458549819796,0.43235576110375207,0.5425920026991856,0.5131181278576544,0.6459413419346522,0.4731623638186885
68,0.20472368864726295,0.3767713592773751,0.4283098598185206,0.5884372884243096,0.5415225129859831,0.4279529418306902
69,0.4358026485011143,0.6252215223875448,0.8586296955661836,0.7211085707943773,0.8907268646996832,0.7062978603897807
70,0.3270900104754224,0.45751110304346626,0.8129100460258893,0.841963749020707,0.7795388588280173,0.6438027534787004
71,0.2859410132289681,0.3947898263255643,0.4873147833278218,0.5902047257134526,0.8768923912504557,0.5270285479692525
72,0.3727588898287185,0.020388401278477884,0.5920562015829567,0.7218904842052406,0.6660268442915418,0.47462416423738707
73,0.2724176744292244,0.5263466387690139,0.3619238114244417,0.3760590610611406,0.9331454211080911,0.4939785213583823
74,0.018733784799475017,0.5547690074574021,0.43513765710277,0.4287129865248171,0.5214850867144845,0.39176770451978976
75,0.27315004204489496,0.28951845970439266,0.3486054925988712,0.44491505673631937,0.8737040600446113,0.4459786222258179
76,0.22877806885470697,0.3799212993194204,0.3318102294621338,0.5987173439520649,0.43602877729173956,0.39505114377601314
77,0.39612812478256226,0.10807495115044051,0.6906668101470406,0.1254543134584382,0.56117445420462,0.37629973074862033
78,0.24284456657302872,0.4532936638949863,0.600170928905691,0.4253117524941019,0.9010961065180687,0.5245434036771753
79,0.2722150360229828,0.2872768853537329,0.5078283339604063,0.39466734751163757,0.5944549605436055,0.41128851267847305
80,0.2512560256116355,0.3533696971913952,0.3335632807677195,0.578359283503274,0.8768712607318936,0.47868390956118356
81,0.30755152301826993,0.39181997669339347,0.44000717041874826,0.4736590854748474,0.6323621493793232,0.4490799809969165
82,0.495556502455819,0.6906301553819664,0.18985869821413023,0.26056370108793736,0.8319151776863878,0.49370484696524813
83,0.3729744209620833,0.3037727297003775,0.5106817049109237,0.8101631153685722,0.5215384407363801,0.5038260823356673
84,0.37864256150273806,0.49183409206764206,0.7073673891181733,0.6485407968253125,0.8685263174464825,0.6189822313920696
85,0.3442601573959908,0.3668859539841253,0.5098771646138951,0.46683812152757687,0.9026226721456773,0.5180968139334531
86,0.30832435345222553,0.3354525067420533,0.46060324061646046,0.688041380339391,0.5136815162151345,0.46122059947305294
87,0.36559575739321803,0.26192928426512524,0.329111121598372,0.40941453592973975,0.3213983263166892,0.3374898051006288
88,0.22156744691525684,0.30047165301505824,0.6065207738269452,0.6141002328538633,0.6638345910494309,0.4812989395321109
89,0.0,0.49263272455767687,0.5217454356033385,0.5174744758727583,0.9292503690470616,0.49222060101616705
90,0.2377548807798568,0.2890283184397634,0.3649684242968859,0.6535683005988817,0.6205811336122601,0.43318021154552955
91,0.3834108307676613,0.39233391165563974,0.4469467772987554,0.5904935389944619,0.41592802513618704,0.44582261677054114
92,0.3869923454906315,0.13066072057351577,0.7142595579583747,0.3866456054838025,0.5696121204898482,0.4376340699992346
93,0.25232285409537636,0.3210385256472731,0.49547680431903446,0.4128839043126475,0.6912908472570995,0.4346025871262862
94,0.22576297269190193,0.4612187902374173,0.4875307112756409,0.492952961153981,0.9010983461925696,0.5137127563103021
95,0.3311028216086383,0.44073935759662325,0.5567753796543424,0.5658108432829339,0.844416857401319,0.5477690519087713
96,0.24535883342744524,0.35900757750571677,0.4949593310477665,0.5165752060366543,0.48760493267823873,0.42070117613916436
97,0.26493063780401493,0.47912330152041616,0.572103077588464,0.7933469552981854,0.6213233464430484,0.5461654637308258
98,0.2845769705761619,0.24524913830496808,0.3277254100723667,0.6039850145805458,0.8542353687432339,0.46315438045545526
99,0.07226101485469456,0.30916652567885966,0.5081665794981708,0.591959382854019,0.6927044284984887,0.43485158627684656
100,0.3409168678699187,0.29662026527333324,0.5946010056813208,0.747907266450469,0.2996638456100674,0.4559418501770218
101,0.2792490987898406,0.3300481729068931,0.534893746818028,0.5194293268564164,0.5156787595302332,0.4358598209802823
102,0.09922432149838539,0.2710607869633989,0.8221219155071658,0.5677731148291141,0.7038022134275428,0.4927964704451214
103,0.3590876922450891,0.425372033849665,0.5932832187528793,0.4272743703362774,0.6971348374131295,0.500430430519408
104,0.024615774912870595,0.3948439431892692,0.6014189086601549,0.4787565762165658,0.8331935387649787,0.4665657483487678
105,0.26971753496956075,0.3773178064874579,0.3884218261345605,0.4854905355158154,0.8101832250744195,0.4662261856363628
106,0.2943621645798989,0.4917762386156269,0.5958878340592205,0.8223077200613976,0.8211951300562528,0.6051058174744793
107,0.22390503539478343,0.31293644333433357,0.49533240179086613,0.8071226566380751,0.8755083096205138,0.5429609693557145
108,0.3050822143869056,0.37953440554333384,0.41771633665302454,0.4977598401951962,0.8537263158860018,0.4907638225328924
109,0.26616568761819187,0.5408290918118249,0.5994971597769077,0.6170270652448764,0.6671724039717081,0.5381382816847018
110,0.30126282634237556,0.4003958828179814,0.5365858831956383,0.5405186977326358,0.9603742165828426,0.5478275013342947
111,0.41537982432329296,0.47246702800684015,0.42875354358795686,0.6997284548101527,0.49649325606286293,0.5025644213582211
112,0.3073178694639404,0.414453705530632,0.47452058296192723,0.7003740303376512,0.5158709074319886,0.4825074191452279
113,0.2503351663469732,0.40931676391085,0.4648041890794269,0.5793452588567868,0.6295889655867477,0.46667806875615697
114,0.22872621788849884,0.23368509310224372,0.4175864181757626,0.5979870210735918,0.9259914243793388,0.4807952349238871
115,0.2540521357489476,0.5113584037131763,0.5782650838694927,0.7402446417848784,0.7147096719275012,0.5597259874087992
