Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Average
1,0.6816246776167,0.45328548608444347,0.966454128283766,0.947473385603264,0.9733575522331874,0.7692924268920454,0.776540737713237,0.6852946645872141,0.7816653823767322
2,0.4078548700671592,1.0,0.9136173423340233,0.30189523542564767,1.0,0.3863826576659769,0.6446428343492898,0.8928903559244952,0.693410411970824
3,0.8859870040444416,0.7226150517741182,1.0,1.0,0.5912747502120317,0.6292259592461763,0.8434674114994253,0.3677457400836285,0.7550394896074777
4,0.8302090128570603,1.0,0.6948274791512893,0.49610677786316104,0.8027450613233502,0.49792232299823475,0.22357115948817552,0.18502928634868282,0.5913013875037442
5,1.0,1.0,0.5838143989273725,0.4525815969007759,0.44782136484259727,0.0,0.6856800979056326,0.9661888048778616,0.6420107829317799
6,1.0,0.0699344102403951,1.0,0.7473041763743479,1.0,0.7345442237312128,0.43148323041417924,0.5605245750340462,0.6929738269742727
7,1.0,0.32738811468719736,1.0,0.755633345730153,0.5509489175262777,0.8827649097622411,0.8816759365788539,0.6280742797626094,0.7533106880059166
8,1.0,0.7999602789455007,1.0,1.0,1.0,0.668529070934516,0.7926416995991158,0.6713971543076668,0.8665660254733499
9,0.08241786569031545,0.19633502812643921,1.0,4.1706905540284117e-7,1.0,1.2486104677966736e-7,0.18143204517015304,0.677359124257429,0.3921930756468049
10,0.281295368576872,0.39744829999642906,0.7206669320970929,0.9574379684360942,0.868140310193263,0.01196207201356686,0.6632883528465527,0.6656427296321864,0.5707352542240072
11,0.34254333976046814,0.5120406852667495,0.3642631834530913,1.0,0.8701903699824132,0.8649163238048959,1.0,0.9903997806762935,0.7430442103679888
12,1.0,0.390123064015194,1.0,0.7223943816235002,0.8680715571251254,0.6737357204624222,0.8435252121147627,0.24196578655528214,0.7174769652370357
13,0.5700949807219422,0.830890985712362,0.8527106372652712,1.0,0.7708583436543851,0.8524958615615493,0.8975733669967705,1.0,0.8468280219890351
14,0.11653665502570605,1.0,1.0,1.0,0.8907974293709712,0.027780701616018783,1.0,0.8565099425236317,0.7364530910670409
15,0.6482470209857242,1.0,1.0,0.550131735561948,1.0,0.9478910586950003,0.7919525468627774,0.6757597081735529,0.8267477587848754
16,0.9859863125799253,0.47992249802163517,0.40867710534415996,0.9824954048126859,0.9972762537913773,0.2537916939558661,1.0,0.8329386698357333,0.7426359922926729
17,1.0,9.999999999732445e-6,1.0,1.0,1.0,1.0,0.8763532194317638,1.0,0.8595454024289704
18,0.6118284622416058,0.8257208757274711,0.16568385865921686,0.07896165500632629,0.0,0.9793951263484886,1.0,0.971739729853617,0.5791662134795907
