Index,Mean,Var,SD
P,0.6614291469890192,0.02525950266291885,0.15893238393391967
Q,0.805159868102964,0.03399060100584131,0.18436540078290534
R,0.8061196233026455,0.02810052331259485,0.16763210704574125
F,0.7841223076476628,0.01644710001034112,0.1282462475487728
