Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,Average
1,0.9294753480422532,0.8539770786099431,0.4140885444809064,0.6578753718787032,0.54732619375407,0.826802560342179,0.9354164256616586,0.4722137378450112,0.7046469075768406
2,0.689476692512633,0.540209948614276,0.4822152309578105,0.9338119950787712,0.37167512019432536,0.8189814906214761,0.6316624714924004,0.8310158612100068,0.6623811013352124
3,0.8229906297016522,0.7897747183507288,0.6698640001107906,0.9124399199849492,0.9044837674094625,0.7589448399663989,0.9647695399031371,1.0,0.8529084269283899
4,0.66743555671152,0.46421097436523107,0.5733023965936282,0.8195073039198029,0.8786723209668788,0.8733795972378398,0.9551961298159003,0.6703653909545034,0.7377587088206631
5,0.6609560829305048,0.5464166953055642,0.41398160120162225,0.9420197782798458,1.0,0.35205812472862763,0.8771988419464701,0.8632946476141803,0.706990721500852
6,0.701077340539171,1.0,0.8093537951508157,0.6898966048936982,0.6560886172047258,1.0,0.9888769755501017,0.7719950292320487,0.8271610453213201
7,0.5939540765571011,0.7392346968142266,0.5867041681499192,0.8917233916703293,0.6068051204461355,0.5237328407554982,0.809392674644334,1.0,0.718943371129693
8,0.4199525280787557,0.778301581377439,0.7496007194885679,0.6271244846478027,0.5899413904863923,0.6961620361198378,0.6468867291881397,0.8545294764576931,0.6703123682305785
9,1.0,0.7419371904474267,0.7774100399217845,1.0,0.7679815669347602,1.0,0.46080203012033705,0.6126469750338838,0.795097225307274
10,0.6122217718107923,0.5560919923296114,0.5216955726706158,0.614366509296818,0.6845729731631104,1.0,0.7964932359727291,0.7598463528757722,0.6931610510149311
11,0.8014080562247724,0.8031000744659444,1.0,0.5858521275896754,0.932523127605958,0.538069001587904,0.9868604103332065,0.7249423341569766,0.7965943914955547
12,0.5285384425170325,0.8796108174062629,0.5344572978096175,0.7471480196463819,0.7139860801240026,0.7393851740261409,0.6942507925542817,0.8666972051238102,0.7130092286509413
13,0.8952016115036376,0.7884248134152207,0.7992112158236944,0.49881260119091636,0.792814099867397,0.8499273938855219,0.7522114371166465,0.9174892974595821,0.786761558782827
14,1.0,0.52626088696465,0.45908584151404996,0.5772411313434419,1.0,0.8809126312091851,0.8981258757353681,0.6552634228923466,0.7496112237073802
15,0.7344561575551136,0.5813239878861042,0.8456851101358731,0.6260105583519052,0.38818978288938244,0.564724876422326,1.0,0.9252649555782353,0.7082069286023674
16,0.6329048097801306,0.6347082084236592,0.9774808475847018,0.8131692008286602,0.7159523167289044,0.5156282514599309,0.48500900840052236,0.8935683793602869,0.7085526278208496
17,0.6441796544181473,1.0,0.7605206684691443,0.7603657756558186,0.511108629600976,0.5760096027819219,0.9527995041539452,0.7113911232686211,0.7395468697935718
18,0.5473203843649724,0.6380295437651663,0.9692098987868756,1.0,1.0,0.5718481611324693,0.3954772128427853,0.9847805556256688,0.7633332195647422
19,0.3797039156708321,0.8092208955744633,0.3074841633437975,0.8851320832390438,0.9889829376321689,1.0,1.0,0.5421509188773153,0.7390843642922026
20,0.5547638542813266,0.6219402481625773,0.3638861326329064,0.8386686627754237,0.5514547768440523,0.960656605970053,0.5912010166413576,0.6243983197078246,0.6383712021269402
21,0.5376531991136603,0.5348452002875496,0.5099673490966327,0.4221560226775101,0.5423701176008021,1.0,0.7321192755116729,0.7187151130714371,0.624728284669908
