Num,P_1,P_2,P_3,P_4,P_5,Average
1,0.22858257912457866,0.6975254609217676,0.7415497476988882,0.753866982265493,0.58571298187453,0.6014475503770516
2,0.6162572167038277,0.35268460587445327,0.3780176921883178,0.6546814487871478,0.23422291725286187,0.44717277616132173
3,0.7632907715090322,0.6311071650761514,0.82131484362309,0.7118218072063348,0.43799485027570073,0.6731058875380619
4,0.2449096117311914,0.36952560380591587,0.6366180046276937,0.8558071798325199,0.6340447935945953,0.5481810387183832
5,0.026038176558316525,0.10471950205771649,0.4298761276554833,0.8080824991844578,0.5984566266108557,0.393434586413366
6,0.0,0.18681058380671667,0.7338284597653055,0.3747637706487601,0.7867421564899842,0.4164289941421533
7,0.295859115310969,0.33333396153846184,0.4965764904761935,0.451433898142988,0.32012578107664325,0.3794658493090511
8,0.317465096681096,0.5998724432710323,0.6923100025387812,0.7465163033478036,0.32076445080845595,0.5353856593294337
9,0.6144883458925123,0.4761891941391946,0.6499312532745498,0.7599536382455631,0.5473008485338521,0.6095726560171343
10,0.49412514058720425,0.36836936824414823,0.9876008726253708,0.7216868259252548,0.7319427959364727,0.6607450006636901
11,0.5005047400481552,0.6018606349206345,0.5165059002739708,0.02507305237720897,0.580382083196271,0.4448652821632481
12,0.8107250611890747,0.7116348062247275,0.6112845685514188,0.6442182230967768,0.5114225319801556,0.6578570382084307
13,0.5663069382537583,0.601250160813901,0.4317416939441678,0.721912182885075,0.2638144777625527,0.5170050907318909
14,0.3860962316602304,0.3954879052548375,0.20097095885825686,0.682408116677998,0.40993649225646633,0.4149799409415579
15,0.22930403562777646,0.3503042029308896,0.22323369261215767,0.4210721311367317,0.8050345820173694,0.40578972886498493
16,0.5153494976452114,0.6143846920165533,0.6392634747109723,0.2913582658668522,0.4826622632795682,0.5086036387038315
17,0.7657435168167696,0.7882776502350626,0.4303235429407682,0.5515507882127089,0.5021479599199018,0.6076086916250422
18,0.34897630196652685,0.28505335951049976,0.635966614997805,0.7563090419079312,0.7432390516583979,0.5539088740082322
19,0.10930141831656047,0.6019723460815263,0.920631997907967,0.5933777498042011,0.2660768006147976,0.49827206254501044
20,0.7510996207330702,0.32423882470207,0.5405338783155247,0.6108807395917325,0.54748930560501,0.5548484737894814
21,0.35467306207919413,0.7619828434034147,0.6481177633087936,0.5059077643137201,0.8833317738710665,0.6308026413952378
22,0.3285169260330881,0.37036259259259235,0.525431155724588,0.5522909330047935,0.45211238979014734,0.4457427994290419
23,0.28572312698412766,0.6373756687355173,0.7453401969298789,0.5582850704010585,0.453645053521802,0.5360738233144768
24,0.2597303549791934,0.21697863001595938,0.38083421213007673,0.4667354017897205,0.8122040067317242,0.4272965211293348
25,0.7162728472323824,0.42220135226807953,0.7242916683185302,0.5522134036760763,0.48167116654038017,0.5793300876070897
26,0.6508435876292379,0.47618880952630926,0.7529862998434893,0.8505345986941613,0.9193098848303207,0.7299726361047036
27,0.5714004126984157,0.5116318227040294,0.6666866666666654,0.5307370723692583,0.3996231446988336,0.5360158238274405
28,0.6102406477325012,0.059918026679395706,0.6153847692307687,0.3373850323520275,0.6349104056000758,0.45156777631895384
29,0.5939444572452626,0.27875807812853676,0.7068682196436644,0.6749142792072029,0.4213076401569778,0.5351585348763288
30,0.0,0.2593924660023162,0.35456755143152385,0.5485027573079093,0.6414912833582598,0.3607908116200018
31,0.7392455341210529,0.5128234615384584,0.5202501974279218,0.3003318715545224,0.5833431562956779,0.5311988441875266
32,0.2041005118079753,0.5354673719868782,0.7134901784038965,0.5636958836345008,0.5605405156082686,0.5154588922883039
33,0.24804578632153876,0.49205744803318735,0.6566789308425792,0.5231306679583222,0.76311522772905,0.5366056121769356
34,0.31746796296296204,0.6516441238680946,0.8304744705974514,0.6592130086215203,0.45430995865973295,0.5826219049419522
35,0.7447824300114767,0.23480293642041375,0.7637463860558937,0.6149254688497983,0.40805328348936115,0.5532621009653886
36,0.0,0.21787115909481075,0.27669546483704927,0.3747637706487601,0.7867421564899835,0.33121451021412074
37,0.34897630196652685,0.28505335951049976,0.635966614997805,0.7563090419079312,0.7432390516583979,0.5539088740082322
38,0.6801714350042377,0.2684720026253406,0.5603993810756388,0.48692134467774517,0.415626138147692,0.48231806030613084
39,0.09915456959170169,0.33333966666666665,0.26935573922176675,0.4989574001078355,0.5536676363436924,0.3508950023863326
40,0.0,0.10752392860069945,0.1290287143208385,0.149777755130302,0.2150480891694733,0.12027569744426266
