Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],Sum_of_Width
1,0.10036392989367192,0.38472457901055346,0.1003639298936719,0.3731091981495181,0.03345545736131649,0.2374356237897501,0.033455457361316464,0.2691821520667256,0.0312102618603258,0.1499488692004205,0.02509128774720268,0.2616592536655274,1.3521193517649899
2,0.09884816687403811,0.26688511752560823,0.04942508427806147,0.2075824181674672,0.051325720576824295,0.2935749081306134,0.049424750664380665,0.23207360426628454,0.09884950132876141,0.34596571498147904,0.04942374982333825,0.2566212633831437,1.205406052909192
3,0.03626183795164917,0.25383054492557516,0.05274536535829002,0.36261335125522576,0.05614676843736333,0.2600790781726432,0.03703338802130094,0.3181623965031895,5.801839921763727e-7,0.32095090455934433,0.01208689252788826,0.29008889210353805,1.6114503350390323
4,1.6332850949827658e-6,0.35488264322751156,0.10415113575306281,0.3501048764736537,5.988709170240986e-7,0.35387443773745136,5.988709170240986e-7,0.2994328919221053,5.988709170240986e-7,0.2864144555226342,5.988709170240986e-7,0.2511355305948179,1.7916896709563481
5,0.033980027465382534,0.3171384281647726,0.0499703246433474,0.316472776349375,0.04143868033592555,0.29708644612757235,5.663230309526871e-7,0.3397909492012494,0.029806750195208558,0.29806215334568176,5.663230309526871e-7,0.27625233152542295,1.6896061694281483
6,0.061558118390653366,0.2821336861724016,0.06155811839065336,0.3077838558190697,0.06155811839065333,0.34882241967205513,6.155736211455177e-7,0.3547348474039188,6.155736211455177e-7,0.2525398131552837,6.155736211455177e-7,0.2693091758844476,1.6306475962143534
7,0.0869928048256857,0.27184272072465127,6.524392321841596e-7,0.26097086482308407,0.08030113664426798,0.34127200146735326,0.04015056832213395,0.2770595017623638,0.08029983176580353,0.28996936741915774,6.524392321841596e-7,0.2711398973670345,1.424508707127289
8,0.0833373443111826,0.3537525610615835,0.11111722763586858,0.40742338992042876,6.66697698903942e-7,0.22222967727156173,6.666976989224466e-7,0.2643750029593303,0.02777930690896713,0.21052908921217373,0.027779306908967134,0.2916757604145387,1.4999709616792334
9,0.07380004381908488,0.3689924701825178,0.11069873734355776,0.3320909538397725,0.03690002190954236,0.36228218779413035,6.64192534760766e-7,0.2356747889855667,6.641925347699835e-7,0.2656725416743058,6.64192534760766e-7,0.21388626187391746,1.5571984087004214
10,0.09875601539034774,0.28967768341756545,6.386160448889577e-7,0.2128727503388253,0.07725151442489239,0.34519453428304914,0.07725279165698222,0.35020561466934563,0.03291867179678254,0.2728593126059261,6.386160448889577e-7,0.24300983418419353,1.4276394589978105
11,0.12215920137113145,0.3664656937877808,0.10587104318107801,0.2823095481210824,0.06107988571899919,0.2392133940676454,0.09161903455679124,0.22231270678961468,0.031138728940718875,0.24430379477879652,7.940217075549736e-7,0.23352617466465403,1.1762626244191476
12,0.09355052857376116,0.3395728654812638,0.047383103309535504,0.30403444443563743,0.04677587236701893,0.27639599980718216,0.03685409721191945,0.2467524692068664,0.04738310330953544,0.30403593423197645,6.080801383544428e-7,0.2572609739851649,1.4561053742961825
13,0.10656038406845443,0.31700915829169196,0.10656183329127196,0.2990399915389013,0.045289299963240555,0.20910533579309823,0.1065618332912719,0.2770498973861757,0.045289299963240555,0.20910533579309823,0.021312366658254395,0.2571152639613008,1.1368499655285325
14,0.10072967404513904,0.3486761109465039,0.10073103390063418,0.3525512754325454,0.06324902092087549,0.22664248722195574,0.05036551695031707,0.259967487913722,0.021083460258790192,0.21247069265601196,0.01581225523021881,0.24772098452328636,1.2960580773880506
15,0.08661547603708103,0.2845907458834838,0.07632728986352874,0.2887101900618765,0.04579637391811722,0.2371545279409094,0.07632728986352873,0.35873201675274535,0.025872101588206048,0.2673390733461041,0.03449613545094132,0.21803877929347767,1.3091306665571938
16,0.12840859355168469,0.2996120010715555,0.12840859355168469,0.2996120010715555,0.12841176098081578,0.2568187708179348,0.05656262966252234,0.215961922973644,0.033775700705244376,0.16967534348394941,0.042803920326938596,0.23994876180247038,0.9632576024422191
17,0.12172562205843651,0.32256191814720336,1.48504160874493e-6,0.262066570278427,0.060862811029218235,0.23293718138542857,0.06750357885661327,0.3150038309702522,0.03535888111489921,0.27661973963730335,0.02249921289672601,0.2828591685838837,1.3840968180049962
