Num,F_1,F_2,F_3,F_4,Average
1,0.6172835264428773,0.3068274980916007,0.5399540458548622,0.42023363295405725,0.4710746758358494
2,0.9332559339529816,0.47711396830808267,0.35070374541216626,0.9620991648028796,0.6807932031190276
3,0.594479356206577,0.3867802738973619,0.6486498017320207,0.4305927208700692,0.5151255381765072
4,0.12224388857655062,0.7226291000673792,0.37921931708822904,0.6753150348529142,0.4748518351462683
5,0.384635381826146,0.7759000827501105,0.5394587242929174,0.7882909994128073,0.6220712970704954
6,0.20735265946266784,0.4555975861473881,0.36878414746772137,0.5938280130036008,0.40639060152034456
7,0.22624311744388134,0.638887253244962,0.691759518828874,0.4428825996651355,0.4999431222957132
8,0.3040966196120457,0.1683113367305161,0.5665255351998074,0.8062829710133858,0.4613041156389387
9,0.36015121935302186,0.33638386974878787,0.5395311694044626,0.9210309274050186,0.5392742964778228
10,0.6463949757856923,0.7862058206227863,0.6869268825281677,0.7664153518916863,0.7214857577070831
11,0.2797047317762698,0.3773433153574953,0.0,0.9802218938428414,0.4093174852441517
12,0.2793296424349631,0.5494506049955291,0.0,0.6543564557013744,0.37078417578296663
13,0.37128716753097285,0.7697284853756684,0.0,0.6075151852776786,0.43713270954607997
14,0.43877465601935733,0.464804283442177,0.0,0.8642982666141638,0.44196930151892455
15,0.27037112978774447,0.6995523015081088,0.4843690179505931,0.6811307488289773,0.533855799518856
16,0.6756811627114064,0.5172126352324886,0.5583935215607089,0.811825998227155,0.6407783294329398
17,0.2797047317762698,0.3773433153574953,0.0,0.9802218938428414,0.4093174852441517
18,0.6584531279463308,0.7067142139275531,0.7514040447197993,0.7140193376183831,0.7076476810530166
19,0.35814913172085017,0.3199853256186483,0.49476458678406887,0.70922179888434,0.4705302107519769
20,0.5519188308545545,0.5189015249972979,0.0,0.9326767968147051,0.5008742881666394
21,0.5886854635885651,0.4947627631916438,0.49476509877105157,0.5886917311244814,0.5417262641689354
22,0.6463949757856923,0.7862058206227863,0.6869268825281677,0.7664153518916863,0.7214857577070831
23,0.26207254656872153,0.4117676759198659,0.413886703003437,0.7793909986912886,0.4667794810458282
24,0.6756748802055175,0.8277971172144396,0.6993779515774519,0.8191661960155373,0.7555040362532366
25,0.3416889331215155,0.5644148718628047,0.0,0.7167056780093457,0.4057023707484165
26,0.5681837310220749,0.7596535507739999,0.45089359829982145,0.8577397855731588,0.6591176664172638
27,0.6584531279463308,0.7067142139275531,0.7514040447197993,0.7140193376183831,0.7076476810530166
28,0.5076731236175448,0.5767582544392132,0.7346758810905433,0.9241145966158618,0.6858054639407908
29,0.0,0.0,0.0,0.0,0.0
30,0.6172842910616319,0.3986264950871197,0.7455212647664454,0.726201176412317,0.6219083068318785
31,0.11535582327558216,0.32496642146878557,0.0,0.6471119096572865,0.27185853860041354
32,0.3860485603494253,0.3896110429580633,0.0,0.8565706944500939,0.4080575744393956
33,0.3040966196120457,0.1683113367305161,0.5665255351998074,0.8062829710133858,0.4613041156389387
34,0.0,0.0,0.0,0.0,0.0
35,0.6944109446467231,0.118674609396395,0.6307427895524919,0.2080950606052742,0.4129808510502211
36,0.5779041934352837,0.5422778721926035,0.4785320105969914,0.5158535020382993,0.5286418945657945
37,0.6561720618786169,0.6486479993692643,0.6971830528967935,0.8399418605920644,0.7104862436841848
38,0.023371145231866883,0.30196059176181145,0.8186661437997145,0.5507949346025636,0.4236982038489891
39,0.27037112978774447,0.6995523015081088,0.4843690179505931,0.6811307488289773,0.533855799518856
40,0.3846175488061999,0.5802853193392271,0.21087603990591008,0.7939491099761414,0.49243200450686964
41,0.3365465366940594,0.0,0.0,0.7327773374476505,0.2673309685354275
42,0.6584531279463308,0.7067142139275531,0.7514040447197993,0.7140193376183831,0.7076476810530166
43,0.5076731236175448,0.5767582544392132,0.7346758810905433,0.9241145966158618,0.6858054639407908
44,0.6756747035565012,0.9084611125114687,0.7320142692402635,0.7781236732349,0.7735684396357834
45,0.568183119997755,0.83638100762024,0.673296798706181,0.5997232410769141,0.6693960418502725
46,0.737570428710969,0.8372034414968385,0.6001243379022847,0.7463904389854844,0.7303221617738942
47,0.549360609483593,0.3193631106414461,0.6757863804935351,0.5787088602070075,0.5308047402063955
48,0.0,0.8002868059373198,0.34483685765045263,0.6954800272233972,0.4601509227027924
49,0.3776655408958371,0.33069407353945407,0.7358601419022466,0.9145881741950543,0.589701982633148
50,0.2917380839533789,0.5149630562470803,0.48842668166930653,0.766277667618789,0.5153513723721387
51,0.3096430288143231,0.03141782727948822,0.29119941544846045,0.6967198088715779,0.33224502010346246
52,0.32068195919846176,0.42979821170554294,0.49518946261962093,0.8280792872005126,0.5184372301810346
53,0.21693987951229143,0.5494465674287037,0.0,0.6651410998171435,0.3578818866895347
54,0.384635381826146,0.7759000827501105,0.5394587242929174,0.7882909994128073,0.6220712970704954
55,0.2917380839533789,0.5149630562470803,0.48842668166930653,0.766277667618789,0.5153513723721387
56,0.4310384660907642,0.4402563106800258,0.6257042115199534,0.6258211833816371,0.5307050429180951
57,0.31645753004160526,0.12015016156951683,0.5246982189441123,0.48356066598646563,0.361216644135425
58,0.40361149942481017,0.4609872763571051,0.35897238280838795,0.5477437691565868,0.44282873193672256
59,0.39895267106513754,0.6277764690993011,0.5099286518666906,0.7297410814562397,0.5665997183718423
60,0.27204511252498154,0.8486048776285877,0.5275882850211805,0.8094088425878979,0.6144117794406619
61,0.27037112978774447,0.6995523015081088,0.4843690179505931,0.6811307488289773,0.533855799518856
62,0.44575179140316984,0.5714296717840552,0.5587145981221474,0.4089074000040876,0.496200865328365
63,0.0892930670341533,0.5669694589983325,0.3071366312306128,0.7240647338093552,0.42186597276811344
64,0.6584531279463308,0.7067142139275531,0.7514040447197993,0.7140193376183831,0.7076476810530166
65,0.2926499427378374,0.7142832417790855,0.0,0.8327508541407738,0.4599210096644242
66,0.13729168050512178,0.1342258425895491,0.5276412900146785,0.2382659232533416,0.25935618409067274
67,0.21555499508776269,0.7183859815349656,0.3830600710873937,0.7861368673884502,0.5257844787746431
68,0.0,0.8002868059373198,0.34483685765045263,0.6954800272233972,0.4601509227027924
69,0.20803374714364858,0.3611105643412048,0.4980604393778014,0.7574765458939883,0.45617032418916076
70,0.5787227573817978,0.3137177488999765,0.6477902756425218,0.27001992840628375,0.452562677582645
71,0.4646871771927992,0.41950888704170103,0.6671349254139444,0.7316279975560178,0.5707397468011156
72,0.24709712080522145,0.04626720821908013,0.7396064286209771,0.8069587968116122,0.4599823886142227
73,0.6643488552475515,0.42665591621627913,0.5506135721479676,0.6702567372135375,0.577968770206334
74,0.3365465366940594,0.0,0.0,0.7327773374476505,0.2673309685354275
75,0.0,0.6312798270517747,0.3369608340552769,0.4286277675891867,0.34921710717405957
76,0.4398849716799123,0.5065462340205584,0.0,0.9159300916873535,0.465590324346956
77,0.2917380839533789,0.5149630562470803,0.48842668166930653,0.766277667618789,0.5153513723721387
78,0.8287477595869674,0.30354818272494966,0.5377204430824563,0.7733650310105854,0.6108453541012396
79,0.15262902067834347,0.39152188006871247,0.022476992620481997,0.9658555425575851,0.3831208589812808
80,0.568183119997755,0.83638100762024,0.673296798706181,0.5997232410769141,0.6693960418502725
81,0.6990267088655415,0.893892634204793,0.6522479799186534,0.8673175857699987,0.7781212271897466
82,0.5397697130979279,0.13729938980711057,0.4305299682048076,0.29069948379784627,0.34957463872692307
