Index,Mean,Var,SD
P,0.569262943567032,0.03901620675069316,0.19752520535540055
Q,0.774403885810624,0.06858226280691371,0.26188215442621077
R,0.7062094281838145,0.03767567752383747,0.19410223472138974
F,0.7026015778525343,0.03427649950235666,0.18513913552341293
