Index,Mean,Var,SD
P,0.5614203100778894,0.0459590552097247,0.21438063161051818
Q,0.6350307837826543,0.05964650756972476,0.24422634495427548
R,0.8310665969101599,0.03927031413974707,0.19816738919344692
F,0.6923205532654441,0.03942827233363617,0.1985655366211271
