Index,Mean,Var,SD
P,0.5964735715614169,0.02993797907711408,0.1730259491438035
Q,0.8303148460715989,0.04848057543911176,0.2201830498451499
R,0.7106408252695846,0.034202641485126084,0.1849395617090245
F,0.7314549487408261,0.021807764157327204,0.1476745210160751
