Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],Sum_of_Width
1,0.19134070000433642,0.2689668531066733,0.19134070000433637,0.26541560741174375,0.08930303400738683,0.31458801035951106,0.08959432232705061,0.24689161549108585,0.06165001901694661,0.09514804726274738,0.05015029189923225,0.13561079910894966,0.6532418654814219
2,0.1622807452851068,0.20228066084066199,0.0939619367451175,0.2380086530843553,0.11900432654217767,0.24555695736136918,0.09447435375366452,0.2445797358503652,0.1622807452851068,0.22400955022337846,0.08113995597588673,0.1324223790528098,0.57371587282588
3,0.11292326049618111,0.34102373973345745,0.15819052643397316,0.2566754340097307,0.13097094908712417,0.2235495446899132,0.09708739756042094,0.24297230835179287,0.04193256184162739,0.17906748710848042,0.03352505805384616,0.1820817326334524,0.8507404930536542
4,0.1461159649849561,0.26564455294748734,0.20391575047835142,0.2705834595696923,0.07611226484324303,0.29689728397390214,0.06695301852703435,0.24483285458295098,0.04550303527105059,0.15367495287330202,0.031719540488024466,0.19804732146000514,0.8593608508146799
5,0.09332489919500385,0.2803534533269536,0.13955553999476963,0.2661251790373357,0.11590563016409268,0.2572448798772922,0.05447878936919014,0.22674999643108418,0.08574829329243078,0.2884562154283572,0.04182238909679686,0.15023473478669302,0.9383289177754321
6,0.1305715272777364,0.27486982240752805,0.13904602250237993,0.27814817518858265,0.1305704161666253,0.2252988224889282,0.0865003014688231,0.22248752829178822,0.07657724095683038,0.19590473880067663,0.03787417894281641,0.20215122550728462,0.797720625369577
7,0.1836426658265631,0.35131250765839944,0.113002398693696,0.20586431027100738,0.13721104337124065,0.2038781433712408,0.07971733200308061,0.2312347844197659,0.13721087670457396,0.18906357088446815,0.020291588413767877,0.14757077838219615,0.6578481899741555
8,0.1731701274836096,0.28300596470252504,0.211081503765025,0.28515626302428426,0.09575228837464234,0.27170588979032834,0.06385361642349709,0.22098199190730058,0.06517218655992531,0.1268998720560681,0.05884683839785348,0.1443734575149409,0.6642468779908945
9,0.1713273233289222,0.24540199616842817,0.1805863588227494,0.25466065203262583,0.16206795450176167,0.24119258609547664,0.07671157583916483,0.2124936041660959,0.055987115398828925,0.18147735034631884,0.017734699688742424,0.20035878361088522,0.6711699448396612
10,0.21196590220138453,0.3231323947153348,0.07959084431915275,0.22122574647747897,0.13420373079393869,0.2040241236303234,0.13420373079393869,0.2054409035723926,0.07374191549249297,0.23254449306508132,0.024914321895301395,0.15501189304318,0.6827591090075822
11,0.22622540481146305,0.27750746891402717,0.18464700879587737,0.286036293989442,0.10381075009552541,0.17369477990447477,0.1259333434313725,0.19131065546254397,0.07157906201106083,0.16721336542483656,0.058821347456008054,0.13322051970336826,0.4579661667973855
12,0.16432236430580097,0.23142227549138952,0.1513351201359923,0.21987766986135646,0.09514909298937581,0.28977327547699494,0.0910001499559308,0.22861025784993805,0.10222853340454739,0.25082251695604924,0.03136049997794012,0.14409824359468446,0.7292084784608254
13,0.17621082295424242,0.21787715628757584,0.17621148962090913,0.24304881089386277,0.10278736087731379,0.20419129765501257,0.17621115628757575,0.21542649942483064,0.08956003713392756,0.21741862139839882,0.0394090645908485,0.14164768287550236,0.47922013707036587
14,0.17533488955657617,0.2351644711601579,0.17533522288990955,0.23706409572941559,0.14872002804905926,0.2130627706348003,0.10653138531740015,0.263746940200981,0.05755112110598567,0.21844158182382153,0.03410371345857848,0.13494378007331434,0.6048472792449814
15,0.15124429350763569,0.30296492835640576,0.1474121911984299,0.22878821050023315,0.08649183774760666,0.22831054948290438,0.14741185786509658,0.2182935163511688,0.05421098142075153,0.1389041586230755,0.10098808722991305,0.19497938771677906,0.6244815020611332
16,0.18765633526842163,0.22685116553502796,0.18765633526842165,0.2268511655350279,0.18923709387019327,0.26412454538880753,0.12610999981858673,0.2080169078996048,0.07176666762513972,0.11673478996041405,0.06307892017895332,0.13191607365140132,0.34898929594056727
17,0.22862083487831328,0.30400412532375104,0.14711834729224518,0.2703921174260931,0.11431025077248995,0.18399751936779704,0.11977468871751396,0.1862591201631175,0.06895974854781575,0.163111576801733,0.04635117392894136,0.16710049678018893,0.5497299117253611
18,0.13118336364708258,0.26799759694039244,0.18097404369871825,0.2807988036388693,0.09495133077793054,0.23368142054296218,0.0691920846737664,0.18087081217677625,0.05514099954250584,0.17691592082157795,0.05359951938807849,0.2746941041513398,0.8299173165438358
19,0.20408313749155552,0.2818578802706344,0.06222254195330795,0.24946859991715084,0.1285667391279912,0.28100829440913416,0.09907128087272188,0.16653685115435285,0.08038933355495258,0.1771935244796358,0.07463448376759567,0.194967333000967,0.7020649664637503
20,0.08393684791955365,0.24406152009514795,0.20720395128201666,0.34005477612457297,0.08846116180251047,0.23179936652790564,0.09324539149097051,0.22345145387927354,0.0598194429127234,0.21882824686622346,0.054705251055850425,0.15443259004325136,0.8252559070727498
21,0.18026758994491346,0.3229004546908428,0.1524890276553512,0.2206698155341392,0.1383669170428156,0.23051876660251502,0.0973118054166422,0.2536259383019486,0.05889132027776145,0.16051643296681536,0.06918308352140781,0.11525884804484728,0.6069805122822165
22,0.181150425,0.24781795833333328,0.181150425,0.24781795833333328,0.07341412847222219,0.22010446226851846,0.09057629583333332,0.2752964041666668,0.08105152916666665,0.18343306250000002,0.05059508541666668,0.16759226550925935,0.6841242222222224
23,0.204595906449251,0.2795458810934121,0.12107841380375832,0.23916671305470763,0.10140853187323506,0.2407418066923641,0.0970900113843476,0.2392742881676552,0.05527054643675436,0.14307412215101248,0.05872000128545259,0.22003377760804954,0.7236731775344021
