Num,R_1,R_2,R_3,R_4,Average
1,0.5393074227202386,0.4606925772797601,0.7396438833238809,1.0,0.6849109708309699
2,0.4079976865294816,0.46025320089266714,0.425277573074908,0.9269649200179032,0.55512334512874
3,0.3213370679663344,0.5160086754516773,0.9364343715909796,0.45643072356325404,0.5575527096430613
4,0.0,0.7542861453063693,0.5797338104431302,0.5097932253298746,0.4609532952698435
5,0.3311817791448633,1.0,0.7047338649598047,1.0,0.758978911026167
6,0.5786606624760691,0.3112409821142596,0.5547740122201572,0.7594745461409327,0.5510375507378547
7,0.0,0.5676683308240421,0.8252974954347753,1.0,0.5982414565647043
8,0.0,0.3171709065982228,1.0,1.0,0.5792927266495557
9,0.12361521080427842,0.30550239690953723,0.5028782343135407,0.8880100449342423,0.4550014717403997
10,0.3180524739041744,0.7804878524687703,0.8713681373322811,0.7150144873420209,0.6712307377618117
11,0.45816550400198575,0.2891096183534568,0.15910190337507796,0.9855575508616012,0.47298364414803046
12,0.23729696340897166,0.0,1.0,1.0,0.559324240852243
13,0.46430372691794974,0.7804964721056448,0.0,0.9927009658204895,0.559375291211021
14,0.0,1.0,0.48205080702289427,1.0,0.6205127017557236
15,0.0,0.7286928278741849,0.4738098479594558,1.0,0.5506256689584101
16,0.6768592857857995,0.46874469616741354,0.618624894187581,0.6832585841348747,0.6118718650689171
17,0.45816550400198575,0.2891096183534568,0.15910190337507796,0.9855575508616012,0.47298364414803046
18,0.474421240188483,1.0,1.0,0.6460060742167365,0.7801068286013049
19,0.0,0.25395553797363973,0.6573921669244654,1.0,0.4778369262245263
20,0.2568435663616236,0.43841705784321316,0.16571265465252008,0.900495423851763,0.4403671756772799
21,0.12973649994954026,0.6269418911442883,0.5883490901303261,1.0,0.5862568703060387
22,0.3180524739041744,0.7804878524687703,0.8713681373322811,0.7150144873420209,0.6712307377618117
23,0.00889674832970851,0.44242069673371826,0.4259471606671025,0.9525381921076452,0.45745069945954364
24,0.5884973563965543,1.0,1.0,0.7052860882439066,0.8234458611601152
25,0.0,0.9644976423076657,0.3187555734047945,0.8316513731459291,0.5287261472145973
26,0.4609849604773747,1.0,0.5200155159638435,1.0,0.7452501191103046
27,0.474421240188483,1.0,1.0,0.6460060742167365,0.7801068286013049
28,0.17796903502518183,0.5237800071563349,0.9943157757939984,1.0,0.6740162044938788
29,1.0,0.0,1.0,1.0,0.75
30,0.9219105100429674,0.7303064023118057,1.0,1.0,0.9130542280886933
31,0.0,0.39096353901869324,0.0,1.0,0.3477408847546733
32,0.30436163292305674,0.3597917779108893,0.13562596170900296,0.9241199721481845,0.43097483617278337
33,0.474421240188483,1.0,1.0,0.6460060742167365,0.7801068286013049
34,0.0,1.0,0.0,1.0,0.5
35,0.2424904284935102,0.429320077822583,0.8194369391208015,1.0,0.6228118613592237
36,0.42793289102321747,0.5720671089767826,0.37750990935665035,0.9352154689442662,0.5781813445752291
37,0.3352949147942827,1.0,0.7200038880209952,0.7327255121174322,0.6970060787331775
38,0.0,0.2371053813325398,1.0,0.4831273074241313,0.4300581721891678
39,0.3311817791448633,1.0,0.7047338649598047,1.0,0.758978911026167
40,0.38076566430414144,0.5449799475401511,0.5939606471249358,0.9224302681152273,0.6105341317711139
41,0.9226231574599756,0.0,1.0,1.0,0.7306557893649939
42,0.474421240188483,1.0,1.0,0.6460060742167365,0.7801068286013049
43,1.0,0.0,0.6129993977871196,1.0,0.6532498494467799
44,1.0,0.0,0.7097774741409223,1.0,0.6774443685352306
45,0.37429436357678864,1.0,0.9635562074632722,0.6554681914872781,0.7483296906318347
46,0.7199877496889513,0.48000538434611206,0.936663944235308,0.71085328290229,0.7118775902931653
47,0.21278241319522817,0.42255988204579625,1.0,0.9049851451765847,0.6350818601044023
48,0.22051198358205573,0.6139054379996268,0.8019764537912724,0.522688643302511,0.5397706296688665
49,1.0,0.0,1.0,1.0,0.75
50,0.12973649994954026,0.6269418911442883,0.5883490901303261,1.0,0.5862568703060387
51,0.5234224796451603,0.2052091228422083,0.8996607445543537,1.0,0.6570730867604306
52,0.09318188373876923,0.56652383555644,0.48056155980708115,1.0,0.5350668197755726
53,0.4726600852660221,0.8060250255083905,0.0,1.0,0.5696712776936032
54,0.474421240188483,1.0,1.0,0.6460060742167365,0.7801068286013049
