Index,Mean,Var,SD
P,0.462361178311979,0.043460097681473374,0.20847085571243135
Q,0.7148757135860005,0.09466511347327534,0.3076769628575974
R,0.6448867282499957,0.0738906445749521,0.271828336593064
F,0.602432046942387,0.04572895475260173,0.21384329485069606
