Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Average
1,0.6275450854612886,0.7433232535236834,0.7309429406590183,0.7201053245894403,0.6393849887765113,0.6710608279525442,0.7260846085482532,0.694063861358677
2,0.815983677505101,1.0,0.8224580452785796,0.7673536567505779,0.6594397872075283,1.0,0.6945005517135322,0.8228193883507599
3,0.9580112362396584,1.0,0.8437665156679998,1.0,0.9625215400376969,0.7906698202925283,0.8040470930172061,0.9084308864650128
4,0.9356539345081266,0.9111407481984638,1.0,1.0,0.7922282394967967,0.7831651305201263,0.5465873502649858,0.8526822004269284
5,0.9766846474264157,0.8648347162243971,0.8871790674067918,0.7687764865196266,0.8580138904786213,0.5662137145351289,0.7544353332898953,0.810876836554411
6,0.966712624169068,0.9147298685191186,1.0,0.723756229580852,0.8902450155391858,0.7386766480477142,0.8334246356223481,0.8667921459254695
7,1.0,0.9640744080605441,0.8586305541001725,1.0,0.8152074475819895,0.7469165247155757,0.7158295467847758,0.8715226401775797
8,1.0,0.8532038929733835,1.0,0.6638973783235452,0.9069809663937815,0.0,0.8790477468110333,0.7575899977859634
9,0.8069679236150235,0.8958205513257371,1.0,1.0,0.7493654234173226,0.8932723421824982,0.8111319821552676,0.8795083175279784
10,0.8257884761307112,0.8403477519518382,0.7627136463453482,0.6483575740258529,0.5905939122174825,0.7691085545564473,0.6279877353602155,0.7235568072268422
11,0.8386230230403727,0.6774382867880845,1.0,1.0,0.6741961422885876,0.830018936333143,0.8449851328557839,0.8378945030437103
12,0.9504595850383705,1.0,0.6787528659437826,0.8965649464256339,0.7365854543729583,0.598871618916406,0.5502920858025248,0.7730752223570967
13,1.0,0.954688086267746,1.0,0.8868391633982947,0.7540113951092514,0.8038674432859904,0.5673028033735896,0.852386984490696
14,0.7820061840422295,0.8322734107467242,0.8266592751955587,0.84924378298727,0.6231594649373947,0.8705366124889105,0.6527683792751139,0.7766638728104572
15,0.7817322338507324,0.6634063419243795,0.7301811206222616,1.0,0.8611370914821573,0.7535714442472596,0.8837898121780283,0.8105454349006883
16,0.8551425045066395,0.7364609721131327,0.6896804833509481,0.944748062378784,0.8923466847292355,0.8898213388372006,0.6529849013772163,0.8087407067561653
17,0.8504488746969405,0.857348828403796,0.8502550673400044,0.6058648269834038,0.8544461770100666,0.7546051674897901,0.7421974348401731,0.7878809109663106
18,1.0,1.0,0.8940751206112983,0.7686216735565133,0.7901768765493197,0.6784545759679287,0.8816026386419981,0.8589901264752939
19,0.9303475821704511,0.6850868955242088,0.8373606750091105,0.8066453016428196,0.8172154424278976,0.669425278294178,0.2392862713619441,0.7121953494900872
20,0.7953059877567776,1.0,0.7376498642469114,0.7571509510036734,1.0,1.0,0.8764027275859371,0.8809299329418999
21,0.8315048645247701,0.8634478004149154,0.72630100625697,0.6446092772714502,0.6235071247900127,0.7949166901527389,0.6911750458857443,0.7393516870423716
22,1.0,1.0,0.7418574051177163,0.5273007464158357,1.0,1.0,0.5217550597523603,0.8272733158979875
23,0.9240462886303437,0.8940696800258608,0.9258134046009212,0.9200278800113528,0.9340394843456973,1.0,0.644803560781931,0.8918286140565866
24,0.9205736828010814,1.0,1.0,0.8159536483226272,0.9153209726550893,0.8552412663328426,1.0,0.9295842243016629
25,0.9868402147427766,0.6968544424264298,0.6855910287561594,1.0,0.7439880560544933,0.7472921633210327,0.5387501542367581,0.7713308656482357
26,0.7757121709969313,0.9607393672549001,0.9997384223494402,0.7856114303839153,0.8663781772863809,0.8101223125591378,0.7290264133349034,0.8467611848808012
27,1.0,0.8779560262483956,0.7601652858974959,1.0,0.6895227095389281,0.7026741998635284,0.5260702831969102,0.7937697863921798
28,0.959268268649559,0.7448327829288728,0.679482574773393,0.9226684397245765,0.8820816318755825,0.718508633069898,0.7220529015012562,0.8041278903604484
29,0.521723513941074,0.9777354140246575,0.5695665274389538,0.8312581190294701,0.8774914170415526,0.7822229520175326,0.707906737573091,0.7525578115809044
30,0.8652731510737202,0.933943586815069,0.8863392612630776,0.964243478368988,0.2261543135825291,0.6997957819397982,0.783611924041093,0.7656230710120394
31,0.8780745563325666,0.8720554078731458,0.11712562000948684,0.9608125183807392,1.0,0.731779816509913,0.8386842797288078,0.7712188855478085
32,0.9573625652966674,0.9614124347750029,0.6033204993539415,0.8625481279172005,0.8766803939173486,0.7531595465961262,0.7314534286835366,0.8208481423628319
33,1.0,0.9947435929001551,1.0,0.840299006485035,0.8248702472319936,0.8485910085365045,0.6564111508379521,0.8807021437130915
34,0.8853532240800511,0.9480259859944636,0.8677723348281351,0.826806299035788,0.5824690554382045,0.8052473484622505,0.5943834039457029,0.7871510931120852
35,1.0,0.7754159803218673,1.0,0.8436384718615693,0.7926176968887735,0.6316093788110142,0.5956734557377954,0.8055649976601457
36,0.565715129504695,0.9224648688293062,0.8055131755211928,0.8057510509979369,0.5383344905396632,0.7716693210619431,0.7117785030206557,0.7316037913536277
37,1.0,0.8013963786937498,0.7848533939305352,0.8674992343228468,0.7441135477913737,0.9311756485814139,0.7218011673318925,0.8358341958074017
38,1.0,1.0,0.7307849140688415,1.0,0.6516779401331415,0.8391335299971903,0.6680376422132148,0.8413762894874841
39,0.9826498983976941,1.0,0.8018427358464133,0.9832848003040844,0.9273630046571864,0.5977108901925332,0.7034892605275429,0.8566200842750649
40,0.963528810080819,0.9431575194262295,0.7794155635901268,0.8101375125508041,0.8563684763902805,0.73755047656548,0.7043882520449066,0.8277923729498067
41,0.7020317206087476,1.0,1.0,0.9178809142288805,0.9075379409139235,0.610048855137142,0.8800995638909237,0.859656999254231
42,0.9460784710022925,0.8319454335010817,0.766558193678262,0.9621185213088125,0.8194922213217501,0.7629985381788618,0.7090487564645215,0.8283200193507975
43,0.7954948570692737,0.72459938135786,1.0,0.8659951733387021,0.9161885824037984,0.9659818307344366,0.6691663979283887,0.8482037461189228
