Index,Mean,Var,SD
P,0.5944370770678699,0.03239189077407003,0.17997747296278507
Q,0.7514565237934046,0.049470868289529145,0.22242047632699904
R,0.7723372724667626,0.04609233031367002,0.2146912441476597
F,0.7279557263418556,0.02545167935474639,0.15953582467504404
