Num,F_1,F_2,F_3,F_4,Average
1,0.21021950858739513,0.0,0.7187630173894352,0.550911631897799,0.3699735394686573
2,0.25611510053123965,0.6050522705691257,0.6910727928006426,0.8635324787773845,0.6039431606695981
3,0.6966246587327214,0.5991113855479503,0.18157831301467306,0.15767763153837433,0.4087479972084298
4,0.36405325454885823,0.2580697302858826,0.6178186382700103,0.9260922643375195,0.5415084718605676
5,0.7559681201709603,0.9716933201031988,0.587330894143131,0.1109892812651122,0.6064954039206005
6,0.6006738069724484,0.6272961089409532,0.5014587665173185,0.6334877467807303,0.5907291073028627
7,0.0,0.5896596930084719,0.20287540785911212,0.5167545408757332,0.3273224104358293
8,0.0,0.15420735067598557,0.520320818833509,0.5266046933445732,0.3002832157135169
9,0.6390363045637834,0.5761799131969841,0.7345225463812326,0.0,0.4874346910355
10,0.40157507460539565,0.6513917046284264,0.84297530936167,0.5200168978934376,0.6039897466222324
11,0.0,0.618324822964781,0.0,0.7874581478289194,0.3514457426984251
12,0.27248860387968565,0.0,0.8453693541318698,0.0749518888879941,0.29820246172488735
13,0.5318664029384452,0.8260549387088604,0.0,0.4139941816722086,0.4429788808298786
14,0.0,0.23487886706804714,0.3447498359140936,0.3745279536937479,0.23853916416897217
15,0.6434048481090142,0.1679306417985845,0.6573526939276142,0.38027123966803267,0.4622398558758114
16,0.5727958468661561,0.6562165801031746,0.09251399493649615,0.5579817303358204,0.4698770380604118
17,0.0,0.618324822964781,0.0,0.7874581478289194,0.3514457426984251
18,0.7692559683396362,0.9268384700011816,0.787635425749068,0.4235234068068798,0.7268133177241913
19,0.47053132890769056,0.6486323873704415,0.07251877163386168,0.7877917772808399,0.4948685662982084
20,0.6271141867187177,0.5275295987166372,0.11111293442888183,0.8048364285984169,0.5176482871156634
21,0.730023197386868,0.5534408450436442,0.8673022722779793,0.5607570947730967,0.6778808523703971
22,0.40157507460539565,0.6513917046284264,0.84297530936167,0.5200168978934376,0.6039897466222324
23,0.6672645589948787,0.178886658201142,0.7520456078952409,0.6026296168894529,0.5502066104951786
24,0.14256244031930207,0.7062110042409488,0.8171151282932779,0.36030237767742174,0.5065477376327376
25,0.790531917128304,0.09001832726138854,0.4459539059557373,0.4340921979570734,0.4401490870756258
