Num,R_1,R_2,R_3,R_4,Average
1,1.0,0.0,1.0,1.0,0.75
2,1.0,0.43374547863236523,1.0,0.9701640015512125,0.8509773700458945
3,0.5344773962467247,0.5709683827000811,1.0,1.0,0.7763614447367014
4,0.222533683056085,0.3214857178325732,1.0,0.8623573828399927,0.6015941959321628
5,0.6076758420972691,0.98781063500426,1.0,1.0,0.8988716192753823
6,0.42925931778125564,0.5107079156221598,1.0,1.0,0.7349918083508539
7,0.0,0.6430566291206832,1.0,1.0,0.6607641572801708
8,0.0,0.25179523941757154,1.0,1.0,0.5629488098543929
9,0.4695469149593731,0.4046718532330259,0.6865039479585069,0.0,0.39018067903772646
10,1.0,0.5270623212595469,0.9386329569940156,1.0,0.8664238195633907
11,0.0,0.5055815182289474,0.0,1.0,0.37639537955723684
12,0.2478937727115119,0.0,1.0,1.0,0.561973443177878
13,0.5880954917036583,1.0,0.0,1.0,0.6470238729259146
14,0.0,1.0,0.5586663601672904,1.0,0.6396665900418226
15,0.4742791887558783,1.0,0.6282783321084444,1.0,0.7756393802160807
16,0.40361359980096717,0.4883350772057884,1.0,1.0,0.7229871692516889
17,0.0,0.5055815182289474,0.0,1.0,0.37639537955723684
18,0.6309551820728758,0.8636523431865863,1.0,1.0,0.8736518813148655
19,0.3978541672693887,0.479982190862411,1.0,0.8982502753312964,0.694021658365774
20,0.456785393695544,0.4884883952998439,1.0,1.0,0.736318447248847
21,0.7084417628599483,0.8522896867624175,0.9310036943082851,1.0,0.8729337859826627
22,1.0,0.5270623212595469,0.9386329569940156,1.0,0.8664238195633907
23,0.5954809872314571,0.8600082511307848,0.7015918347185176,0.7618163038336219,0.7297243442285953
24,1.0,0.601386283533102,0.8793090644233155,1.0,0.8701738369891043
25,0.653619494655293,1.0,0.6938607661247141,0.8832495098425841,0.8076824426556479
26,0.49616852274972173,0.7544895666979713,0.995010343490466,0.949456915141937,0.7987813370200241
27,0.6309551820728758,0.8636523431865863,1.0,1.0,0.8736518813148655
28,0.0,0.6835930202299532,1.0,1.0,0.6708982550574882
29,1.0,0.0,1.0,1.0,0.75
30,0.7314248509895978,0.49254199500040735,1.0,1.0,0.8059917114975013
31,0.0,1.0,0.0,1.0,0.5
32,0.48789345757558183,0.5317031888345636,0.22989681199757572,1.0,0.5623733646019302
33,0.6309551820728758,0.8636523431865863,1.0,1.0,0.8736518813148655
34,0.0,1.0,0.0,1.0,0.5
35,0.0,0.08810752979875615,0.7635363151109088,1.0,0.46291096122741626
36,0.5013728900559491,0.49862710994404896,0.7398026089641888,0.8809023188982201,0.6551762319656017
37,0.5123346217941408,0.38234438149232963,0.8565719687722421,1.0,0.6878127430146781
38,0.36328604278440074,0.5621083839116533,0.8809783720757408,1.0,0.7015931996929488
39,0.6076758420972691,0.98781063500426,1.0,1.0,0.8988716192753823
40,0.0,0.8054718306099832,0.5146825294014044,1.0,0.5800385900028469
41,0.834523251422404,0.22942341741426295,0.6395552170169937,1.0,0.6758754714634152
42,0.6309551820728758,0.8636523431865863,1.0,1.0,0.8736518813148655
43,1.0,0.0,0.5207159721961137,1.0,0.6301789930490285
44,0.5980898013567574,0.0,0.4510038568775192,1.0,0.5122734145585691
45,1.0,0.8282091482866212,1.0,1.0,0.9570522870716553
