Index,Mean,Var,SD
P,0.6671792002036743,0.01954488119168458,0.13980300852157862
Q,0.8941856237464083,0.021256278059503007,0.14579532934735256
R,0.7364069665623508,0.02227812676170305,0.14925859024425714
F,0.7914633736549583,0.011493658408263625,0.10720848104634084
