Num,P_1,P_2,P_3,P_4,P_5,P_6,Average
1,0.47060433490966774,0.4486237518166128,0.5617542132122253,0.5997958713607384,0.3886799981740716,0.8372915824920975,0.5511249586609023
2,0.2428984069696441,0.5281406072576917,0.45642373855382257,0.19174654839703906,0.2671951418228293,0.41776149095961007,0.35069432232677283
3,0.6993463194325552,0.7019576076886673,0.7569543193254581,0.8110275320844702,0.23308406403716683,0.17785501138381268,0.5633708089920217
4,0.7579747122516579,0.011925567932563273,0.30873537650805055,0.8503183323664617,0.5320139362423826,0.5769334845103297,0.5063169016352409
5,0.4692977057383586,0.4333221389435102,0.4150445994725159,0.6218892055130751,0.4385802642911095,0.30159174326272,0.44662094287021487
6,0.6616079943605438,0.9121730953496587,0.4897994462954419,0.7344504736036562,0.4234897916031991,0.3438176683123976,0.5942230782541496
7,0.6861855498959502,0.30152447072890887,0.07503487775577689,0.0937935971947211,0.6058085959323815,0.6559231764762001,0.40304504466398977
8,0.7564333831630238,0.2582194790240633,0.9373835159436988,0.5447399364538121,0.6384424771961424,0.38732921853609553,0.5870913350528061
9,0.8101467986913099,0.7528153602087463,0.7327753167794918,0.4205100798699216,0.540231048295577,0.49442124833962037,0.6251499753641111
10,0.5912149922404214,0.36079721902363393,0.7209095962632811,0.6960949148736196,0.8709439500298171,0.5194851906686366,0.6265743105165683
11,0.31345985182119246,0.3443381398525685,0.045302088282497335,0.5596221630264333,0.35497284269254475,0.9475979047019236,0.4275488317295267
12,0.4881880156720517,0.584734619234233,0.7105700938254312,0.6936530395826976,0.4276793116879007,0.14993513888252805,0.5091267031474737
13,0.4676042571113617,0.5665268944392177,0.42141348329830663,0.0,0.5078070616234176,0.4987739967734111,0.41035428220761916
14,0.4160817243294685,0.6946824094155076,0.526019657317261,0.0,0.8908038993327859,0.23472668326588295,0.4603857289434843
15,0.5188144535573883,0.7525397729116815,0.7048487514963953,0.3585052083592812,0.2200132325589181,0.3366091908166163,0.4818884349500468
16,0.797652062957718,0.6930556472488283,0.5217072128612152,0.5899146519740526,0.16019562872254478,0.5068464044530612,0.5448952680362368
17,0.24944610784789176,0.6925926639887566,0.446516880634471,0.8099992496228059,0.2614389575716664,0.8970055390550049,0.5594998997867662
18,0.6312688115829016,0.7713200615021597,0.6922731232066571,0.31709761588762736,0.500810350251394,0.3556520294762823,0.5447369986511704
19,0.5915279842950671,0.4528724250487736,0.6603522992015571,0.34750874558723205,0.46334499411630947,0.6950841578411316,0.5351151010150118
20,0.6189598568105993,0.2944734850124338,0.7025118182373051,0.6047222212447972,0.5476512205626641,0.7040431826513457,0.5787269640865242
21,0.6310202574225121,0.6494593206851302,0.9389046162798392,0.6816701481407775,0.557669888612635,0.37794743716016405,0.6394452780501764
22,0.3548224855178984,0.41397623310421483,0.7200680445581945,0.5533887350897382,0.4139595664375486,0.6209393496563227,0.5128590690606528
23,1.4285714285728575e-5,0.6897533620551934,0.7458561602340297,0.5139193973234347,0.517694770466197,5.000000000005e-5,0.41121466263219014
24,0.7739471456092966,0.039361871584912445,0.49609327853200497,0.37417864394305483,0.7196540449127812,0.5475343313831228,0.49179488599419546
25,0.8858618897424386,0.3308720552572161,0.7569543193254581,0.607246447325933,0.3308720552572165,0.5335545019374293,0.5742268781409486
