Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],Sum_of_Width
1,0.1329489028134979,0.34257560763689004,0.1329489028134979,0.34257560763689004,0.06716896317055623,0.19213818128500368,0.08119180540200364,0.2182828345720845,0.04709046414737907,0.15869375350842138,0.047090464147379114,0.23729451286639647,0.9831209950113724
2,0.11849496485659797,0.30558079058988513,0.0716667390099792,0.18756715311172908,0.07432240047003649,0.16245222694328137,0.12619735147581676,0.2896226620206774,0.11849496485659802,0.30558079058988596,0.059247482428298984,0.18077247364721385,0.8631521938053454
3,0.06423535018388576,0.24024766582160426,0.11115361573547736,0.3118593024638519,0.0823313289830035,0.29358124478676767,0.0631637084704443,0.2631205095878423,0.046936351898212936,0.2974783769122893,0.03717714381986459,0.18871540133675638,1.1900050018182233
4,0.08849174963801731,0.2666208438592931,0.14326050304175575,0.3597803654012018,0.05920889004840395,0.28141584528641544,0.06043997535101987,0.2588420194643741,0.03603454965129584,0.2360553127891418,0.03497720160140121,0.17487274386768,1.1551742613362124
5,0.06230173867995295,0.29264192026429114,0.07404400289768807,0.26038944517407364,0.06283769740709264,0.21575216040247336,0.052290452760783444,0.28979632134307354,0.0713028567870868,0.31414382789296597,0.039771953629395895,0.2647276227611227,1.2749025956760005
6,0.09468254250546089,0.25552757917699814,0.07617999980211256,0.3019566425354365,0.06501728245879969,0.3282967409532663,0.04858654945039265,0.27005586809217996,0.04858654945039265,0.2399128053656386,0.03782920516470209,0.23336823504461998,1.258235742336279
7,0.10557138723832392,0.2622392484967061,0.09663435318184137,0.30202120163986024,0.08935279979252685,0.269367655403655,0.05431585849376643,0.2501119285388789,0.07484569237480378,0.2619519142960994,0.019439462015104672,0.2141484985284334,1.1196808938072662
8,0.09424060968425944,0.26693922701691597,0.1387203180571016,0.3495560221513033,0.07692246933954801,0.2614887151408522,0.04003046547362424,0.2391621588303519,0.050849732776691234,0.1790343099298452,0.04664521176367894,0.2564107598358276,1.1051823858101928
9,0.09510645760929833,0.2844177902191501,0.07164167508774708,0.24227912386793812,0.05728512233560363,0.27438401271533314,0.05594433904987964,0.25891464579299,0.04858678530006403,0.2935401325492546,0.04755322880464921,0.2703466866680919,1.247764783625516
10,0.12147279448163031,0.3175500373179766,0.10102192753583204,0.2901227727383972,0.08227285960539484,0.26270305117582204,0.0548485730702633,0.24424890002038724,0.04049093149387677,0.2511842142822169,0.02370058937780113,0.21038334890040136,1.152384648870403
11,0.14571825874830968,0.28296591828225554,0.15433334684816727,0.34202251095155234,0.07716741772650282,0.2505504709655691,0.07944370159212648,0.2282750529660106,0.03965452005799429,0.16142215725150963,0.040895649046979864,0.19755099556302255,0.9255742119598395
12,0.09829169848891807,0.2639959555977909,0.09829169848891807,0.2982034833681784,0.0613719046932879,0.2428681763896413,0.0581774090397675,0.24979942436805208,0.05819246684029543,0.25003938969847084,0.027439989237149735,0.29332840378952957,1.1964696664233265
13,0.10365498936599281,0.2606768072173701,0.10365498936599281,0.2841789859975163,0.05677316624630386,0.24430020254385132,0.12857027766795215,0.31015541476283354,0.06332397322873966,0.20694037337596421,0.03392417430810697,0.2038466459193762,1.0201968596338233
14,0.1273543756476313,0.31834382246797716,0.1273543756476313,0.31834382246797716,0.09632811103951198,0.2564527428944153,0.06731129148669639,0.21792479833077477,0.04512033272373723,0.1842736700083256,0.032109370346503976,0.2090832869388179,1.0088442862165756
15,0.10968950218677971,0.2919553265184235,0.10968950218677974,0.2719648445325716,0.06119736017473726,0.22366710824459182,0.09886935066419877,0.30214288643883486,0.028762082561901933,0.21384581267987984,0.05198142582149291,0.23623479798980834,1.0796215528082198
16,0.14273551050977873,0.27046111557835484,0.07873500923482586,0.22504003702885686,0.13605219230249793,0.2641331872351696,0.0767584768708263,0.20490528731839228,0.05550693388775784,0.25911707358169345,0.05037256069765484,0.2361826157541915,0.9196786329933171
17,0.1544019896196825,0.34594873678507726,0.11147984361867197,0.2596845491250218,0.06957395603785686,0.22939210387180745,0.07720099480984124,0.26176795854727875,0.055739921809336,0.22765859853080117,0.034148162562057785,0.17300318468256737,0.9949102630851075
18,0.06881712071248174,0.2641129011554438,0.08883836321635387,0.325083045653087,0.05870451829231755,0.2665220306919199,0.04376414334770337,0.2708253123899571,0.029176095565135576,0.2885337067586636,0.04469522519370608,0.2509275370232305,1.3320090673446037
19,0.08152483713065885,0.24736124271335255,0.0694767924223766,0.25827925619083614,0.08842554495645107,0.28602829489825327,0.057275828448926994,0.29533231524900455,0.03478721052670109,0.28752981973208924,0.0468810208268422,0.24709783690450743,1.2432575313760865
