Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],Sum_of_Width
1,0.13653277286055732,0.18512474384240463,0.17925897384242048,0.24489229574341254,0.08552147397730034,0.15442863148556127,0.06466386417697564,0.20973884365760526,0.05842635019906495,0.14254632752991503,0.06797279592478797,0.17472852542178008,0.03859520875104239,0.08484479647714416,0.04242236803719426,0.13030202807283373,0.6532123844613134
2,0.121357444400897,0.1371218967654354,0.12137937026942808,0.17250209901105,0.0685609483827177,0.2175683273837411,0.0831681733132941,0.15922946039655855,0.086251049505525,0.2105896293333914,0.054392081845935275,0.1542938982699896,0.07961473019827926,0.15946415723472832,0.0491194616294593,0.12538727205956998,0.6723134809089286
3,0.1033211833128724,0.2036433981376536,0.07976405309383239,0.21383420445080287,0.1595281097351938,0.2204557672429576,0.09487220542731256,0.13479147850027984,0.06643208383336241,0.15995621480118755,0.060642155298938204,0.06797901881059694,0.06188113667336469,0.16839920330305672,0.054438201630783514,0.1500615857478048,0.63824174198868
4,0.1373712453258521,0.23631961442267435,0.15964921663263407,0.22804963268265074,0.10662663960329076,0.13737128731077097,0.07497968537263733,0.17142574215539289,0.07805807746745125,0.15659261266233535,0.039578255996992696,0.1596492166326341,0.06393430371827495,0.12351027214408938,0.05765477673373317,0.06922942113858582,0.5642955982982673
5,0.1278908019049208,0.1908523658381451,0.13103178843518115,0.2755231625839028,0.04749005498243732,0.14580271794495653,0.05976351081797682,0.1278908019049208,0.058437217562066664,0.09498010996487463,0.13776156383849436,0.18471531733693422,0.06112632165709996,0.13103178843518118,0.07290135897247828,0.15280111782042935,0.6071947636586892
6,0.17024013738525792,0.24297196624740697,0.09733051538522422,0.13868262958811128,0.0734842261893166,0.10589137305703368,0.07628678381655657,0.2061976801122917,0.0550844645141134,0.22886035144966976,0.061471186381120715,0.17516292560882207,0.060017932191108646,0.18447872891878558,0.051719864412410284,0.07211923474277065,0.7087297794497833
7,0.18694312558671225,0.22756188775457972,0.07539291785661999,0.16312615776126574,0.08156307888063284,0.14444978781201248,0.047505285850041636,0.15078583571323995,0.07585396258485992,0.16510311976432657,0.13008822168611553,0.1884405084012893,0.05503437325477554,0.1461789169162626,0.06208300830023439,0.09988981187703169,0.571072052000016
8,0.18220898155067328,0.23475804868811534,0.11306558907854737,0.13568117788290746,0.1158062877009889,0.23821965227780512,0.07314142958875777,0.14517368211883963,0.10987018091247652,0.2194243966039348,0.025865129499654485,0.09110449077533664,0.05746272874917261,0.0999568162873669,0.048391227372946544,0.10987018091247655,0.5483768910935649
9,0.128916793808463,0.17413425754211997,0.13113815378514637,0.2997038651180242,0.08706712877106,0.22616256999568898,0.0703152489642365,0.16295995351274917,0.09260589461138855,0.14171805452206748,0.07295534620896793,0.10446578962521089,0.052232894812605436,0.09539387959705466,0.029092015340070516,0.13113815378514637,0.6713530473961234
10,0.1300447414684236,0.13090347775996447,0.1278267658524311,0.20184004556654528,0.09992519633278342,0.16111256176447325,0.0994911457461308,0.21656086388817644,0.050459948058269595,0.137756722457065,0.062150112571157184,0.13545796492856021,0.05370418725482441,0.19898229149226157,0.04496673263537937,0.14881724222355433,0.662862340161201
