Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Average
1,0.6073996372730912,0.20741026157579528,0.574226312568841,0.9666866844501739,0.6008569809346433,0.850226700626767,0.3484479647714416,1.0,0.6444068177750941
2,0.19705565455672994,0.511227287416219,1.0,0.5432949077376032,0.7410639321033928,0.8325151368671193,0.7038526980172074,0.9423409007446247,0.683918814680362
3,1.0,1.0,0.33726575220671845,0.2851376648069091,0.6680295069130366,0.06114052926382279,0.8811886332663531,0.9445224796152061,0.6471605707590059
4,0.7828594334268487,0.40350783367365944,0.25620539756233507,0.6889004055911111,0.5609609656777435,0.9137434719386174,0.5957596842581444,0.14468305506065818,0.5433275308986397
5,0.7870195491653036,0.6896821156481886,0.5483559828746377,0.48493429932086285,0.2610206600200569,0.2686536346792137,0.6990546677808123,0.7137330128440216,0.5565567402916372
6,0.37199828268427604,0.3868262958811128,0.2157614421419473,0.8836658298817388,0.9636823963277614,0.9044067801573275,0.8998206780889136,0.25499212912950464,0.6101442292865729
7,0.16321093016609697,0.6312615776126573,0.5240559077614969,0.648470255094571,0.6374939798533331,0.332598152615704,0.9114454366148709,0.4725850447099663,0.540140160553587
8,0.22238773061658412,0.22615588804360084,0.7016142691584258,0.5145160895005847,0.5723558506251677,0.3425374231278053,0.4249408753819429,0.7483772614059568,0.4691106734825085
9,0.5652182966707122,0.6886184621485364,0.9411072602411666,0.6617478896322333,0.3508011422191352,0.26258702846869125,0.43160984784449224,1.0,0.6127112409031209
10,0.010734203644260918,0.721732341475689,0.5098947119307485,0.7179203875276372,0.6235483885628242,0.6108987696450252,0.9629581274517559,1.0,0.6447108662797426
11,0.9466159602383873,0.6343865811027238,0.2629516826141377,0.6579460836478144,0.962755996098624,0.6912391203730757,0.4020040931070164,0.9283840397616128,0.685785444617924
12,0.7703702742249993,0.31675784572843535,1.0,0.3747651228179064,0.6638198268849212,0.8046722325509142,0.8086453768825717,0.6892965443719482,0.678540902932712
13,0.4462925821341768,0.6429664851294009,0.7920615292003923,0.18853236403145465,0.5665657311846034,0.8121420549537075,0.8505720879253901,0.8724467397075115,0.6464474467833295
14,0.2220324852774121,0.8519089776657268,1.0,0.39528150128324585,0.9610708180817196,0.6339437282193723,0.7936030583205932,0.6512268910574215,0.6886334324881864
15,1.0,0.3327096941938906,0.5016107637726744,0.818815691534233,0.7288888623034653,0.5992928747767351,0.7710042978532463,0.1617754766659825,0.6142622076375284
16,1.0,1.0,0.5341838465240575,0.7989490822003451,0.19610110448090248,0.6747411889240669,0.36655968084343177,0.900027818077356,0.68382034013127
17,0.09589166754569374,0.7870715020486382,1.0,0.5934403682167891,0.8102843785828121,0.8958259777573204,0.7912418318560535,0.38166845812419703,0.669428023016438
