Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Average
1,0.8420458756881186,0.7235893438063735,0.5538962455754314,0.4229435318740623,0.5278020237441824,0.6135833239936769,0.6931881648706798,0.6252926442217893
2,0.9983064905564419,0.9611926569693764,0.5275761339868148,0.5270794468957357,1.0,0.6927067956341986,0.7362216433308014,0.777583309624767
3,0.5368961329797406,0.942523646600011,0.29481395085768336,0.690194954888047,0.8691599987094953,0.536827202062743,0.7096784753495939,0.6542991944924734
4,1.0,0.35755107131997266,0.7874534977407283,0.6470651040802287,0.8057048956446214,0.8461476179038306,0.98435133092812,0.7754676453739288
5,0.7593510948256731,0.5909654146748944,0.6688268232357529,0.7187158893621992,0.8860920908718354,0.6955673073000409,0.8611416305783416,0.7400943215498196
6,1.0,0.8027159464094596,0.9381643328233897,0.8226447141709157,0.6018067992655,1.0,1.0,0.880761684667038
7,0.856244741487113,0.4172115274011567,0.44001159879692514,0.660003537755731,0.653851478346461,0.4385686259336807,0.6415564641430386,0.5867782819805865
8,0.7749541010133381,0.6808233398692202,0.2994710806145418,0.41931219546231013,0.7495493691767176,1.0,0.9882765309740997,0.7017695167300325
9,0.3391970966080543,0.5065809925238454,0.4210392521543842,0.21906657924477826,0.839462346905073,0.617861282226799,0.7196887069475681,0.5232708938015003
10,0.39360721949795213,0.5883346683019125,0.42257651068989116,0.4873555135285553,1.0,0.5132908561498233,0.7392696168822063,0.5920620550071914
11,0.749566324834065,0.8710217714912324,0.33974369764393497,0.5267896214337694,0.9148146710495145,0.5973442867518293,1.0,0.7141829104577636
12,1.0,0.4416517432569512,0.49743667746388515,0.8209934266640629,0.9065303259511207,0.9065303259511207,0.6723261122880916,0.7493526587964618
13,0.819183760963833,0.48873670161237787,0.1403906618358306,0.35062212021071315,0.7008370827394169,0.9853179702252501,0.9712414456740422,0.6366185347516378
14,0.3759879445972658,0.9936416106681594,0.9936416106681594,0.43718556948362736,0.8623285817019257,1.0,0.8289317893109651,0.7845310152043004
