Num,F_1,F_2,F_3,F_4,F_5,F_6,F_7,Average
1,0.8254493100951541,0.8396307930384383,0.6267431123952262,0.5944628474708791,0.6691615065143824,0.7278970669597501,0.8187963739087714,0.7288772871975145
2,0.8830951390892295,0.8314580857823118,0.6907362877029193,0.646539549202362,0.9009521265577262,0.8184604651210907,0.8219627847906006,0.7990292054637486
3,0.6986758850629732,0.8914944845919737,0.4553765437303158,0.8167045498414274,0.9256678871004625,0.6986175171056431,0.75859661558245,0.7493047832878921
4,0.7955618805087119,0.5267589247634257,0.8810897723896468,0.7857189160006757,0.8599150217113561,0.9166630118826263,0.9379577391878448,0.8148093237777554
5,0.8632172362400627,0.6675053996584384,0.6354175906873559,0.836340542157795,0.904966131254249,0.6568330412696102,0.9128124642602464,0.7824417722182512
6,0.8374786605900005,0.6057620007828397,0.8859564054897605,0.9026934407730913,0.1719488468514542,0.9835791726266597,0.7681519537053421,0.7365100686884497
7,0.7518051840851613,0.5887780607687092,0.6111222981322346,0.7951832905706135,0.7907015677129471,0.609729168323874,0.7816441019931142,0.704137667369522
8,0.771112969041662,0.8101069561804074,0.4609122666630132,0.536842969228949,0.8568484918255627,0.8411963680253867,0.8351723069224608,0.730313189698206
9,0.5065678494482696,0.6724908850405896,0.5925793415151094,0.35940051671417617,0.757833140472994,0.7594962789632815,0.7818467112742302,0.6328878176326643
10,0.5648754024677762,0.6253916255070047,0.5941002223985252,0.4327664956754596,0.7491308622013584,0.678377000777972,0.8295960146304446,0.6391768033797917
11,0.757168188246325,0.931065351310172,0.507177153721874,0.6900618317526611,0.9192841176923303,0.6857604715901315,0.7512814628144698,0.7488283681611377
12,0.8962993883631756,0.6127024023973783,0.6037047781389978,0.9016983967570575,0.9423336993063879,0.8413219517867113,0.6461945039398495,0.7777507315270797
13,0.9006058415229214,0.6565790996931171,0.17795567794342265,0.5192009148436157,0.7697397328468738,0.7409151458506692,0.7750280385108184,0.6485749216016341
14,0.5464988935020251,0.7853948364286137,0.8934667278391697,0.5974486895535711,0.9260756562237473,0.857432750849286,0.8610187209292316,0.7810480393322349
15,0.8453778268049339,0.5794482239945327,0.7917320830065189,0.6814804893721054,0.6149422507959288,0.8957856361582519,0.5071474240350446,0.7022734191667597
16,0.7324531164793244,0.5701301692720661,0.4836802030197744,0.00019998000199999998,0.5340700858866705,0.8139036634909435,0.8549361180511567,0.5699104766002765
17,0.6135643418677843,0.6253593705164707,0.534175731960686,0.8719611150713283,0.5340955669024674,0.8524365687251507,0.7685372464385932,0.6857328487832115
18,0.6069517466629117,0.784957374815839,0.40886290661157776,0.693035092456474,0.39038258109018686,0.9415470962952901,0.8365791089327275,0.6660451295521438
19,0.9284272280780205,0.5926480467074888,0.6133011184844206,0.7904296559484453,0.8204702014065121,0.5119320103200196,0.8506357130211619,0.7296919962808669
20,0.8212067476637274,0.5522916872762501,0.6541464542855028,0.5823740298657979,0.6062941893343403,0.7462313599589321,0.5251537616182987,0.6410997471432642
21,0.7654638199661943,0.5190009653072906,0.38280524194373505,0.7107426612262124,0.5485586209196153,0.8585489917919891,0.709251426565057,0.6420531039600134
22,0.7823124489303691,0.7664371823742613,0.43991858606032086,0.7685159939447579,0.6232615879506611,0.9104884574039788,0.6803937827710702,0.7101897199193454
23,0.6976615000250066,0.419851292814269,0.4073555168549699,0.41814078053677556,0.8787506305037962,0.7348979315886879,0.609639597829766,0.5951853214504672
24,0.5010029713950845,0.6851347672586627,0.49564119101475235,0.6114269234689611,0.4316906948360538,0.7061897159037688,0.4076929714701874,0.5483970336210672
25,0.872303386858957,0.5421951973903141,0.44299633399818356,0.5805330061577795,0.918808751974206,0.9641859689821669,0.47255753414838036,0.6847971685014268
26,0.7621163072203803,0.8028669646868016,0.8748750404848998,0.8182314383989058,0.7703587134329435,0.8605074289482619,0.4969505567257541,0.7694152071282783
27,0.5855046302291673,0.5717559360645852,0.8816880290105205,0.39273482476490706,0.685133111971581,0.8469697089981313,0.9125367360797525,0.6966175681598064
28,0.7859731461324178,0.8341051846108767,0.6794655045214828,0.6821771892720161,0.35485135679858343,0.9338678514499729,0.8495250875041074,0.7314236171842082
29,0.8158865273783683,0.4656822000687024,0.7134080684936919,0.5820345221169472,0.6244427856693271,0.6232190496767257,0.8383822444255999,0.6661507711184803
30,0.48095380280455635,0.9322160352247328,0.32554936684060914,0.5154434612696915,0.7189799944605227,0.6835975260332346,0.6584856356621709,0.6164608317565026
31,0.31831494569130986,0.6479893158676371,0.11280497123125652,0.2771520235394836,0.9213576979868272,0.8760606986033408,0.43337244307384004,0.512436013713385
32,0.8487535564360991,0.9261371330684698,0.2758946977028903,0.49026564977549775,0.6929536470398309,0.7186316610639111,0.6542575603842832,0.6581277007815689
33,0.6347980488090632,0.7587223769349098,0.6399678398485941,0.5875570068406563,0.8875647327723739,0.6418025352154215,0.7082340751310222,0.6940923736502916
34,0.8524144336547474,0.8145424965844124,0.6662600448366458,0.5028007931417361,0.8753218251317689,0.8285390854548412,0.7631519750549666,0.7575758076941598
35,0.5172544757569626,0.6861178490036182,0.06574445850105157,0.5522905421860899,0.9343980133196398,0.7523429376821331,0.6245118470488837,0.5903800176426256
36,0.623810841698729,0.6925956643067673,0.4340489342045418,0.6208930315084075,0.5272889429695163,0.7326401495784964,0.7334604234300356,0.6235339982423563
37,0.7049138431618981,0.6365259039105507,0.40851730097252775,0.3341461063001775,0.6784342805449687,0.8501941352099529,0.8386581577567734,0.6359128182652641
38,0.7409509809483523,0.43699527406285255,0.3831950895690675,0.6491544213414562,0.7343072717882829,0.8496801553128028,0.8520003490257634,0.6637547917212254
39,0.782290829497046,0.5862752029108926,0.41156346359093277,0.5710969040905556,0.7392698065730219,0.8239323837758213,0.6118410068273827,0.6466099424665218
40,0.5578475213097523,0.5951671772637832,0.7406010835213931,0.8238018923340565,0.6756786489417325,0.5988705103526201,0.6679587688039897,0.6657036575039038
41,0.685043527663476,0.6929879264038733,0.5621029859067013,0.7006418663821886,0.7001474046664229,0.8548120549273984,0.5625334093065633,0.6797527393223748
42,0.9296509826460394,0.5864849784867899,0.6226115043706978,0.6258957265419287,0.5957340037976918,0.8171857256909092,0.6744920911925343,0.6931507161037987
43,0.9202713583476142,0.7315987074344711,0.8953070990036036,0.6739605610911815,0.7078597184513583,0.5822104304700078,0.8137073034760789,0.7607021683249021
44,0.7686170174138247,0.8867140922177731,0.5227914793530307,0.8267305845628868,0.8679420534853707,0.7658015849488834,0.8141709403461092,0.7789668217611255
45,0.9468822149526291,0.5380989914397668,0.8152002973943374,0.4097835530503816,0.6087256178112517,0.5876487774542065,0.7629948071035664,0.6670477513151628
46,0.9949226661413172,0.6945158648844173,0.45339817563927237,0.37408578017198807,0.8139266550143834,0.7748883910564924,0.755422176030571,0.694451386991206
47,0.7554226113221302,0.6029781419427227,0.4847641594037136,0.7887891196100372,0.8766072095662105,0.6981691074606506,0.6770561306473981,0.697683782850409
48,0.4092347252873839,0.6434446087873119,0.6674533636626743,0.5582602762423464,0.7834165572169353,0.7757298097660345,0.788727130995513,0.6608952102797427
49,0.8857108180944134,0.5493619786438818,0.642383864654015,0.8675490559998428,0.7205131405367929,0.719513051161742,0.6529882566305835,0.7197171665316102
50,0.6718694407083868,0.7209213108952353,0.6203168424142632,0.5357929565099185,0.7727008628764512,0.8020421664574681,0.6382847879615403,0.680275481117609
51,0.6996495992362539,0.5589249686028287,0.3878607674305112,0.0,0.780564917418968,0.7768768563572183,0.5449856824166809,0.5355518273517802
52,0.4984706029798018,0.6321260214289651,0.9645277107314824,0.5766531384974952,0.45901392929550683,0.7499327908362935,0.5277422324764576,0.6297809180351432
53,0.8935983918373793,0.8592770006403188,0.6188403279963276,0.5848332673345547,0.7876226131063262,0.7829600931724255,0.7942011163604168,0.7601904014925356
54,0.8693713591402099,0.8155775132430744,0.43295010468604916,0.4603570071989731,0.9166473428997682,0.8175826770893116,0.5883214636324995,0.7001153525556979
55,0.5598674633869727,0.6312300099079774,0.7082658964099274,0.5535857625654148,0.6621737533444905,0.8156605540256695,0.768120474267823,0.6712719877011822
56,0.5827531123315852,0.4839868308210591,0.697395042933576,0.5906818410899645,0.6189896305397936,0.9453747497075494,0.7025884964037292,0.6602528148324653
