Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Average
1,0.8094943293487772,1.0,0.7216528535884918,1.0,0.9139387099045477,0.8945578077301658,1.0,0.9056633857959975
2,0.7917247266819224,0.7325799430107968,1.0,0.836019468932005,0.8197569444685775,1.0,0.9303073503889673,0.8729126333546099
3,1.0,0.8457070678695052,1.0,1.0,0.990034344760768,1.0,0.8147578795824694,0.9500713274589633
4,0.6605253251572019,1.0,1.0,1.0,0.9219461942767166,1.0,0.8957404772207812,0.925458856664957
5,1.0,0.7668217442974375,0.6051872801275957,1.0,0.9246617168066599,0.6221852253283744,0.9710798918245236,0.8414194083406559
6,0.7203985270627687,0.4864153873504229,0.8392528077625387,1.0,0.10030388747178028,0.967688919921534,0.6235768738002285,0.6768052004813248
7,0.6700736508758172,1.0,1.0,1.0,1.0,1.0,1.0,0.952867664410831
8,0.7673097271191258,1.0,1.0,0.7459200197979746,1.0,0.7259179595355422,0.7231427257001131,0.8517557760218223
9,1.0,1.0,1.0,1.0,0.6906722620124166,0.9853789239785206,0.8557566155090576,0.9331154002142849
10,1.0,0.6674305293776636,1.0,0.38917476886456104,0.5988882766103943,1.0,0.945067472499848,0.800080149621781
11,0.7649258228048956,1.0,1.0,1.0,0.9237974508800687,0.8048977807364374,0.6016419556866457,0.8707518585868639
12,0.8120856135378361,1.0,0.7677122264570269,1.0,0.9810814665150785,0.784865173212063,0.6220182350049759,0.852537530675283
13,1.0,1.0,0.2429677462950273,1.0,0.8536679139166408,0.5936607812314756,0.6447695606659063,0.7621522860155786
14,1.0,0.6493123655066454,0.8116404568833067,0.9432097185791335,1.0,0.7504440123648106,0.8956897720802676,0.8643280464877376
15,1.0,1.0,1.0,1.0,1.0,0.8733546386193016,0.3397170170719857,0.8875816650987554
16,1.0,1.0,1.0,0.0001000000000001,0.36432170511351064,0.6997440943185079,0.7466274428253703,0.6872561774653413
17,0.5052211907679109,0.8275880374337335,0.7272858125838422,1.0,1.0,0.9467598518600479,0.7567593212463487,0.8233734591274118
18,1.0,1.0,1.0,0.9158129375000551,1.0,1.0,0.8751233993055465,0.9701337624008002
19,0.866415471170276,1.0,0.699394770687222,1.0,0.9732549153066443,0.5020276853512138,0.986771294054431,0.8611234480813981
20,0.8089663437378073,1.0,1.0,1.0,1.0,1.0,0.3753924494174852,0.8834798275936133
21,0.6200416256291762,1.0,1.0,1.0,0.40183803808441126,0.9987931324022692,1.0,0.8600961137308367
22,0.6999690519727112,0.6213199453023699,1.0,0.6240568210110263,1.0,0.8632464714168683,1.0,0.8297988985289965
23,1.0,0.2678008362492901,1.0,0.26433501502027734,0.8645250498585432,0.5809001107013895,0.5306830275005033,0.6440348627614291
24,0.334225459980636,0.5210684336296872,0.49662504647146394,1.0,0.2752586453543526,1.0,0.2560391709421851,0.5547452509111893
25,1.0,1.0,1.0,1.0,0.9491423731630028,0.9821892783550054,0.30937828737458056,0.8915299912703699
26,0.9300288253112077,1.0,0.8181612693729875,0.7981838175585573,0.7579643905009816,1.0,0.33062821648980223,0.8049952170333622
27,0.505631639929621,0.8295112116111125,0.8094130043280106,1.0,0.7663489714778609,0.943430411408856,0.927571536540796,0.8259866821851796
28,0.6474100170259877,1.0,0.5365601440367038,1.0,0.2156956201283137,0.9285100664109811,0.7384125271024893,0.7237983392434966
29,1.0,1.0,1.0,1.0,1.0,0.5652491452039112,1.0,0.9378927350291301
30,0.4154238390069442,0.8730380544916061,1.0,1.0,1.0,1.0,1.0,0.8983516990712215
