Index,Mean,Var,SD
P,0.5911254521087059,0.03326086282224132,0.18237560917579226
Q,0.8261437588258286,0.0510912935457328,0.22603383274574804
R,0.706347820853764,0.03725070739128518,0.19300442324279818
F,0.7251725721468503,0.024979910843411238,0.15805034275005936
