Num,P_1,P_2,P_3,P_4,Average
1,0.4936587763910156,0.31359114136820504,0.6163699027699007,0.3724227094452773,0.4490106324935996
2,0.70441792607048,0.5027615386623155,0.4424851598517083,0.7038528702406561,0.58837937370629
3,9.999900000732444e-6,0.0,2.0000000000297558e-5,9.999900001287543e-6,9.999950000579386e-6
4,0.0,0.8301299651663262,0.3271754415552793,0.3910777541833636,0.3870957902262423
5,0.3034355340148605,0.38032403575050666,0.6155955408490259,0.8839463631795901,0.5458253684484957
6,0.2972977394643638,0.43459666456969714,0.509090507989297,0.4157287180861659,0.41417840752738094
7,0.14292951467181417,0.5683674599687814,0.6021174103662094,0.2908934299814493,0.40107695374706354
8,0.05972844718106266,0.22732273369577102,0.5118915277777777,0.7905802721156843,0.39738074519257394
9,0.1454693602016313,0.38943687891092776,0.4677279798038306,0.7777738249816112,0.4451020109745002
10,0.3318932686618388,0.9510631562981986,0.7261401144435675,0.5919918647640677,0.6502721010419181
11,0.5057448775062374,0.25647727498817796,0.04706813269824807,0.7225799670803827,0.3829675630682615
12,0.2886953373121103,0.0,0.5555613390663383,0.9245858467757764,0.44221063078855627
13,0.41020961099989395,0.6584512932108844,0.0,0.3392559879070548,0.3519792230294583
14,0.16132382942379392,0.504610735629295,0.10823515054935087,0.9385870769712269,0.4281891981434167
15,0.02642670139757397,0.6201495921792124,0.5326396625402545,0.681826366741327,0.465260580714592
16,0.6599096856943651,0.27411472178152385,0.43726890223781206,0.582775351132921,0.4885171652116555
17,0.5057448775062374,0.25647727498817796,0.04706813269824807,0.7225799670803827,0.3829675630682615
18,0.45299480438558476,0.4809600124970406,0.9443048963530527,0.506149106367492,0.5961022049007925
19,0.10687741341867002,0.3174444224670497,0.5478268057703879,0.76924179849369,0.4353476100374494
20,0.3218489771258048,0.32570932392732677,0.0,0.7555883855634068,0.3507866716541346
21,0.5068937325302456,0.6570864095787036,0.553782332078292,0.5068915066530529,0.5561634952100735
22,0.568355928416983,0.5603784000211535,0.8793354957466692,0.7926202317922313,0.7001725139942592
23,0.09129883352836154,0.41208128234147257,0.4052439718820185,0.6708292104241627,0.3948633245440038
24,0.3318932686618388,0.9510631562981986,0.7261401144435675,0.5919918647640677,0.6502721010419181
25,0.08033585551491704,0.3333324179769104,0.031362242094413545,0.49779160183731136,0.23570552935588807
26,0.3034355340148605,0.38032403575050666,0.6155955408490259,0.8839463631795901,0.5458253684484957
27,0.45299480438558476,0.4809600124970406,0.9443048963530527,0.506149106367492,0.5961022049007925
28,0.23737929376258743,0.4871487141997841,0.8386989749316769,0.831593077452344,0.5987050150865981
29,1.9999999998909772e-5,0.0,0.0,2.0000000000297558e-5,9.999999999801832e-6
30,0.6250024057539669,0.29412918709150193,0.7381921838422056,0.43558359769715727,0.523226843596208
31,0.0,0.6239957883744319,0.025724978442261466,0.4703296703313628,0.28001260928701405
32,0.3218489771258048,0.32570932392732677,0.0,0.7555883855634068,0.3507866716541346
33,0.05972844718106266,0.22732273369577102,0.5118915277777777,0.7905802721156843,0.39738074519257394
34,0.02642670139757397,0.5326396625402543,0.056296954781479135,0.6818263667413272,0.32429742136515866
35,0.2859796593654592,0.5765495968995353,0.6331571472281401,0.6913466655964565,0.5467582672723977
36,0.4883710746964144,0.47465664604447916,0.3902453129424088,0.449277632819819,0.4506376666257803
37,0.3318932686618388,0.9510631562981986,0.7261401144435675,0.5919918647640677,0.6502721010419181
38,0.0,0.2963817266656747,0.8657980840738211,0.3226497663002994,0.3712073942599488
39,0.02642670139757397,0.6201495921792124,0.5326396625402545,0.681826366741327,0.465260580714592
40,0.32484307088150016,0.6812249344251887,0.24370439113153683,0.6050036084066367,0.4636940012112156
41,0.28325054476011624,0.050692147282268264,0.16907330260558456,0.8095505421574578,0.3281416342013567
42,0.45299480438558476,0.4809600124970406,0.9443048963530527,0.506149106367492,0.5961022049007925
43,0.4545599175084179,0.514993548922617,0.477848155276807,0.7202226680384991,0.5419060724365852
44,0.6016169928335563,0.5454593619275455,0.9099923226790312,0.4743363077911096,0.6328512463078106
45,0.35546998173657063,0.5572896101885729,0.8458267989291041,0.35712709275605087,0.5289283709025746
46,0.7142968073593068,0.7246720808664969,0.7089605335093637,0.44506524597866004,0.6482486669284568
47,0.2618909289755543,0.33616622953876657,0.9013786931469173,0.709157568045998,0.552148354926809
48,0.0,0.5555533333333329,0.28262111724980576,0.2954219548793522,0.28339910136562274
49,0.0,0.31073290086609484,0.5166629396393838,0.6550173934354175,0.37060330848522405
50,0.19690898341919968,0.5277509112125354,0.5189121887637244,0.7756252461511254,0.5047993323866462
51,1.9999999998909772e-5,0.0,0.0,2.0000000000297558e-5,9.999999999801832e-6
52,0.19690898341919968,0.5277509112125354,0.5189121887637244,0.7756252461511254,0.5047993323866462
53,0.0,1.999999999946489e-5,0.0,2.0000000000297558e-5,9.999999999940612e-6
54,0.45299480438558476,0.4809600124970406,0.9443048963530527,0.506149106367492,0.5961022049007925
55,0.1544151312513627,0.030585063588993457,0.595334540498271,0.17243329694527715,0.23819200807097607
56,0.38463430402930476,0.47043831930656593,0.5452853292028622,0.37533473406182366,0.4439231716501391
57,0.5078564619384566,0.24808062397552216,0.5162876803101744,0.44643744909147853,0.4296655538289079
58,0.5078564619384566,0.24808062397552216,0.5162876803101744,0.44643744909147853,0.4296655538289079
59,0.4310487141268064,0.8010016682174586,0.7631571408244171,0.6784019788881548,0.6684023755142092
60,0.06752902995736529,0.13518960420349496,0.4333403229166666,0.4377112851562768,0.2684425605584509
61,0.02642670139757397,0.6201495921792124,0.5326396625402545,0.681826366741327,0.465260580714592
62,0.14292951467181417,0.5683674599687814,0.6021174103662094,0.2908934299814493,0.40107695374706354
63,0.2972977394643638,0.43459666456969714,0.509090507989297,0.4157287180861659,0.41417840752738094
64,0.45299480438558476,0.4809600124970406,0.9443048963530527,0.506149106367492,0.5961022049007925
65,0.0,0.2272692045454544,0.0,0.6853655001603571,0.22815867617645288
66,0.04159122808781842,0.3026561423850642,0.6249837499999996,0.19176946111896423,0.2902501453979616
67,0.006973435505418139,0.7392454169750117,0.3948415399662131,0.9066847666260216,0.5119362897681661
68,0.0,0.7944242380490261,0.31822437500785505,0.44375745852112025,0.3891015178945003
69,0.03349458495601811,0.4235291010327195,0.43164689998749134,0.4490811535599242,0.3344379348840383
70,0.08747470950526194,0.1817872635208164,0.4989389444357169,0.2447043676679041,0.25322632128242484
71,0.32484307088150016,0.6812249344251887,0.24370439113153683,0.6050036084066367,0.4636940012112156
72,0.06752902995736529,0.13518960420349496,0.4333403229166666,0.4377112851562768,0.2684425605584509
73,0.2618909289755543,0.33616622953876657,0.9013786931469173,0.709157568045998,0.552148354926809
74,0.28325054476011624,0.050692147282268264,0.16907330260558456,0.8095505421574578,0.3281416342013567
75,0.2972977394643638,0.43459666456969714,0.509090507989297,0.4157287180861659,0.41417840752738094
76,0.5273528812089725,0.46944226121473714,0.698425463137904,0.6550173934354176,0.5875594997492578
77,0.1544151312513627,0.030585063588993457,0.595334540498271,0.17243329694527715,0.23819200807097607
78,0.70441792607048,0.5027615386623155,0.4424851598517083,0.7038528702406561,0.58837937370629
79,0.0,0.4463752096337525,0.09386723664284627,0.8356178701721434,0.34396507911218555
80,1.9999999998909772e-5,0.0,0.0,2.0000000000297558e-5,9.999999999801832e-6
81,0.4310487141268064,0.8010016682174586,0.7631571408244171,0.6784019788881548,0.6684023755142092
82,0.1544151312513627,0.030585063588993457,0.595334540498271,0.17243329694527715,0.23819200807097607
83,0.35546998173657063,0.5572896101885729,0.7118296659030123,0.25476627545193464,0.46983888332002266
84,0.33096444709590356,0.363975682402274,0.8000060800462093,0.19714959183134698,0.4230239503439335
85,0.8041698303754544,0.594367206377457,0.4911117503170308,0.5558579379061116,0.6113766812440135
86,0.4310487141268064,0.8010016682174586,0.7631571408244171,0.6784019788881548,0.6684023755142092
87,0.4310550152631702,0.7719608677202423,0.7375420184680663,0.7383755142489242,0.6697333539251008
88,0.35546998173657063,0.5572896101885729,0.8458267989291041,0.35712709275605087,0.5289283709025746
89,0.050944623049892925,0.5090938458471439,0.4565068928482973,0.3583075476422714,0.3437132273469014
90,0.0,0.2272692045454544,0.0,0.6853655001603571,0.22815867617645288
91,1.9999999998909772e-5,0.0,0.0,2.0000000000297558e-5,9.999999999801832e-6
92,0.7009314166640487,0.45057434654810063,0.4764397795587661,0.5870490073670392,0.5537486375344887
93,0.7142968073593068,0.7246720808664969,0.7089605335093637,0.44506524597866004,0.6482486669284568
94,0.2631603732057418,0.0,0.4060040355434033,0.16760330785081073,0.20919192914998896
