Index,Mean,Var,SD
P,0.4574788438496837,0.05357507378650323,0.2314628993737511
Q,0.7751500836495084,0.08436443138431912,0.2904555583636146
R,0.5697873637161706,0.0684570231645896,0.2616429306604511
F,0.5910100235380258,0.05595269724690895,0.23654322490172688
