Index,Mean,Var,SD
P,0.4336862623704761,0.05564018771475934,0.2358817239948007
Q,0.5278761359337631,0.09145135235581514,0.30240924647870004
R,0.766802385506262,0.08172388513313932,0.2858738972574084
F,0.564196547235041,0.06364950440804129,0.2522885340399783
