Num,P_1,P_2,P_3,P_4,P_5,Average
1,0.6711474912165153,0.6111164636577795,0.39754938352665975,0.8870981516392292,0.38667847196344757,0.5907179924007263
2,0.6575719816823187,0.5333997639435349,0.10768604657621453,0.7652258883990298,0.6016787011654671,0.533112476353313
3,0.47523045640806455,0.5270088933435194,0.3162062161721104,0.7295671477485142,0.8924379844863307,0.5880901396317079
4,0.8916498011705708,0.33899419432067357,0.44710232015071516,0.28081001693709995,0.5799671393145067,0.5077046943787132
5,0.047438479304871224,0.18408661998535275,0.4476103119065082,0.7427465704685605,0.6052319242927089,0.4054227811916003
6,0.0,0.1175756170789335,0.3277502405895183,0.5729178061445294,0.9529531634072543,0.3942393654440471
7,0.494354784394226,0.7652239042827553,0.385979238082133,0.6459758369885208,0.6396937186156869,0.5862454964726644
8,0.5453157065071126,0.5563122988677507,0.24740530441098724,0.49549700114754397,0.8404580552043427,0.5369976732275474
9,0.6374480819208147,0.575308788896418,0.4557192271455042,0.641356681471594,0.5998953633910508,0.5819456285650764
10,0.8913283730089742,0.8556834466647657,0.47143236509136976,0.7938101590250857,0.4508183167032686,0.6926145320986927
11,0.753286646117941,0.463759064507667,0.37184240677435204,0.24146950425409622,0.36578101007171937,0.4392277263451551
12,0.5657311792143561,0.48002030711164895,0.19208162355634908,0.9585916640171844,0.9501365605040153,0.6293122668807107
13,0.719432851188692,0.4249719674797074,0.2550818138002779,0.5399099013934938,0.9155066671804434,0.5709806402085229
14,0.79140547049911,0.4430644066332813,0.24247092138712045,0.7391601241428275,0.7566821406754285,0.5945566126675536
15,0.7267831249437603,0.5371361297428092,0.42810459702361625,0.5024367431753272,0.39985834403213566,0.5188637877835297
16,0.6739872737391551,0.5319106793510304,0.36545238225898063,0.0483203709976794,0.5265880067822306,0.4292517426258152
17,0.5349734456781394,0.7309641723900816,0.27662099245359434,0.6260531165685211,0.8766070438031519,0.6090437541786977
18,0.7052035426522503,0.3248032400269425,0.3641459726994758,0.4726825030269638,0.4668891270649599,0.4667448770941185
19,0.27560040910867506,0.5441527652769337,0.27276197219904563,0.6205936770514455,0.5620974956014141,0.4550412638475028
20,0.6480728695957085,0.45361291938785864,0.5481198469826649,0.5913997579845993,0.7184412145071576,0.5919293216915978
21,0.5201533644274074,0.6152426406870483,0.18072787764379625,0.49776101712906334,0.4800966869581347,0.45879631736909
22,0.5401324886917459,0.5880585493893564,0.32845166187588026,0.32961516622426196,0.8636825167040127,0.5299880765770515
23,0.7600328016848301,0.4403707685461364,0.39353792668877474,0.6642529408079607,0.42560665531090164,0.5367602186077207
24,0.6907990973460902,0.03803464112111374,0.5934435382648018,0.5610304103485421,0.1117720020585459,0.39901593782781875
25,0.510642400418457,0.5121821405742142,0.6477116762606195,0.5320818502553988,0.6148000770996865,0.5634836289216751
26,0.597322949867513,0.792067413390314,0.3816698096444377,0.7500667034566514,0.25335390379618616,0.5548961560310205
27,0.6110265361954497,0.6813549666431482,0.7178730975976919,0.39425445862275355,0.6894222204308683,0.6187862558979823
28,0.5151585279518166,0.417368440963046,0.6316039310654511,0.7624645262049429,0.8197144229446511,0.6292619698259816
29,0.8158805600907617,0.9041991240360507,0.3029076472687896,0.6867231047568807,0.8917174390283756,0.7202855750361717
30,0.0,0.44301364487772593,0.6328874116564736,0.7265960510466395,0.4973775935902964,0.4599749402342271
31,0.4508709837273304,0.6377069987169937,0.5689438840624839,0.6155842230294056,0.9107196105471063,0.636765140016664
32,0.664439720237852,0.459000193865883,0.5120275162680665,0.6747412985234621,0.8044346380174867,0.62292867338255
33,0.6990961468206717,0.4827673821179643,0.3010100257267737,0.3804845297990951,0.6788171896376392,0.5084350548204288
34,0.5818765927684787,0.5323898376678484,0.47772912540013546,0.7901483724890503,0.5798692251873162,0.5924026307025658
35,0.6256661982269901,0.41609799932361335,0.26959507037246505,0.3223108563172781,0.841771294820093,0.4950882838120879
36,0.020530428343217583,0.35720070547006344,0.4439714110833312,0.5054374976207767,0.9004230870053446,0.44551262590454666
37,0.7740812709924264,0.3094602100719566,0.37799511321848267,0.26255222913048076,0.44148965015013086,0.43311569471269545
