Index,Mean,Var,SD
P,0.5043737774941142,0.03475518198787246,0.1864274174789547
Q,0.9120974499964326,0.027265625852149332,0.16512306275063254
R,0.5397214532940626,0.04195318320137265,0.2048247621782402
F,0.649980380286297,0.028223696838355718,0.16799909773077865
