Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,Average
1,1.0,0.8663440539433379,0.742427803630435,0.8145432701058211,0.6137121490411676,0.8954009495591162,1.0,1.0,0.8665535282849847
2,0.9611029178440232,0.49105945758768377,1.0,0.5578613174865845,0.7570793287454157,0.7729304002333498,0.867503534570007,1.0,0.800942119558383
3,0.8205014167961466,0.5631091284548088,0.7715971725942155,0.7624636159507024,0.6536986267016488,0.863031486005825,0.9654293779408994,1.0,0.7999788530555307
4,0.8495768215577703,1.0,0.8943716158987496,0.46191815224650196,0.5034703567569173,0.8497114684641675,0.7727619740382796,1.0,0.7914762986202982
5,1.0,0.7295170895141659,0.5485433167792794,0.7151903617921551,0.712954391873892,0.7907930318423732,1.0,0.9361716311786351,0.8041462278725626
6,1.0,0.8057708616908167,0.941398552755497,0.9875131838957336,0.6796257343259027,0.9189602991290693,1.0,1.0,0.9166585789746274
7,1.0,0.958201574385094,0.5215900402089753,0.5766714794016201,0.7494710261968098,1.0,0.8702052695450396,1.0,0.8345174237171924
8,1.0,0.8118591087373874,0.4874432918851305,0.8424010271218426,0.5410777079186303,0.7387993698108514,1.0,1.0,0.8026975631842302
9,1.0,0.9447794727360557,0.7199854863971893,0.9734544909617473,0.6958686244162126,0.8197061132615415,1.0,1.0,0.8942242734715933
10,1.0,0.733016918364522,1.0,0.5425779986360052,1.0,0.9474746255122017,1.0,1.0,0.9028836928140911
11,0.9367508376435197,0.8620111643350362,0.9262705489956915,1.0,0.6579833139164554,0.745459317244809,1.0,0.985835924020976,0.889288888269561
12,0.9870542911897322,0.7528985079751461,0.8727232543349503,1.0,1.0,0.682402852520353,0.6794340595999923,1.0,0.8718141207025217
13,1.0,0.5675681612510489,0.9676550636308587,0.4903756355535328,0.7371512298589044,0.8948350445600005,0.7323362831653847,1.0,0.7987401772524663
14,1.0,0.8955581558873011,0.5278460981300519,1.0,0.8329209400189053,0.9554564627614089,0.9576108011521769,0.9329190435466433,0.8877889376870609
15,0.5123426124486623,0.7197274640213945,1.0,0.16432146978346635,0.47306666052168567,0.8235471917307617,0.9064950748562489,1.0,0.6999375591702774
16,1.0,0.7699142838858932,0.8500316313438643,0.6320100158679275,0.4135238803847807,1.0,1.0,1.0,0.8331849764353082
17,0.7648504676998049,0.0,0.7574042588302252,1.0,0.654175057400433,0.7087238369758501,0.9852025393990628,1.0,0.733794520038172
18,0.9635069880034702,1.0,1.0,0.40488959957439336,0.761347854480262,0.8222395940156989,1.0,1.0,0.868998004509228
19,1.0,0.6626201143419116,1.0,1.0,0.9914138073487452,0.9082500105234931,0.8911803608938648,1.0,0.9316830366385017
20,0.7058123158630628,1.0,0.7145555681530972,1.0,0.69504987923326,0.6836677242818598,1.0,1.0,0.84988568594141
21,1.0,0.7895338471802643,0.5384273882432011,0.8416347835607102,0.39792430817673724,1.0,1.0,1.0,0.8209400408951141
22,1.0,0.68936488523773,0.6292963838622291,0.928089620291021,1.0,1.0,0.9168038523113344,0.996665904503851,0.8950275807757707
23,1.0,0.5245968083388093,0.568313261404739,0.8136490076170876,1.0,1.0,1.0,1.0,0.8633198846700796
24,1.0,1.0,0.6029627855374685,0.6082380348387776,1.0,0.7255019984591279,1.0,0.9682364312261047,0.863117406257685
